sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1493794	1495345						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1496080	1498447						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00610	AP006725	ISKpn1	IS3	1445	1	1445	1841791	1843236						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00918	LT898486	ISKpn26	IS5	1197	1	1196	1888792	1889988						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2282365	2283916						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2284796	2287163						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00918	LT898486	ISKpn26	IS5	1197	1	1196	2754091	2755285						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00918	LT898486	ISKpn26	IS5	1197	1	1196	2857735	2858931						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00918	LT898486	ISKpn26	IS5	1197	1	1196	2978824	2980020						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	3666486	3668763						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00610	AP006725	ISKpn1	IS3	1445	1	1445	4159380	4160824						
GCA_055721705.1_ASM5572170v1_genomic.fna	chromosome			CM146776.1 Klebsiella pneumoniae strain KK22 chromosome, complete sequence, whole genome shotgun sequence	5279081	0.5751745426902902	cd2d0c90d63aca842a72beb3186da3be	00610	AP006725	ISKpn1	IS3	1445	1	1445	4262651	4264095						
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	01029	KU997026	IS6100	IS6	5466	473	1476	9717	10720	1004	plus	18.0	100.0	0.0	1855
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	01029	KU997026	IS6100	IS6	5466	2123	3719	13793	15389	1597	plus	29.0	100.0	0.0	2950
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	01029	KU997026	IS6100	IS6	5466	4123	5466	17145	18488	1344	plus	25.0	99.777	0.0	2466
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	00918	LT898486	ISKpn26	IS5	1197	1	1196	108929	110123	1199	plus	99.0	91.243	0.0	1626
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	00163	KJ125070	ISEcp1	IS1380	2656	1160	2656	160532	162031	1502	minus	56.0	94.008	0.0	2268
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	198062	200339	2278	minus	100.0	99.956	0.0	4202
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	00832	KY270853	ISKpn28	IS481	1105	1	1096	238645	239738	1097	plus	99.0	92.799	0.0	1585
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA405	AI437	JBVQSA010000004.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_3, whole genome shotgun sequence	245729	0.4638361772521762	fc99fecb7f37a259f5f76fbaad62491d	00163	KJ125070	ISEcp1	IS1380	2656	1	2656	242759	245417	2661	plus	100.0	96.618	0.0	4409
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA274	AI067	JBVQSA010000003.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_2, whole genome shotgun sequence	103765	0.5116561460993592	dde85933ed1e6150df06c87029ad1595	00954	MF344567	IS903	IS5	1057	1	1057	15977	17032	1057	plus	100.0	99.432	0.0	1917
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA274	AI067	JBVQSA010000003.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_2, whole genome shotgun sequence	103765	0.5116561460993592	dde85933ed1e6150df06c87029ad1595	00918	LT898486	ISKpn26	IS5	1197	1	1196	24080	25274	1199	minus	99.0	91.243	0.0	1626
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA274	AI067	JBVQSA010000003.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_2, whole genome shotgun sequence	103765	0.5116561460993592	dde85933ed1e6150df06c87029ad1595	00593	LT898485	ISEcl1	IS3	1336	1	1336	26485	27820	1336	minus	100.0	98.428	0.0	2351
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA274	AI067	JBVQSA010000003.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_2, whole genome shotgun sequence	103765	0.5116561460993592	dde85933ed1e6150df06c87029ad1595	00918	LT898486	ISKpn26	IS5	1197	1	1196	77944	79140	1197	plus	99.0	98.663	0.0	2121
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA274	AI067	JBVQSA010000003.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_2, whole genome shotgun sequence	103765	0.5116561460993592	dde85933ed1e6150df06c87029ad1595	00954	MF344567	IS903	IS5	1057	1	1057	88143	89200	1058	plus	100.0	99.338	0.0	1914
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000006.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_5, whole genome shotgun sequence	95703	0.49326562385714134	7c68a7b0d4aacdae77bea6de9c483f40	00918	LT898486	ISKpn26	IS5	1197	1	1196	42559	43753	1199	minus	99.0	91.243	0.0	1626
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000006.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_5, whole genome shotgun sequence	95703	0.49326562385714134	7c68a7b0d4aacdae77bea6de9c483f40	00952	MG930932	IS102	IS5	1055	1	1055	44543	45596	1056	plus	100.0	94.792	0.0	1642
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000006.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_5, whole genome shotgun sequence	95703	0.49326562385714134	7c68a7b0d4aacdae77bea6de9c483f40	00645	MF072965	ISBrsa1	IS3	1250	1	1246	60056	61300	1246	plus	99.0	98.876	0.0	2222
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000005.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_4, whole genome shotgun sequence	49154	0.5481344346340074	977e7a1deb040f62f31e1c927a917fbe	00918	LT898486	ISKpn26	IS5	1197	1	1196	5692	6888	1197	minus	99.0	98.663	0.0	2121
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000005.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_4, whole genome shotgun sequence	49154	0.5481344346340074	977e7a1deb040f62f31e1c927a917fbe	01263	MG053108	ISAeme2	ISAs1	6172	1698	4019	14679	17000	2322	plus	38.0	99.483	0.0	4222
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000005.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_4, whole genome shotgun sequence	49154	0.5481344346340074	977e7a1deb040f62f31e1c927a917fbe	01263	MG053108	ISAeme2	ISAs1	6172	4039	5181	17201	18315	1144	plus	19.0	92.92	0.0	1637
GCA_055721705.1_ASM5572170v1_genomic.fna	plasmid	AA452	AI550	JBVQSA010000005.1 Klebsiella pneumoniae strain KK22 plasmid pKK22_4, whole genome shotgun sequence	49154	0.5481344346340074	977e7a1deb040f62f31e1c927a917fbe	01263	MG053108	ISAeme2	ISAs1	6172	4660	6172	20843	22353	1513	plus	25.0	99.009	0.0	2710
