sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	634846	637213						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	1013863	1015414						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	1016378	1018745						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4020053	4022420						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4023301	4024852						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4764263	4766630						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4767365	4768916						
GCA_053309215.1_ASM5330921v1_genomic.fna	chromosome			CM130000.1 Klebsiella pneumoniae strain KP1 chromosome, complete sequence, whole genome shotgun sequence	5289943	0.574274618838048	60c03e0574f4e7aa9f386d81834e7092	00590	KX242350	ISEc17	IS3	1263	1	1263	5149172	5150430						
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA454	AI556	JBRYHK010000002.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p2, whole genome shotgun sequence	215370	0.5136648558295027	856ac354b9bb917a15cd1ba6f625c3d3	00163	KJ125070	ISEcp1	IS1380	2656	149	2656	4240	6750	2513	plus	94.0	96.419	0.0	4135
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA454	AI556	JBRYHK010000002.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p2, whole genome shotgun sequence	215370	0.5136648558295027	856ac354b9bb917a15cd1ba6f625c3d3	00546	KX858825	ISSpr2	IS3	1221	1	1221	40438	41658	1222	minus	100.0	86.907	0.0	1369
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA454	AI556	JBRYHK010000002.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p2, whole genome shotgun sequence	215370	0.5136648558295027	856ac354b9bb917a15cd1ba6f625c3d3	00952	MG930932	IS102	IS5	1055	1	1055	69770	70823	1056	minus	100.0	95.076	0.0	1659
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA454	AI556	JBRYHK010000002.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p2, whole genome shotgun sequence	215370	0.5136648558295027	856ac354b9bb917a15cd1ba6f625c3d3	00954	MF344567	IS903	IS5	1057	1	1057	149423	150479	1058	plus	100.0	97.637	0.0	1814
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA002	AH539	JBRYHK010000001.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p1, whole genome shotgun sequence	62289	0.5120165679333429	dbb0a4d31cf9938c6869c9996a3e3557	00735	KC354801	IS10A	IS4	4889	3689	4889	1	1201	1201	plus	25.0	100.0	0.0	2218
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA002	AH539	JBRYHK010000001.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p1, whole genome shotgun sequence	62289	0.5120165679333429	dbb0a4d31cf9938c6869c9996a3e3557	00735	KC354801	IS10A	IS4	4889	1	1201	57824	59024	1201	plus	25.0	100.0	0.0	2218
GCA_053309215.1_ASM5330921v1_genomic.fna	plasmid	AA002	AH539	JBRYHK010000001.1 Klebsiella pneumoniae strain KP1 plasmid pKP1_p1, whole genome shotgun sequence	62289	0.5120165679333429	dbb0a4d31cf9938c6869c9996a3e3557	00735	KC354801	IS10A	IS4	4889	1201	3698	59792	62289	2498	minus	51.0	100.0	0.0	4614
