locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEGACDFD_00052	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DEGACDFD_00053	CDS	708				hypothetical protein
DEGACDFD_00054	CDS	903	xerC_1		COG4973	Tyrosine recombinase XerC
DEGACDFD_00055	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
DEGACDFD_00056	CDS	2163	uvrD	5.6.2.4	COG0210	DNA helicase II
DEGACDFD_00057	CDS	951	corA			Magnesium transport protein CorA
DEGACDFD_00058	CDS	894	rarD		COG2962	Protein RarD
DEGACDFD_00059	CDS	465	yigI	3.1.2.20	COG2050	Medium/long-chain acyl-CoA thioesterase YigI
DEGACDFD_00060	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
DEGACDFD_00061	CDS	1827	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
DEGACDFD_00062	CDS	621	rhtC_1		COG1280	Threonine efflux protein
DEGACDFD_00063	CDS	909				ISNCY family transposase ISRor2
DEGACDFD_00064	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
DEGACDFD_00065	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
DEGACDFD_00066	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
DEGACDFD_00067	CDS	900	bioP		COG0697	Biotin transporter
DEGACDFD_00068	CDS	954	metR		COG0583	HTH-type transcriptional regulator MetR
DEGACDFD_00069	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
DEGACDFD_00070	CDS	813	clcD	3.1.1.45	COG0412	Carboxymethylenebutenolidase
DEGACDFD_00071	CDS	762	udp	2.4.2.3		Uridine phosphorylase
DEGACDFD_00072	CDS	1449				hypothetical protein
DEGACDFD_00073	CDS	756	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DEGACDFD_00074	CDS	606	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
DEGACDFD_00075	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
DEGACDFD_00076	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
DEGACDFD_00077	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
DEGACDFD_00078	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
DEGACDFD_00079	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
DEGACDFD_00080	CDS	489	rfaH			Transcription antitermination protein RfaH
DEGACDFD_00081	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
DEGACDFD_00082	CDS	702	fre	1.5.1.41		NAD(P)H-flavin reductase
DEGACDFD_00083	CDS	1164	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
DEGACDFD_00084	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
DEGACDFD_00085	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
DEGACDFD_00086	CDS	615	yigZ		COG1739	IMPACT family member YigZ
DEGACDFD_00087	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
DEGACDFD_00088	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [quinone]
DEGACDFD_00089	rRNA	1540				16S ribosomal RNA
DEGACDFD_00090	tRNA	77				tRNA-Ile(gat)
DEGACDFD_00091	tRNA	76				tRNA-Ala(tgc)
DEGACDFD_00092	rRNA	2902				23S ribosomal RNA
DEGACDFD_00093	rRNA	116				5S ribosomal RNA
DEGACDFD_00094	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DEGACDFD_00095	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DEGACDFD_00096	CDS	927	coaA	2.7.1.33		Pantothenate kinase
DEGACDFD_00097	tRNA	76				tRNA-Thr(tgt)
DEGACDFD_00098	tRNA	85				tRNA-Tyr(gta)
DEGACDFD_00099	tRNA	75				tRNA-Gly(tcc)
DEGACDFD_00100	tRNA	76				tRNA-Thr(ggt)
DEGACDFD_00101	CDS	1185	tufA_1	3.6.5.3	COG0050	Elongation factor Tu 1
DEGACDFD_00102	CDS	384	secE		COG0690	Protein translocase subunit SecE
DEGACDFD_00103	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
DEGACDFD_00104	CDS	429	rplK		COG0080	Large ribosomal subunit protein uL11
DEGACDFD_00105	CDS	705	rplA		COG0081	Large ribosomal subunit protein uL1
DEGACDFD_00106	CDS	498	rplJ		COG0244	Large ribosomal subunit protein uL10
DEGACDFD_00107	CDS	366	rplL		COG0222	Large ribosomal subunit protein bL12
DEGACDFD_00108	CDS	4029	rpoB			DNA-directed RNA polymerase subunit beta RpoB
DEGACDFD_00109	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
DEGACDFD_00110	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
DEGACDFD_00111	CDS	318	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
DEGACDFD_00112	CDS	306	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
DEGACDFD_00113	CDS	1533				hypothetical protein
DEGACDFD_00114	CDS	1134	thiH	4.1.99.19		2-iminoacetate synthase
DEGACDFD_00115	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
DEGACDFD_00116	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
DEGACDFD_00117	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
DEGACDFD_00118	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
DEGACDFD_00119	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
DEGACDFD_00120	CDS	498	rsd		COG3160	Regulator of sigma D
DEGACDFD_00121	CDS	774	nudC	3.6.1.-	COG2816	NAD-capped RNA hydrolase NudC
DEGACDFD_00122	CDS	1065	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
DEGACDFD_00123	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
DEGACDFD_00124	CDS	591			COG3068	putative protein
DEGACDFD_00125	CDS	273	hupA		COG0776	DNA-binding protein HU-alpha
DEGACDFD_00126	CDS	696				hypothetical protein
DEGACDFD_00127	CDS	438	zraP			Signaling pathway modulator ZraP
DEGACDFD_00128	CDS	1395	zraS	2.7.13.3		Sensor histidine kinase ZraS
DEGACDFD_00129	CDS	1332	zraR			Transcriptional regulatory protein ZraR
DEGACDFD_00130	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
DEGACDFD_00131	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
DEGACDFD_00132	CDS	204				hypothetical protein
DEGACDFD_00133	rRNA	1540				16S ribosomal RNA
DEGACDFD_00134	tRNA	76				tRNA-Glu(ttc)
DEGACDFD_00135	rRNA	2902				23S ribosomal RNA
DEGACDFD_00136	rRNA	116				5S ribosomal RNA
DEGACDFD_00137	CDS	462	yjaB	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YjaB
DEGACDFD_00138	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
DEGACDFD_00139	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
DEGACDFD_00140	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
DEGACDFD_00141	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
DEGACDFD_00142	CDS	831	iclR		COG1414	Transcriptional repressor IclR
DEGACDFD_00143	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
DEGACDFD_00144	CDS	1632				hypothetical protein
DEGACDFD_00145	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
DEGACDFD_00146	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
DEGACDFD_00147	CDS	273				hypothetical protein
DEGACDFD_00148	CDS	930	panS			Pantothenate precursors transporter PanS
DEGACDFD_00149	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
DEGACDFD_00150	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
DEGACDFD_00151	CDS	456	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
DEGACDFD_00152	CDS	510				hypothetical protein
DEGACDFD_00153	CDS	381	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DEGACDFD_00154	CDS	321				hypothetical protein
DEGACDFD_00155	CDS	741	ygaZ_1		COG1296	Inner membrane protein YgaZ
DEGACDFD_00156	CDS	1278				hypothetical protein
DEGACDFD_00157	CDS	411	psiE		COG3223	Protein PsiE
DEGACDFD_00158	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
DEGACDFD_00159	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
DEGACDFD_00160	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
DEGACDFD_00161	CDS	1110	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
DEGACDFD_00162	CDS	1290	lamB_1			maltoporin LamB
DEGACDFD_00163	CDS	924				hypothetical protein
DEGACDFD_00164	CDS	558	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
DEGACDFD_00165	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
DEGACDFD_00166	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
DEGACDFD_00167	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
DEGACDFD_00168	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
DEGACDFD_00169	CDS	1137	dinF		COG0534	DNA damage-inducible protein F
DEGACDFD_00170	CDS	210				hypothetical protein
DEGACDFD_00171	CDS	516	zur_1		COG0735	Zinc uptake regulation protein
DEGACDFD_00172	CDS	489				hypothetical protein
DEGACDFD_00173	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
DEGACDFD_00174	CDS	243	pspG			Phage shock protein G
DEGACDFD_00175	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
DEGACDFD_00176	CDS	1416	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
DEGACDFD_00177	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
DEGACDFD_00178	CDS	1194	tyrB_1	2.6.1.5		Tyrosine aminotransferase
DEGACDFD_00179	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
DEGACDFD_00180	CDS	417				hypothetical protein
DEGACDFD_00181	CDS	357	yjbR		COG2315	putative protein YjbR
DEGACDFD_00182	CDS	2826	uvrA		COG0178	UvrABC system protein A
DEGACDFD_00183	CDS	525	ssb1			Single-stranded DNA-binding protein 1
DEGACDFD_00184	CDS	1581	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
DEGACDFD_00185	CDS	2259	fepA_1		COG4771	Ferrienterobactin receptor
DEGACDFD_00186	CDS	369	ramA_1			Transcriptional regulator RamA
DEGACDFD_00187	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
DEGACDFD_00188	CDS	2424	bamA_1		COG4775	Outer membrane protein assembly factor BamA
DEGACDFD_00189	CDS	354	iraM			Anti-adapter protein IraM
DEGACDFD_00190	CDS	762	suhB_1	3.1.3.25	COG0483	Nus factor SuhB
DEGACDFD_00191	CDS	1014	ccpA_1			Catabolite control protein A
DEGACDFD_00192	CDS	771	rbn_1	3.1.26.11		Ribonuclease BN
DEGACDFD_00193	CDS	1062	uup_1	3.6.1.-		ATP-binding protein Uup
DEGACDFD_00194	CDS	1140				hypothetical protein
DEGACDFD_00195	CDS	834				hypothetical protein
DEGACDFD_00196	CDS	858				hypothetical protein
DEGACDFD_00197	CDS	282				hypothetical protein
DEGACDFD_00198	CDS	1605	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
DEGACDFD_00199	CDS	330	soxS		COG2207	Regulatory protein SoxS
DEGACDFD_00200	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
DEGACDFD_00201	CDS	669				hypothetical protein
DEGACDFD_00202	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
DEGACDFD_00203	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
DEGACDFD_00204	CDS	882	oxyR_2		COG0583	DNA-binding transcriptional dual regulator OxyR
DEGACDFD_00205	CDS	408	cidA			Holin-like protein CidA
DEGACDFD_00206	CDS	690	yohK_1		COG1346	Inner membrane protein YohK
DEGACDFD_00207	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
DEGACDFD_00208	CDS	690	lpfB_1		COG3121	putative fimbrial chaperone LpfB
DEGACDFD_00209	CDS	2580	fimD_1		COG3188	Outer membrane usher protein FimD
DEGACDFD_00210	CDS	552				hypothetical protein
DEGACDFD_00211	CDS	1098				hypothetical protein
DEGACDFD_00212	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
DEGACDFD_00213	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
DEGACDFD_00214	CDS	1959	acs_1	6.2.1.1		Acetyl-coenzyme A synthetase
DEGACDFD_00215	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
DEGACDFD_00216	CDS	687				hypothetical protein
DEGACDFD_00217	CDS	1680	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
DEGACDFD_00218	CDS	420	fdhF_2	1.17.98.4	COG3383	Formate dehydrogenase H
DEGACDFD_00219	CDS	729	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
DEGACDFD_00220	CDS	1008	deoK	2.7.1.15		Deoxyribokinase
DEGACDFD_00221	CDS	942	rbsB_1		COG1879	Ribose import binding protein RbsB
DEGACDFD_00222	CDS	999	rbsC_1		COG1172	Ribose import permease protein RbsC
DEGACDFD_00223	CDS	1521	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
DEGACDFD_00224	CDS	2286	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
DEGACDFD_00225	CDS	369				hypothetical protein
DEGACDFD_00226	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
DEGACDFD_00227	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
DEGACDFD_00228	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
DEGACDFD_00229	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
DEGACDFD_00230	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
DEGACDFD_00231	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
DEGACDFD_00232	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
DEGACDFD_00233	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
DEGACDFD_00234	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
DEGACDFD_00235	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
DEGACDFD_00236	CDS	435				hypothetical protein
DEGACDFD_00237	CDS	336				hypothetical protein
DEGACDFD_00238	CDS	1503	proP_1		COG0477	Proline/betaine transporter
DEGACDFD_00239	CDS	939	melR		COG2169	Melibiose operon regulatory protein
DEGACDFD_00240	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
DEGACDFD_00241	CDS	1404	melB			Melibiose permease
DEGACDFD_00242	CDS	957	parM			Plasmid segregation protein ParM
DEGACDFD_00243	CDS	372				hypothetical protein
DEGACDFD_00244	CDS	306	cbpM		COG0789	Chaperone modulatory protein CbpM
DEGACDFD_00245	CDS	918	cbpA		COG0484	Curved DNA-binding protein
DEGACDFD_00246	CDS	759				hypothetical protein
DEGACDFD_00247	CDS	786				hypothetical protein
DEGACDFD_00248	CDS	450				hypothetical protein
DEGACDFD_00249	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
DEGACDFD_00250	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
DEGACDFD_00251	CDS	2490	pgaA		COG0457	Poly-beta-1,6-N-acetyl-D-glucosamine export protein
DEGACDFD_00252	CDS	567				hypothetical protein
DEGACDFD_00253	CDS	291				hypothetical protein
DEGACDFD_00254	CDS	519				hypothetical protein
DEGACDFD_00255	tRNA	76				tRNA-Phe(gaa)
DEGACDFD_00256	CDS	1131				hypothetical protein
DEGACDFD_00257	CDS	942				hypothetical protein
DEGACDFD_00258	CDS	591				hypothetical protein
DEGACDFD_00259	CDS	1797	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
DEGACDFD_00260	CDS	324	cutA			Divalent-cation tolerance protein CutA
DEGACDFD_00261	CDS	1302	dcuA		COG2704	C4-dicarboxylate transporter DcuA
DEGACDFD_00262	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
DEGACDFD_00263	CDS	477				hypothetical protein
DEGACDFD_00264	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
DEGACDFD_00265	CDS	294	groES		COG0234	Co-chaperonin GroES
DEGACDFD_00266	CDS	1647	groEL	5.6.1.7		Chaperonin GroEL
DEGACDFD_00267	CDS	354				hypothetical protein
DEGACDFD_00268	CDS	864				hypothetical protein
DEGACDFD_00269	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
DEGACDFD_00270	CDS	1287	cvaA_1			Colicin V secretion protein CvaA
DEGACDFD_00271	CDS	1035				hypothetical protein
DEGACDFD_00272	CDS	2544	elfC		COG3188	putative outer membrane usher protein ElfC
DEGACDFD_00273	CDS	687	fimC_1		COG3121	Chaperone protein FimC
DEGACDFD_00274	CDS	564				hypothetical protein
DEGACDFD_00275	CDS	675				hypothetical protein
DEGACDFD_00276	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
DEGACDFD_00277	CDS	567	efp		COG0231	Elongation factor P
DEGACDFD_00278	CDS	132				hypothetical protein
DEGACDFD_00279	CDS	192				hypothetical protein
DEGACDFD_00280	CDS	318	gdx		COG2076	Guanidinium exporter
DEGACDFD_00281	CDS	534	blc_1		COG3040	Outer membrane lipoprotein Blc
DEGACDFD_00282	CDS	360	frdD		COG3080	Fumarate reductase subunit D
DEGACDFD_00283	CDS	396	frdC		COG3029	Fumarate reductase subunit C
DEGACDFD_00284	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
DEGACDFD_00285	CDS	1791	frdA	1.3.5.1	COG1053	Fumarate reductase flavoprotein subunit
DEGACDFD_00286	CDS	978	epmA	6.3.2.-		Elongation factor P--(R)-beta-lysine ligase
DEGACDFD_00287	CDS	1503	yjeM		COG0531	Inner membrane transporter YjeM
DEGACDFD_00288	CDS	3330	mscM		COG1511	Miniconductance mechanosensitive channel MscM
DEGACDFD_00289	CDS	963	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
DEGACDFD_00290	CDS	1062	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
DEGACDFD_00291	CDS	546	orn	3.1.15.-	COG1949	Oligoribonuclease
DEGACDFD_00292	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
DEGACDFD_00293	tRNA	76				tRNA-Gly(gcc)
DEGACDFD_00294	tRNA	76				tRNA-Gly(gcc)
DEGACDFD_00295	tRNA	76				tRNA-Gly(gcc)
DEGACDFD_00296	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
DEGACDFD_00297	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
DEGACDFD_00298	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
DEGACDFD_00299	CDS	1356	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
DEGACDFD_00300	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
DEGACDFD_00301	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DEGACDFD_00302	CDS	309	hfq		COG1923	RNA-binding protein Hfq
DEGACDFD_00303	CDS	1281	hflX		COG2262	GTPase HflX
DEGACDFD_00304	CDS	1263	hflK		COG0330	Modulator of FtsH protease HflK
DEGACDFD_00305	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
DEGACDFD_00306	CDS	294				hypothetical protein
DEGACDFD_00307	CDS	198				hypothetical protein
DEGACDFD_00308	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DEGACDFD_00309	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
DEGACDFD_00310	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
DEGACDFD_00311	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
DEGACDFD_00312	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
DEGACDFD_00313	CDS	276				hypothetical protein
DEGACDFD_00314	CDS	309	bsmA		COG3650	Lipoprotein BsmA
DEGACDFD_00315	CDS	717				hypothetical protein
DEGACDFD_00316	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
DEGACDFD_00317	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
DEGACDFD_00318	CDS	1401	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
DEGACDFD_00319	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
DEGACDFD_00320	CDS	468	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
DEGACDFD_00321	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
DEGACDFD_00322	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
DEGACDFD_00323	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
DEGACDFD_00324	CDS	1194	yfcJ_1			putative MFS-type transporter YfcJ
