locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFKKNDMN_00045	CDS	282				IS3 family transposase IS1400
BFKKNDMN_00046	CDS	1008				hypothetical protein
BFKKNDMN_00047	CDS	3288				hypothetical protein
BFKKNDMN_00048	CDS	6321	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
BFKKNDMN_00049	CDS	312	hsdS_1			Type I restriction enzyme EcoBI specificity subunit
BFKKNDMN_00050	CDS	276				hypothetical protein
BFKKNDMN_00051	CDS	1590	hsdM_1	2.1.1.72	COG0286	Type I restriction enzyme EcoKI methylase subunit
BFKKNDMN_00052	CDS	3513	hsdR_1	3.1.21.3	COG4096	Type I restriction enzyme EcoKI endonuclease subunit
BFKKNDMN_00053	CDS	1266	intA_1		COG0582	Prophage integrase IntA
BFKKNDMN_00054	tRNA	85				tRNA-Leu(caa)
BFKKNDMN_00055	CDS	669	can_1	4.2.1.1	COG0288	Carbonic anhydrase 2
BFKKNDMN_00056	CDS	1470	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
BFKKNDMN_00057	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
BFKKNDMN_00058	CDS	873	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
BFKKNDMN_00059	CDS	888	lacG			Lactose transport system permease protein LacG
BFKKNDMN_00060	CDS	825	gpdQ	3.1.4.46		Glycerophosphodiester phosphodiesterase GpdQ
BFKKNDMN_00061	CDS	1074	ugpC_1	7.6.2.10	COG3842	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BFKKNDMN_00062	CDS	1311	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BFKKNDMN_00063	CDS	900	iolE_1	4.2.1.44	COG1082	Inosose dehydratase
BFKKNDMN_00064	CDS	885				hypothetical protein
BFKKNDMN_00065	CDS	1014	iolG_1	1.1.1.18	COG0673	Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
BFKKNDMN_00066	CDS	1941	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
BFKKNDMN_00067	CDS	1914	iolC	2.7.1.92		5-dehydro-2-deoxygluconokinase
BFKKNDMN_00068	CDS	858	hexR_1		COG1737	HTH-type transcriptional regulator HexR
BFKKNDMN_00069	CDS	810	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
BFKKNDMN_00070	CDS	1506	bauC	1.2.1.27		Malonate-semialdehyde dehydrogenase
BFKKNDMN_00071	CDS	822	iolI	5.3.99.11	COG1082	Inosose isomerase
BFKKNDMN_00072	CDS	1503				hypothetical protein
BFKKNDMN_00073	CDS	1083	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BFKKNDMN_00074	CDS	1098	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
BFKKNDMN_00075	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
BFKKNDMN_00076	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
BFKKNDMN_00077	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
BFKKNDMN_00078	CDS	504				hypothetical protein
BFKKNDMN_00079	CDS	765	miaE	1.14.99.69		tRNA 2-(methylsulfanyl)-N(6)-isopentenyladenosine(37) hydroxylase
BFKKNDMN_00080	CDS	423	rraB		COG3076	Regulator of ribonuclease activity B
BFKKNDMN_00081	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
BFKKNDMN_00082	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
BFKKNDMN_00083	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
BFKKNDMN_00084	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
BFKKNDMN_00085	CDS	387	ridA_1	3.5.99.10		2-iminobutanoate/2-iminopropanoate deaminase
BFKKNDMN_00086	CDS	2709	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
BFKKNDMN_00087	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
BFKKNDMN_00088	CDS	1419	treB		COG1263	PTS system trehalose-specific EIIBC component
BFKKNDMN_00089	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
BFKKNDMN_00090	CDS	1353	licC_1		COG1455	Lichenan permease IIC component
BFKKNDMN_00091	CDS	1308	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
BFKKNDMN_00092	CDS	309	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
BFKKNDMN_00093	CDS	744	hexR_2		COG1737	HTH-type transcriptional regulator HexR
BFKKNDMN_00094	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
BFKKNDMN_00095	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
BFKKNDMN_00096	CDS	285	relE_1	3.1.-.-	COG2026	mRNA interferase toxin RelE
BFKKNDMN_00097	CDS	243	relB		COG3077	Antitoxin RelB
BFKKNDMN_00098	CDS	1911	licR		COG1762	putative licABCH operon regulator
BFKKNDMN_00099	CDS	1155	pgl_1	3.1.1.31	COG2706	6-phosphogluconolactonase
BFKKNDMN_00100	CDS	741	dgaF	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
BFKKNDMN_00101	CDS	1119	dgaE	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
BFKKNDMN_00102	CDS	1134		3.1.1.-	COG3964	Deacetylase
BFKKNDMN_00103	CDS	645				hypothetical protein
BFKKNDMN_00104	CDS	777				hypothetical protein
BFKKNDMN_00105	CDS	300				hypothetical protein
BFKKNDMN_00106	CDS	363				hypothetical protein
BFKKNDMN_00107	CDS	456				hypothetical protein
BFKKNDMN_00108	CDS	387	cybC		COG3783	Soluble cytochrome b562
BFKKNDMN_00109	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
BFKKNDMN_00110	CDS	552	darP		COG3028	Dual-action ribosomal maturation protein DarP
BFKKNDMN_00111	CDS	1209				hypothetical protein
BFKKNDMN_00112	CDS	528				hypothetical protein
BFKKNDMN_00113	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
BFKKNDMN_00114	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
BFKKNDMN_00115	CDS	999	yjfF		COG1172	Inner membrane ABC transporter permease protein YjfF
BFKKNDMN_00116	CDS	1026	ytfT		COG1172	Galactofuranose transporter permease protein YtfT
BFKKNDMN_00117	CDS	1503	ytfR_1	7.5.2.9	COG1129	Galactofuranose transporter ATP-binding protein YtfR
BFKKNDMN_00118	CDS	957	ytfQ		COG1879	Galactofuranose-binding protein YtfQ
BFKKNDMN_00119	CDS	522	ppa_1	3.6.1.1	COG0221	Inorganic pyrophosphatase
BFKKNDMN_00120	CDS	201				hypothetical protein
BFKKNDMN_00121	CDS	345	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein ytfP
BFKKNDMN_00122	CDS	3777	tamB		COG2911	Translocation and assembly module subunit TamB
BFKKNDMN_00123	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
BFKKNDMN_00124	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
BFKKNDMN_00125	CDS	1338	paeA		COG1253	Polyamine export protein
BFKKNDMN_00126	CDS	1233	rafB_1			Raffinose permease
BFKKNDMN_00127	CDS	2010	bgaA	3.2.1.23	COG1874	Beta-galactosidase BgaA
BFKKNDMN_00128	CDS	873	araC_1		COG4977	Arabinose operon regulatory protein
BFKKNDMN_00129	CDS	207				hypothetical protein
BFKKNDMN_00130	CDS	558	ytfJ		COG3054	putative protein YtfJ
BFKKNDMN_00131	CDS	744	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
BFKKNDMN_00132	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
BFKKNDMN_00133	CDS	372				hypothetical protein
BFKKNDMN_00134	CDS	849	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
BFKKNDMN_00135	CDS	825	rhaS_1			HTH-type transcriptional activator RhaS
BFKKNDMN_00136	CDS	972	ytfF		COG0697	Inner membrane protein YtfF
BFKKNDMN_00137	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
BFKKNDMN_00138	CDS	1404	cycA_1		COG1113	D-serine/D-alanine/glycine transporter
BFKKNDMN_00139	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
BFKKNDMN_00140	CDS	675				hypothetical protein
BFKKNDMN_00141	CDS	450	rplI		COG0359	Large ribosomal subunit protein bL9
BFKKNDMN_00142	CDS	228	rpsR		COG0238	Small ribosomal subunit protein bS18
BFKKNDMN_00143	CDS	315	priB			Replication restart protein PriB
BFKKNDMN_00144	CDS	396	rpsF		COG0360	Small ribosomal subunit protein bS6
BFKKNDMN_00145	CDS	276				hypothetical protein
BFKKNDMN_00146	CDS	1194	yfcJ_1			putative MFS-type transporter YfcJ
BFKKNDMN_00147	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
BFKKNDMN_00148	CDS	855	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
BFKKNDMN_00149	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
BFKKNDMN_00150	CDS	468	ulaC_1		COG1762	Ascorbate-specific PTS system EIIA component
BFKKNDMN_00151	CDS	306	ulaB_1	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
BFKKNDMN_00152	CDS	1401	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
BFKKNDMN_00153	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
BFKKNDMN_00154	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
BFKKNDMN_00155	CDS	717				hypothetical protein
BFKKNDMN_00156	CDS	309	bsmA		COG3650	Lipoprotein BsmA
BFKKNDMN_00157	CDS	276				hypothetical protein
BFKKNDMN_00158	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
BFKKNDMN_00159	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BFKKNDMN_00160	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
BFKKNDMN_00161	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
BFKKNDMN_00162	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BFKKNDMN_00163	CDS	255				hypothetical protein
BFKKNDMN_00164	CDS	294				hypothetical protein
BFKKNDMN_00165	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
BFKKNDMN_00166	CDS	1263	hflK		COG0330	Modulator of FtsH protease HflK
BFKKNDMN_00167	CDS	1281	hflX		COG2262	GTPase HflX
BFKKNDMN_00168	CDS	309	hfq		COG1923	RNA-binding protein Hfq
BFKKNDMN_00169	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BFKKNDMN_00170	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
BFKKNDMN_00171	CDS	1353	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
BFKKNDMN_00172	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
BFKKNDMN_00173	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
BFKKNDMN_00174	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
BFKKNDMN_00175	tRNA	76				tRNA-Gly(gcc)
BFKKNDMN_00176	tRNA	76				tRNA-Gly(gcc)
BFKKNDMN_00177	tRNA	76				tRNA-Gly(gcc)
BFKKNDMN_00178	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
BFKKNDMN_00179	CDS	546	orn	3.1.15.-	COG1949	Oligoribonuclease
BFKKNDMN_00180	CDS	1062	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
BFKKNDMN_00181	CDS	963	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
BFKKNDMN_00182	CDS	3330	mscM		COG1511	Miniconductance mechanosensitive channel MscM
BFKKNDMN_00183	CDS	1503	yjeM		COG0531	Inner membrane transporter YjeM
BFKKNDMN_00184	CDS	978	epmA	6.3.2.-		Elongation factor P--(R)-beta-lysine ligase
BFKKNDMN_00185	CDS	1791	frdA	1.3.5.1	COG1053	Fumarate reductase flavoprotein subunit
BFKKNDMN_00186	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
BFKKNDMN_00187	CDS	396	frdC		COG3029	Fumarate reductase subunit C
BFKKNDMN_00188	CDS	360	frdD		COG3080	Fumarate reductase subunit D
BFKKNDMN_00189	CDS	534	blc_2		COG3040	Outer membrane lipoprotein Blc
BFKKNDMN_00190	CDS	318	gdx		COG2076	Guanidinium exporter
BFKKNDMN_00191	CDS	192				hypothetical protein
BFKKNDMN_00192	CDS	132				hypothetical protein
BFKKNDMN_00193	CDS	567	efp		COG0231	Elongation factor P
BFKKNDMN_00194	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
BFKKNDMN_00195	CDS	675				hypothetical protein
BFKKNDMN_00196	CDS	564				hypothetical protein
BFKKNDMN_00197	CDS	687	fimC_1		COG3121	Chaperone protein FimC
BFKKNDMN_00198	CDS	2535	elfC		COG3188	putative outer membrane usher protein ElfC
BFKKNDMN_00199	CDS	1008				hypothetical protein
BFKKNDMN_00200	CDS	366				hypothetical protein
BFKKNDMN_00201	CDS	1287	cvaA			Colicin V secretion protein CvaA
BFKKNDMN_00202	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
BFKKNDMN_00203	CDS	864				hypothetical protein
BFKKNDMN_00204	CDS	354				hypothetical protein
BFKKNDMN_00205	CDS	1647	groEL	5.6.1.7		Chaperonin GroEL
BFKKNDMN_00206	CDS	294	groES		COG0234	Co-chaperonin GroES
BFKKNDMN_00207	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
BFKKNDMN_00208	CDS	477				hypothetical protein
BFKKNDMN_00209	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
BFKKNDMN_00210	CDS	1302	dcuA		COG2704	C4-dicarboxylate transporter DcuA
BFKKNDMN_00211	CDS	324	cutA			Divalent-cation tolerance protein CutA
BFKKNDMN_00212	CDS	1797	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
BFKKNDMN_00213	CDS	591				hypothetical protein
BFKKNDMN_00214	CDS	2088				hypothetical protein
BFKKNDMN_00215	tRNA	76				tRNA-Phe(gaa)
BFKKNDMN_00216	CDS	291				hypothetical protein
BFKKNDMN_00217	CDS	567				hypothetical protein
BFKKNDMN_00218	CDS	2490	pgaA		COG0457	Poly-beta-1,6-N-acetyl-D-glucosamine export protein
BFKKNDMN_00219	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
BFKKNDMN_00220	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
BFKKNDMN_00221	CDS	450				hypothetical protein
BFKKNDMN_00222	CDS	786				hypothetical protein
BFKKNDMN_00223	CDS	759				hypothetical protein
BFKKNDMN_00224	CDS	918	cbpA		COG0484	Curved DNA-binding protein
BFKKNDMN_00225	CDS	306	cbpM		COG0789	Chaperone modulatory protein CbpM
BFKKNDMN_00226	CDS	372				hypothetical protein
BFKKNDMN_00227	CDS	957	parM			Plasmid segregation protein ParM
BFKKNDMN_00228	CDS	1404	melB			Melibiose permease
BFKKNDMN_00229	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
BFKKNDMN_00230	CDS	939	melR		COG2169	Melibiose operon regulatory protein
BFKKNDMN_00231	CDS	1503	proP_1		COG0477	Proline/betaine transporter
BFKKNDMN_00232	CDS	336				hypothetical protein
BFKKNDMN_00233	CDS	435				hypothetical protein
BFKKNDMN_00234	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
BFKKNDMN_00235	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
BFKKNDMN_00236	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
BFKKNDMN_00237	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
BFKKNDMN_00238	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
BFKKNDMN_00239	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
BFKKNDMN_00240	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
BFKKNDMN_00241	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
BFKKNDMN_00242	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
BFKKNDMN_00243	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
BFKKNDMN_00244	CDS	369				hypothetical protein
BFKKNDMN_00245	CDS	2286	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BFKKNDMN_00246	CDS	1521	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BFKKNDMN_00247	CDS	999	rbsC_1		COG1172	Ribose import permease protein RbsC
BFKKNDMN_00248	CDS	942	rbsB_1		COG1879	Ribose import binding protein RbsB
BFKKNDMN_00249	CDS	1008	rbsK_1	2.7.1.15	COG0524	Ribokinase
BFKKNDMN_00250	CDS	918				hypothetical protein
BFKKNDMN_00251	CDS	759				hypothetical protein
BFKKNDMN_00252	CDS	729	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
BFKKNDMN_00253	CDS	420	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
BFKKNDMN_00254	CDS	1680	fdhF_2	1.17.98.4	COG3383	Formate dehydrogenase H
BFKKNDMN_00255	CDS	687				hypothetical protein
BFKKNDMN_00256	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
BFKKNDMN_00257	CDS	1959	acs	6.2.1.1		Acetyl-coenzyme A synthetase
BFKKNDMN_00258	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
BFKKNDMN_00259	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
BFKKNDMN_00260	CDS	1098				hypothetical protein
BFKKNDMN_00261	CDS	552				hypothetical protein
BFKKNDMN_00262	CDS	2580	fimD_1		COG3188	Outer membrane usher protein FimD
BFKKNDMN_00263	CDS	690	lpfB		COG3121	putative fimbrial chaperone LpfB
BFKKNDMN_00264	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
BFKKNDMN_00265	CDS	690	yohK_1		COG1346	Inner membrane protein YohK
BFKKNDMN_00266	CDS	408	cidA			Holin-like protein CidA
BFKKNDMN_00267	CDS	882	oxyR_1		COG0583	DNA-binding transcriptional dual regulator OxyR
BFKKNDMN_00268	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BFKKNDMN_00269	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
BFKKNDMN_00270	CDS	669				hypothetical protein
BFKKNDMN_00271	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
BFKKNDMN_00272	CDS	330	soxS		COG2207	Regulatory protein SoxS
BFKKNDMN_00273	CDS	1605	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
BFKKNDMN_00274	CDS	282				hypothetical protein
BFKKNDMN_00275	CDS	858				hypothetical protein
BFKKNDMN_00276	CDS	834				hypothetical protein
BFKKNDMN_00277	CDS	1140				hypothetical protein
BFKKNDMN_00278	CDS	1032	uup_1	3.6.1.-		ATP-binding protein Uup
BFKKNDMN_00279	CDS	771	rbn_1	3.1.26.11		Ribonuclease BN
BFKKNDMN_00280	CDS	1014	ccpA_1			Catabolite control protein A
BFKKNDMN_00281	CDS	762	suhB_1	3.1.3.25	COG0483	Nus factor SuhB
BFKKNDMN_00282	CDS	354	iraM			Anti-adapter protein IraM
BFKKNDMN_00283	CDS	2424	bamA_1		COG4775	Outer membrane protein assembly factor BamA
BFKKNDMN_00284	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
BFKKNDMN_00285	CDS	369	ramA_1			Transcriptional regulator RamA
BFKKNDMN_00286	CDS	2259	fepA_1		COG4771	Ferrienterobactin receptor
BFKKNDMN_00287	CDS	1581	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
BFKKNDMN_00288	CDS	525	ssb1			Single-stranded DNA-binding protein 1
BFKKNDMN_00289	CDS	2826	uvrA		COG0178	UvrABC system protein A
BFKKNDMN_00290	CDS	357	yjbR		COG2315	putative protein YjbR
BFKKNDMN_00291	CDS	417				hypothetical protein
BFKKNDMN_00292	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
BFKKNDMN_00293	CDS	1194	tyrB_1	2.6.1.5		Tyrosine aminotransferase
BFKKNDMN_00294	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
BFKKNDMN_00295	CDS	1416	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
BFKKNDMN_00296	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
BFKKNDMN_00297	CDS	243	pspG			Phage shock protein G
BFKKNDMN_00298	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
BFKKNDMN_00299	CDS	489				hypothetical protein
BFKKNDMN_00300	CDS	516	zur		COG0735	Zinc uptake regulation protein
BFKKNDMN_00301	CDS	210				hypothetical protein
BFKKNDMN_00302	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
BFKKNDMN_00303	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
BFKKNDMN_00304	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
BFKKNDMN_00305	CDS	2424	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
BFKKNDMN_00306	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
BFKKNDMN_00307	CDS	558	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
BFKKNDMN_00308	CDS	924				hypothetical protein
BFKKNDMN_00309	CDS	1290	lamB_2			maltoporin LamB
BFKKNDMN_00310	CDS	1110	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
BFKKNDMN_00311	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
BFKKNDMN_00312	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
BFKKNDMN_00313	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
BFKKNDMN_00314	CDS	411	psiE		COG3223	Protein PsiE
BFKKNDMN_00315	CDS	1278				hypothetical protein
BFKKNDMN_00316	CDS	741	ygaZ_1		COG1296	Inner membrane protein YgaZ
BFKKNDMN_00317	CDS	321				hypothetical protein
BFKKNDMN_00318	CDS	381	ridA_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BFKKNDMN_00319	CDS	510				hypothetical protein
BFKKNDMN_00320	CDS	456	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BFKKNDMN_00321	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BFKKNDMN_00322	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
BFKKNDMN_00323	CDS	930	panS			Pantothenate precursors transporter PanS
BFKKNDMN_00324	CDS	273				hypothetical protein
BFKKNDMN_00325	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
