sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	00952	MG930932	IS102	IS5	1055	1	1055	3459746	3460799						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	00633	KY454634	IS1351	IS3	137626	83693	137626	3460801	3514749						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4038035	4040402						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4041290	4042841						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4792891	4795258						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4795993	4797544						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	00610	AP006725	ISKpn1	IS3	1445	1	1445	5028229	5029673						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	5302054	5303605						
GCA_054952405.1_ASM5495240v1_genomic.fna	chromosome			CM143108.1 Klebsiella pneumoniae strain SDS/K-9 chromosome, complete sequence, whole genome shotgun sequence	5406169	0.5742619218896042	be4d70b723d84d451056783abbf78cbd	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	5304485	5306853						
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00626	KU997026	ISEc27	IS3	1329	1	1329	9656	10985	1331	minus	100.0	93.464	0.0	1973
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00952	MG930932	IS102	IS5	1055	1	1055	19875	20928	1056	minus	100.0	94.792	0.0	1642
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00952	MG930932	IS102	IS5	1055	1	1055	24582	25635	1056	minus	100.0	94.697	0.0	1637
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00285	AP006726	ISSen8	IS21	1954	1	1954	69708	71661	1954	minus	100.0	100.0	0.0	3609
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	01161	MF344567	ISKox1	IS66	2526	1	2526	81626	84150	2526	plus	100.0	99.723	0.0	4625
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00626	KU997026	ISEc27	IS3	1329	252	1329	85591	86670	1080	plus	81.0	96.574	0.0	1788
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00953	KY652381	IS903B	IS5	1057	1	1057	91819	92875	1057	minus	100.0	96.026	0.0	1720
GCA_054952405.1_ASM5495240v1_genomic.fna	plasmid	AA406	AI454	JBUCRO010000001.1 Klebsiella pneumoniae strain SDS/K-9 plasmid p1k-9 contig_1, whole genome shotgun sequence	232596	0.5001246797021445	f09b5adbdb06acef979b13be85d3fd67	00952	MG930932	IS102	IS5	1055	1	1055	176939	177992	1056	minus	100.0	94.792	0.0	1642
