locus_tag	ftype	length_bp	gene	EC_number	COG	product
AONLONOO_00029	CDS	192				hypothetical protein
AONLONOO_00030	CDS	204				hypothetical protein
AONLONOO_00031	CDS	144				hypothetical protein
AONLONOO_00032	CDS	807				hypothetical protein
AONLONOO_00033	CDS	849				hypothetical protein
AONLONOO_00034	CDS	396				hypothetical protein
AONLONOO_00035	CDS	537				hypothetical protein
AONLONOO_00036	CDS	909				hypothetical protein
AONLONOO_00037	CDS	750	dnaC_1	3.6.4.-	COG1484	Replicative helicase loader DnaC
AONLONOO_00038	CDS	336				hypothetical protein
AONLONOO_00039	CDS	792				hypothetical protein
AONLONOO_00040	CDS	618				hypothetical protein
AONLONOO_00041	CDS	180				hypothetical protein
AONLONOO_00042	CDS	477				hypothetical protein
AONLONOO_00043	CDS	234	dinI_1			DNA damage-inducible protein I
AONLONOO_00044	CDS	597				hypothetical protein
AONLONOO_00045	CDS	303	ybcO	3.1.-.-		Putative nuclease YbcO
AONLONOO_00046	CDS	357				hypothetical protein
AONLONOO_00047	CDS	822				hypothetical protein
AONLONOO_00048	CDS	396				hypothetical protein
AONLONOO_00049	CDS	282				hypothetical protein
AONLONOO_00050	CDS	630				hypothetical protein
AONLONOO_00051	CDS	276				hypothetical protein
AONLONOO_00052	CDS	150				hypothetical protein
AONLONOO_00053	CDS	285				hypothetical protein
AONLONOO_00054	CDS	273				hypothetical protein
AONLONOO_00055	CDS	246				hypothetical protein
AONLONOO_00056	CDS	996				hypothetical protein
AONLONOO_00057	CDS	1305				hypothetical protein
AONLONOO_00058	CDS	1425				hypothetical protein
AONLONOO_00059	CDS	1113				hypothetical protein
AONLONOO_00060	CDS	240				hypothetical protein
AONLONOO_00061	CDS	765				hypothetical protein
AONLONOO_00062	CDS	1137				hypothetical protein
AONLONOO_00063	CDS	312				hypothetical protein
AONLONOO_00064	CDS	411				hypothetical protein
AONLONOO_00065	CDS	384				hypothetical protein
AONLONOO_00066	CDS	552				hypothetical protein
AONLONOO_00067	CDS	393				hypothetical protein
AONLONOO_00068	CDS	1173				hypothetical protein
AONLONOO_00069	CDS	483				hypothetical protein
AONLONOO_00070	CDS	168				hypothetical protein
AONLONOO_00071	CDS	531				hypothetical protein
AONLONOO_00072	CDS	498				hypothetical protein
AONLONOO_00073	CDS	3567				hypothetical protein
AONLONOO_00074	CDS	465				hypothetical protein
AONLONOO_00075	CDS	483				hypothetical protein
AONLONOO_00076	CDS	381				hypothetical protein
AONLONOO_00077	CDS	3063				hypothetical protein
AONLONOO_00078	CDS	2154				hypothetical protein
AONLONOO_00079	CDS	735				hypothetical protein
AONLONOO_00080	CDS	246				hypothetical protein
AONLONOO_00081	CDS	330				hypothetical protein
AONLONOO_00082	CDS	216				hypothetical protein
AONLONOO_00083	CDS	1488				hypothetical protein
AONLONOO_00084	CDS	240				hypothetical protein
AONLONOO_00085	CDS	366				hypothetical protein
AONLONOO_00086	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
AONLONOO_00087	CDS	975	lepB	3.4.21.89	COG0681	Signal peptidase I
AONLONOO_00088	CDS	681	rnc	3.1.26.3	COG0571	Ribonuclease 3
AONLONOO_00089	CDS	906	era		COG1159	GTPase Era
AONLONOO_00090	CDS	738	recO		COG1381	DNA repair protein RecO
AONLONOO_00091	CDS	732	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
AONLONOO_00092	CDS	381	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AONLONOO_00093	CDS	261	yfhL		COG1145	Ferredoxin YfhL
AONLONOO_00094	CDS	849	murR_1		COG1737	HTH-type transcriptional regulator MurR
AONLONOO_00095	CDS	636	pgpC	3.1.3.27	COG0560	Phosphatidylglycerophosphatase C
AONLONOO_00096	CDS	510	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
AONLONOO_00097	CDS	1617	mltF_1	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
AONLONOO_00098	CDS	3942	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
AONLONOO_00099	CDS	1422	glrK	2.7.13.3	COG2205	Sensor histidine kinase GlrK
AONLONOO_00100	CDS	708	qseG		COG3170	Quorum-sensing regulator protein G
AONLONOO_00101	CDS	1338	glrR		COG2204	Transcriptional regulatory protein GlrR
AONLONOO_00102	CDS	339	glnB		COG0347	Nitrogen regulatory protein P-II
AONLONOO_00103	CDS	1191	hmp	1.14.12.17	COG1017	Flavohemoprotein
AONLONOO_00104	CDS	1254	glyA	2.1.2.1		Serine hydroxymethyltransferase
AONLONOO_00105	CDS	468	yphA		COG2259	Inner membrane protein YphA
AONLONOO_00106	CDS	1197	nagC_1		COG1846	DNA-binding transcriptional dual regulator NagC
AONLONOO_00107	CDS	3276				hypothetical protein
AONLONOO_00108	CDS	1437	xylE		COG0477	D-xylose-proton symporter
AONLONOO_00109	CDS	834	yphB		COG2017	putative protein YphB
AONLONOO_00110	CDS	1137	hcaT		COG2814	putative 3-phenylpropionic acid transporter
AONLONOO_00111	CDS	1278				hypothetical protein
AONLONOO_00112	CDS	639				hypothetical protein
AONLONOO_00113	CDS	981				hypothetical protein
AONLONOO_00114	CDS	837				hypothetical protein
AONLONOO_00115	CDS	804	suhB_1	3.1.3.25		Nus factor SuhB
AONLONOO_00116	CDS	735	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
AONLONOO_00117	CDS	492	iscR		COG1959	HTH-type transcriptional regulator IscR
AONLONOO_00118	CDS	1215	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
AONLONOO_00119	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
AONLONOO_00120	CDS	324	iscA		COG0316	Iron-binding protein IscA
AONLONOO_00121	CDS	516	hscB		COG1076	Co-chaperone protein HscB
AONLONOO_00122	CDS	1851	hscA		COG0443	Chaperone protein HscA
AONLONOO_00123	CDS	336	fdx		COG0633	2Fe-2S ferredoxin
AONLONOO_00124	CDS	201	iscX		COG2975	Protein IscX
AONLONOO_00125	CDS	1287	pepB	3.4.11.23	COG0260	Peptidase B
AONLONOO_00126	CDS	777				hypothetical protein
AONLONOO_00127	CDS	843				hypothetical protein
AONLONOO_00128	CDS	858	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
AONLONOO_00129	CDS	4950	yfhM		COG2373	Alpha-2-macroglobulin
AONLONOO_00130	CDS	2325	pbpC		COG4953	Penicillin-binding protein 1C
AONLONOO_00131	CDS	432	ndk	2.7.4.6		Nucleoside diphosphate kinase
AONLONOO_00132	CDS	1167	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
AONLONOO_00133	CDS	996	rodZ		COG1426	Cytoskeleton protein RodZ
AONLONOO_00134	CDS	1122	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AONLONOO_00135	CDS	1275	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
AONLONOO_00136	CDS	621	yfgM		COG2976	Ancillary SecYEG translocon subunit
AONLONOO_00137	CDS	1179	bamB		COG1520	Outer membrane protein assembly factor BamB
AONLONOO_00138	CDS	1479	der			GTPase Der
AONLONOO_00139	CDS	1353	intA_1		COG0582	Prophage integrase IntA
AONLONOO_00140	CDS	1008				hypothetical protein
AONLONOO_00141	CDS	435				hypothetical protein
AONLONOO_00142	CDS	603				hypothetical protein
AONLONOO_00143	CDS	180				hypothetical protein
AONLONOO_00144	CDS	966				hypothetical protein
AONLONOO_00145	CDS	504				hypothetical protein
AONLONOO_00146	CDS	210				hypothetical protein
AONLONOO_00147	CDS	627				hypothetical protein
AONLONOO_00148	CDS	351				hypothetical protein
AONLONOO_00149	CDS	2763				hypothetical protein
AONLONOO_00150	CDS	669				Single-stranded DNA-binding protein
AONLONOO_00151	CDS	474				hypothetical protein
AONLONOO_00152	CDS	171				hypothetical protein
AONLONOO_00153	CDS	327				hypothetical protein
AONLONOO_00154	CDS	3066				hypothetical protein
AONLONOO_00155	CDS	351				hypothetical protein
AONLONOO_00156	CDS	630				hypothetical protein
AONLONOO_00157	CDS	894				hypothetical protein
AONLONOO_00158	CDS	657				hypothetical protein
AONLONOO_00159	CDS	438				hypothetical protein
AONLONOO_00160	CDS	294				hypothetical protein
AONLONOO_00161	CDS	1080				hypothetical protein
AONLONOO_00162	CDS	219	yfgJ		COG1645	putative protein YfgJ
AONLONOO_00163	CDS	1392	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
AONLONOO_00164	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
AONLONOO_00165	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
AONLONOO_00166	CDS	1869		3.1.6.-	COG3119	Endo-4-O-sulfatase
AONLONOO_00167	CDS	1068	chuR	1.1.98.7	COG0641	Serine-type anaerobic sulfatase-maturating enzyme
AONLONOO_00168	CDS	270				hypothetical protein
AONLONOO_00169	CDS	1233				hypothetical protein
AONLONOO_00170	CDS	888	yofA		COG0583	HTH-type transcriptional regulator YofA
AONLONOO_00171	CDS	174	yfgG			Protein YfgG
AONLONOO_00172	CDS	2250	pdeF	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeF
AONLONOO_00173	CDS	1533	ppx	3.6.1.11	COG0248	Exopolyphosphatase
AONLONOO_00174	CDS	2061	ppk	2.7.4.1	COG0855	Polyphosphate kinase
AONLONOO_00175	CDS	642	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
AONLONOO_00176	CDS	1038	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
AONLONOO_00177	CDS	894	bglK	2.7.1.85		Beta-glucoside kinase
AONLONOO_00178	CDS	1434	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
AONLONOO_00179	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
AONLONOO_00180	CDS	1287	uraA		COG2233	Uracil permease
AONLONOO_00181	CDS	678	hda		COG0593	DnaA regulatory inactivator Hda
AONLONOO_00182	CDS	924				ISNCY family transposase ISRor2
AONLONOO_00183	CDS	360	yfgD		COG1393	putative protein YfgD
AONLONOO_00184	CDS	1464	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AONLONOO_00185	CDS	1062	yhhT_1		COG0628	Putative transport protein YhhT
AONLONOO_00186	CDS	471	bcp	1.11.1.24	COG1225	Peroxiredoxin Bcp
AONLONOO_00187	CDS	567	gcvR		COG2716	Glycine cleavage system transcriptional repressor
AONLONOO_00188	CDS	879	dapA_1	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
AONLONOO_00189	CDS	1035	bamC		COG3317	Outer membrane protein assembly factor BamC
AONLONOO_00190	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AONLONOO_00191	CDS	876				hypothetical protein
AONLONOO_00192	CDS	2004	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
AONLONOO_00193	CDS	696				hypothetical protein
AONLONOO_00194	CDS	207				hypothetical protein
AONLONOO_00195	CDS	1128	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
AONLONOO_00196	CDS	354	yffB		COG1393	Protein YffB
AONLONOO_00197	CDS	3114	acrB_1			multidrug efflux RND transporter permease subunit AcrB
AONLONOO_00198	CDS	1983	aegA_1		COG0493	Putative oxidoreductase AegA
AONLONOO_00199	CDS	597	nudK_1	3.6.1.-	COG0494	GDP-mannose pyrophosphatase
AONLONOO_00200	CDS	1047				hypothetical protein
AONLONOO_00201	CDS	1995	tktB	2.2.1.1	COG0021	Transketolase 2
AONLONOO_00202	CDS	957	talB_1	2.2.1.2	COG0176	Transaldolase B
AONLONOO_00203	CDS	2280	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
AONLONOO_00204	CDS	336	eutS			Bacterial microcompartment shell protein EutS
AONLONOO_00205	CDS	480	eutP	2.7.2.1		putative acetate kinase EutP
AONLONOO_00206	CDS	690	eutQ	2.7.2.1		Acetate kinase EutQ
AONLONOO_00207	CDS	807	eutT	2.5.1.154		Corrinoid adenosyltransferase EutT
AONLONOO_00208	CDS	1017	eutD	2.3.1.8		Phosphate acetyltransferase EutD
AONLONOO_00209	CDS	291	eutM			Bacterial microcompartment shell protein EutM
AONLONOO_00210	CDS	288	eutN			Bacterial microcompartment shell vertex protein EutN
AONLONOO_00211	CDS	1404	eutE	1.2.1.10		Acetaldehyde dehydrogenase (acetylating) EutE
AONLONOO_00212	CDS	840	eutJ			Ethanolamine utilization protein EutJ
AONLONOO_00213	CDS	1188	eutG	1.1.1.1		putative alcohol dehydrogenase EutG
AONLONOO_00214	CDS	1233	eutH			putative ethanolamine permease EutH
AONLONOO_00215	CDS	1404	eutA			Ethanolamine ammonia-lyase reactivase EutA
AONLONOO_00216	CDS	1362	eutB_1	4.3.1.7		Ethanolamine ammonia-lyase large subunit
AONLONOO_00217	CDS	900	eutC_1	4.3.1.7		Ethanolamine ammonia-lyase small subunit
AONLONOO_00218	CDS	660	eutL			Bacterial microcompartment shell protein EutL
AONLONOO_00219	CDS	486	eutK		COG4577	Bacterial microcompartment shell protein EutK
AONLONOO_00220	CDS	1053	eutR			HTH-type DNA-binding transcriptional activator EutR
AONLONOO_00221	CDS	900	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
AONLONOO_00222	CDS	873	amiA	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiA
AONLONOO_00223	CDS	426	ypeA	2.3.1.-		Acetyltransferase YpeA
AONLONOO_00224	CDS	450	yfeZ			Inner membrane protein YfeZ
AONLONOO_00225	CDS	576	yfeY			putative protein YfeY
AONLONOO_00226	CDS	900	yfeX	1.11.1.-	COG2837	Dye-decolorizing peroxidase YfeX
AONLONOO_00227	CDS	1017	cysP		COG4150	Thiosulfate-binding protein
AONLONOO_00228	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
AONLONOO_00229	CDS	876	cysW		COG4208	Sulfate transport system permease protein CysW
AONLONOO_00230	CDS	1095	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
AONLONOO_00231	CDS	912	cysM	2.5.1.47		Cysteine synthase B
AONLONOO_00232	CDS	396	yybH		COG4319	putative protein YybH
AONLONOO_00233	CDS	1299	ptsJ			Vitamin B6 salvage pathway transcriptional repressor PtsJ
AONLONOO_00234	CDS	867	pdxK	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
AONLONOO_00235	CDS	240				hypothetical protein
AONLONOO_00236	CDS	510	crr		COG2190	PTS system glucose-specific EIIA component
AONLONOO_00237	CDS	1728	ptsI			phosphoenolpyruvate--protein phosphotransferase PtsI
AONLONOO_00238	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
AONLONOO_00239	CDS	972	cysK	2.5.1.47	COG0031	Cysteine synthase A
AONLONOO_00240	CDS	762	cysZ		COG2981	Sulfate transporter CysZ
AONLONOO_00241	CDS	1062	zipA		COG3115	Cell division protein ZipA
AONLONOO_00242	CDS	2016	ligA	6.5.1.2	COG0272	DNA ligase
AONLONOO_00243	CDS	219				hypothetical protein
AONLONOO_00244	CDS	999				hypothetical protein
AONLONOO_00245	CDS	927	cynR_1		COG0583	HTH-type transcriptional regulator CynR
AONLONOO_00246	tRNA	76				tRNA-Lys(ttt)
AONLONOO_00247	tRNA	76				tRNA-Val(tac)
AONLONOO_00248	tRNA	76				tRNA-Val(tac)
AONLONOO_00249	tRNA	76				tRNA-Val(tac)
AONLONOO_00250	CDS	1419	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
AONLONOO_00251	CDS	393				hypothetical protein
AONLONOO_00252	CDS	354				hypothetical protein
AONLONOO_00253	tRNA	76				tRNA-Ala(ggc)
AONLONOO_00254	CDS	2172	pdeA	3.1.4.52	COG2199	putative cyclic di-GMP phosphodiesterase PdeA
AONLONOO_00255	CDS	1203	nupC_1		COG1972	Nucleoside permease NupC
AONLONOO_00256	CDS	1242	mntH			Divalent metal cation transporter MntH
AONLONOO_00257	CDS	360				hypothetical protein
AONLONOO_00258	CDS	993	gpr	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
AONLONOO_00259	CDS	1662	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
AONLONOO_00260	CDS	1236	yfeO			Putative ion-transport protein YfeO
AONLONOO_00261	CDS	966	glk	2.7.1.2	COG0837	Glucokinase
AONLONOO_00262	CDS	738	ypdB		COG3279	Transcriptional regulatory protein YpdB
AONLONOO_00263	CDS	1698	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
AONLONOO_00264	CDS	1215	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
AONLONOO_00265	CDS	1194	yycB		COG2807	putative transporter YycB
AONLONOO_00266	CDS	459	guaD_1	3.5.4.3	COG0590	Guanine deaminase
AONLONOO_00267	CDS	909	cynR_2		COG0583	HTH-type transcriptional regulator CynR
AONLONOO_00268	CDS	882				hypothetical protein
AONLONOO_00269	CDS	483				hypothetical protein
AONLONOO_00270	tRNA	75				tRNA-Arg(cct)
AONLONOO_00271	CDS	930	yfdC		COG2116	Inner membrane protein YfdC
AONLONOO_00272	CDS	762	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
AONLONOO_00273	CDS	1323	fadL		COG2067	Long-chain fatty acid transport protein
AONLONOO_00274	CDS	285				hypothetical protein
AONLONOO_00275	CDS	678	fadI_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
AONLONOO_00276	CDS	633	fadI_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
AONLONOO_00277	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
AONLONOO_00278	CDS	387	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
AONLONOO_00279	CDS	552	smrB	3.1.-.-	COG2840	Ribosome rescue factor SmrB
AONLONOO_00280	CDS	1005	prmB	2.1.1.298	COG2890	Ribosomal protein uL3 glutamine methyltransferase
AONLONOO_00281	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
AONLONOO_00282	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
AONLONOO_00283	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
AONLONOO_00284	CDS	549	epmC	1.14.13.-	COG3101	Elongation factor P lysine hydroxylase
AONLONOO_00285	CDS	282				hypothetical protein
AONLONOO_00286	CDS	1989	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
AONLONOO_00287	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
AONLONOO_00288	CDS	1179	yfcJ_1		COG2814	putative MFS-type transporter YfcJ
AONLONOO_00289	CDS	978	flk			Flagellar regulator flk
AONLONOO_00290	CDS	1137	pdxB	1.1.1.290		Erythronate-4-phosphate dehydrogenase
AONLONOO_00291	CDS	1014	usg		COG0136	USG-1 protein
AONLONOO_00292	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AONLONOO_00293	CDS	660	dedA			DedA family protein
AONLONOO_00294	CDS	984	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
AONLONOO_00295	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
AONLONOO_00296	CDS	687	dedD		COG3147	Cell division protein DedD
AONLONOO_00297	CDS	489	cvpA		COG1286	Colicin V production protein
AONLONOO_00298	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
AONLONOO_00299	CDS	585	ubiX_1	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
AONLONOO_00300	CDS	783	argT			Lysine/arginine/ornithine-binding periplasmic protein
AONLONOO_00301	CDS	783	hisJ_1			Histidine-binding periplasmic protein
AONLONOO_00302	CDS	687	hisQ_1			Histidine/lysine/arginine/ornithine transport system permease protein HisQ
AONLONOO_00303	CDS	717	hisM		COG4160	Histidine/lysine/arginine/ornithine transport system permease protein HisM
AONLONOO_00304	CDS	774	hisP	7.4.2.1	COG4598	Histidine/lysine/arginine/ornithine transport ATP-binding protein HisP
AONLONOO_00305	CDS	528				hypothetical protein
AONLONOO_00306	CDS	894				Epimerase family protein
AONLONOO_00307	CDS	363	folX	5.1.99.7	COG1539	Dihydroneopterin triphosphate 2'-epimerase
AONLONOO_00308	CDS	630	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
AONLONOO_00309	CDS	639	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
AONLONOO_00310	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
AONLONOO_00311	CDS	552	yfcD	3.6.-.-	COG1443	putative Nudix hydrolase YfcD
AONLONOO_00312	CDS	2148	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
AONLONOO_00313	CDS	1203	ackA	2.7.2.1		Acetate kinase AckA
AONLONOO_00314	CDS	456				hypothetical protein
AONLONOO_00315	CDS	495				hypothetical protein
AONLONOO_00316	CDS	660	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
AONLONOO_00317	CDS	1833				hypothetical protein
AONLONOO_00318	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
AONLONOO_00319	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
AONLONOO_00320	CDS	927	lrhA_1		COG0583	putative HTH-type transcriptional regulator LrhA
AONLONOO_00321	CDS	360	nuoA	7.1.1.-	COG0838	NADH-quinone oxidoreductase subunit A
AONLONOO_00322	CDS	675	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
AONLONOO_00323	CDS	1809	nuoC	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit C/D
AONLONOO_00324	CDS	501	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
AONLONOO_00325	CDS	1338	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
AONLONOO_00326	CDS	2727	nuoG	7.1.1.-	COG1034	NADH-quinone oxidoreductase subunit G
AONLONOO_00327	CDS	978	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
AONLONOO_00328	CDS	543	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
AONLONOO_00329	CDS	555	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
AONLONOO_00330	CDS	303	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
AONLONOO_00331	CDS	1842	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
AONLONOO_00332	CDS	1530	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
AONLONOO_00333	CDS	1458	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
AONLONOO_00334	CDS	921	rbn_1	3.1.-.-	COG1234	Ribonuclease BN
AONLONOO_00335	CDS	462	elaA		COG2153	Protein ElaA
AONLONOO_00336	CDS	1290	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
AONLONOO_00337	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
AONLONOO_00338	CDS	759	menH_1	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AONLONOO_00339	CDS	858	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
AONLONOO_00340	CDS	966	menC	4.2.1.113		o-succinylbenzoate synthase
AONLONOO_00341	CDS	1377	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
AONLONOO_00342	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
AONLONOO_00343	CDS	942				ISNCY family transposase ISRor2
AONLONOO_00344	CDS	543				hypothetical protein
AONLONOO_00345	CDS	1197	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
AONLONOO_00346	CDS	786	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
AONLONOO_00347	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
AONLONOO_00348	CDS	1293	rhmT		COG2271	Inner membrane transport protein RhmT
AONLONOO_00349	CDS	804	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
AONLONOO_00350	CDS	1179	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
AONLONOO_00351	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
AONLONOO_00352	CDS	1623	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
AONLONOO_00353	CDS	879	glpT_1		COG2271	Glycerol-3-phosphate transporter
AONLONOO_00354	CDS	414	glpT_2		COG2271	Glycerol-3-phosphate transporter
AONLONOO_00355	CDS	396	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
AONLONOO_00356	CDS	669	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
AONLONOO_00357	CDS	255				hypothetical protein
