locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBBCKIFO_00066	tRNA	85				tRNA-Tyr(gta)
JBBCKIFO_00067	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
JBBCKIFO_00068	CDS	459				hypothetical protein
JBBCKIFO_00069	CDS	903			COG1752	putative NTE family protein
JBBCKIFO_00070	CDS	1014	rssB_1		COG0745	Regulator of RpoS
JBBCKIFO_00071	CDS	903	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
JBBCKIFO_00072	CDS	408	hns_1		COG2916	DNA-binding protein H-NS
JBBCKIFO_00073	CDS	528	tdk	2.7.1.21	COG1435	Thymidine kinase
JBBCKIFO_00074	CDS	2676	adhE		COG1012	Bifunctional aldehyde-alcohol dehydrogenase AdhE
JBBCKIFO_00075	CDS	648				hypothetical protein
JBBCKIFO_00076	CDS	1635	oppA_1		COG4166	Periplasmic oligopeptide-binding protein OppA
JBBCKIFO_00077	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
JBBCKIFO_00078	CDS	909	oppC_1			Oligopeptide transport system permease protein OppC
JBBCKIFO_00079	CDS	1014	oppD	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
JBBCKIFO_00080	CDS	1005	oppF	7.4.2.6		Oligopeptide transport ATP-binding protein OppF
JBBCKIFO_00081	CDS	834				hypothetical protein
JBBCKIFO_00082	CDS	330	yciU		COG3099	Putative double-stranded DNA mimic protein YciU
JBBCKIFO_00083	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
JBBCKIFO_00084	CDS	207				hypothetical protein
JBBCKIFO_00085	CDS	648	yceI		COG2353	Protein YceI
JBBCKIFO_00086	CDS	297	yciI		COG2350	Protein YciI
JBBCKIFO_00087	CDS	738	tonB			Protein TonB
JBBCKIFO_00088	CDS	873		2.7.1.-		putative ketoamine kinase
JBBCKIFO_00089	CDS	285				hypothetical protein
JBBCKIFO_00090	CDS	933	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
JBBCKIFO_00091	CDS	759				hypothetical protein
JBBCKIFO_00092	CDS	234				hypothetical protein
JBBCKIFO_00093	CDS	1929	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
JBBCKIFO_00094	CDS	435	infC		COG0290	Translation initiation factor IF-3
JBBCKIFO_00095	CDS	198	rpmI		COG0291	Large ribosomal subunit protein bL35
JBBCKIFO_00096	CDS	357	rplT		COG0292	Large ribosomal subunit protein bL20
JBBCKIFO_00097	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JBBCKIFO_00098	CDS	1140	pheT_1	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JBBCKIFO_00099	CDS	1080	pheT_2	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JBBCKIFO_00100	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
JBBCKIFO_00101	CDS	369	amnD	3.5.99.5		2-aminomuconate deaminase
JBBCKIFO_00102	CDS	1254	dadA_1	1.4.99.-		D-amino acid dehydrogenase
JBBCKIFO_00103	CDS	915	admX			HTH-type transcriptional regulator AdmX
JBBCKIFO_00104	CDS	1434				hypothetical protein
JBBCKIFO_00105	CDS	987	btuC		COG4139	Vitamin B12 import system permease protein BtuC
JBBCKIFO_00106	CDS	801	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
JBBCKIFO_00107	CDS	552	btuE	1.11.1.24	COG0386	Thioredoxin/glutathione peroxidase BtuE
JBBCKIFO_00108	CDS	750	btuD_1	7.6.2.8	COG4138	Vitamin B12 import ATP-binding protein BtuD
JBBCKIFO_00109	CDS	465	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
JBBCKIFO_00110	CDS	1443	selO	2.7.7.-	COG0397	Protein nucleotidyltransferase SelO
JBBCKIFO_00111	CDS	228				hypothetical protein
JBBCKIFO_00112	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
JBBCKIFO_00113	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
JBBCKIFO_00114	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
JBBCKIFO_00115	CDS	1113	ydiK		COG0628	Putative transport protein YdiK
JBBCKIFO_00116	CDS	3057	ydiJ	1.1.99.39	COG0247	D-2-hydroxyglutarate dehydrogenase
JBBCKIFO_00117	CDS	411	menI	3.1.2.28	COG2050	1,4-dihydroxy-2-naphthoyl-CoA hydrolase
JBBCKIFO_00118	CDS	249				hypothetical protein
JBBCKIFO_00119	CDS	321				hypothetical protein
JBBCKIFO_00120	CDS	219				hypothetical protein
JBBCKIFO_00121	CDS	981				hypothetical protein
JBBCKIFO_00122	CDS	1032	xecA1	4.4.1.23	COG0620	2-hydroxypropyl-CoM lyase
JBBCKIFO_00123	CDS	1233	mdtH_1		COG0477	Multidrug resistance protein MdtH
JBBCKIFO_00124	CDS	762	fecE	7.2.2.18	COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
JBBCKIFO_00125	CDS	1038	hmuU_1		COG0609	Hemin transport system permease protein HmuU
JBBCKIFO_00126	CDS	999	btuF_1			Vitamin B12-binding protein
JBBCKIFO_00127	CDS	912	hdfR_1			HTH-type transcriptional regulator HdfR
JBBCKIFO_00128	CDS	996				hypothetical protein
JBBCKIFO_00129	CDS	615				hypothetical protein
JBBCKIFO_00130	CDS	1110	mdtA_1			Multidrug resistance protein MdtA
JBBCKIFO_00131	CDS	3093	acrD_1		COG0841	putative aminoglycoside efflux pump
JBBCKIFO_00132	CDS	1185	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
JBBCKIFO_00133	CDS	633				hypothetical protein
JBBCKIFO_00134	CDS	396				hypothetical protein
JBBCKIFO_00135	CDS	198				hypothetical protein
JBBCKIFO_00136	CDS	378	sufA		COG0316	Iron-sulfur cluster assembly protein SufA
JBBCKIFO_00137	CDS	1488	sufB		COG0719	Iron-sulfur cluster assembly protein SufB
JBBCKIFO_00138	CDS	747	sufC		COG0396	putative ATP-dependent transporter SufC
JBBCKIFO_00139	CDS	1275	sufD		COG0719	Iron-sulfur cluster assembly protein SufD
JBBCKIFO_00140	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
JBBCKIFO_00141	CDS	417	sufE			Cysteine desulfuration protein SufE
JBBCKIFO_00142	CDS	987	ynhG	2.-.-.-	COG1376	putative L,D-transpeptidase YnhG
JBBCKIFO_00143	CDS	237	lpp1			Major outer membrane lipoprotein Lpp 1
JBBCKIFO_00144	CDS	1413	pykF	2.7.1.40		Pyruvate kinase I
JBBCKIFO_00145	CDS	213	fumD	4.2.1.2		Fumarase D
JBBCKIFO_00146	CDS	639	nicS		COG1309	HTH-type transcriptional repressor NicS
JBBCKIFO_00147	CDS	1854	quiC1	4.2.1.118	COG1082	3-dehydroshikimate dehydratase
JBBCKIFO_00148	CDS	1323	dgoT_1		COG2271	D-galactonate transporter
JBBCKIFO_00149	CDS	837	ydiB_1	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
JBBCKIFO_00150	CDS	744				hypothetical protein
JBBCKIFO_00151	CDS	750	molC	7.3.2.5	COG1120	Molybdate import ATP-binding protein MolC
JBBCKIFO_00152	CDS	1008	molB		COG0609	Molybdate import system permease protein MolB
JBBCKIFO_00153	CDS	1059	molA		COG0614	Molybdate-binding protein MolA
JBBCKIFO_00154	CDS	813				hypothetical protein
JBBCKIFO_00155	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
JBBCKIFO_00156	CDS	945	mhpB	1.13.11.16	COG3384	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
JBBCKIFO_00157	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
JBBCKIFO_00158	CDS	807	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
JBBCKIFO_00159	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
JBBCKIFO_00160	CDS	1017	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
JBBCKIFO_00161	CDS	1197	mhpT		COG2814	3-(3-hydroxy-phenyl)propionate transporter
JBBCKIFO_00162	CDS	726				hypothetical protein
JBBCKIFO_00163	CDS	1581	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
JBBCKIFO_00164	CDS	603		1.13.11.91		3-mercaptopropionate dioxygenase
JBBCKIFO_00165	CDS	894	gltC_1		COG0583	Transcriptional dual regulator GltC
JBBCKIFO_00166	CDS	1086	msuD_1	1.14.14.5		Methanesulfonate monooxygenase
JBBCKIFO_00167	CDS	1134	ydbM	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase YdbM
JBBCKIFO_00168	CDS	963	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
JBBCKIFO_00169	CDS	1038				hypothetical protein
JBBCKIFO_00170	CDS	996				hypothetical protein
JBBCKIFO_00171	CDS	774	ssuB_1	7.6.2.14	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
JBBCKIFO_00172	CDS	2073	cntO			Metal-pseudopaline receptor CntO
JBBCKIFO_00173	CDS	822	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
JBBCKIFO_00174	CDS	1026	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
JBBCKIFO_00175	CDS	1053	feuC		COG0609	Iron-uptake system permease protein FeuC
JBBCKIFO_00176	CDS	822				hypothetical protein
JBBCKIFO_00177	CDS	903				hypothetical protein
JBBCKIFO_00178	CDS	768	glnH_1		COG0834	Glutamine-binding periplasmic protein
JBBCKIFO_00179	CDS	765	artQ_1		COG0765	Arginine transport system permease protein ArtQ
JBBCKIFO_00180	CDS	723	glnQ_1			Glutamine transport ATP-binding protein GlnQ
JBBCKIFO_00181	CDS	615				hypothetical protein
JBBCKIFO_00182	CDS	393				hypothetical protein
JBBCKIFO_00183	CDS	810	mdtM_1		COG2814	Multidrug resistance protein MdtM
JBBCKIFO_00184	CDS	435				hypothetical protein
JBBCKIFO_00185	CDS	435				hypothetical protein
JBBCKIFO_00186	CDS	1200	ycaD_1			putative MFS-type transporter YcaD
JBBCKIFO_00187	CDS	1158	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
JBBCKIFO_00188	CDS	2151	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
JBBCKIFO_00189	CDS	1080	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
JBBCKIFO_00190	CDS	1089				hypothetical protein
JBBCKIFO_00191	CDS	1770				hypothetical protein
JBBCKIFO_00192	CDS	1071	potA_1	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
	repeat_region	395				
JBBCKIFO_00193	CDS	2616				hypothetical protein
JBBCKIFO_00194	CDS	1524				hypothetical protein
JBBCKIFO_00195	CDS	567				hypothetical protein
JBBCKIFO_00196	CDS	648	cse3	3.1.-.-		CRISPR-associated endoribonuclease Cse3
JBBCKIFO_00197	CDS	1035	casC		COG1857	CRISPR system Cascade subunit CasC
JBBCKIFO_00198	CDS	717				hypothetical protein
JBBCKIFO_00199	CDS	876	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
JBBCKIFO_00200	CDS	288				hypothetical protein
	repeat_region	647				
JBBCKIFO_00201	CDS	1116				hypothetical protein
JBBCKIFO_00202	CDS	684				hypothetical protein
JBBCKIFO_00203	CDS	372				hypothetical protein
JBBCKIFO_00204	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
JBBCKIFO_00205	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
JBBCKIFO_00206	CDS	1338		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
JBBCKIFO_00207	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
JBBCKIFO_00208	CDS	657	ccmB		COG2386	Heme exporter protein B
JBBCKIFO_00209	CDS	738	ccmC		COG0755	Heme exporter protein C
JBBCKIFO_00210	CDS	231				hypothetical protein
JBBCKIFO_00211	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
JBBCKIFO_00212	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
JBBCKIFO_00213	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
JBBCKIFO_00214	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
JBBCKIFO_00215	CDS	843				hypothetical protein
JBBCKIFO_00216	CDS	699				hypothetical protein
JBBCKIFO_00217	CDS	549				hypothetical protein
JBBCKIFO_00218	CDS	564				hypothetical protein
JBBCKIFO_00219	CDS	771	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
JBBCKIFO_00220	CDS	1680	budB	2.2.1.6		Acetolactate synthase, catabolic
JBBCKIFO_00221	CDS	780	budA	4.1.1.5		Alpha-acetolactate decarboxylase
JBBCKIFO_00222	CDS	873	benM_1		COG0583	HTH-type transcriptional regulator BenM
JBBCKIFO_00223	CDS	771	bdhA	1.1.1.30	COG1028	D-beta-hydroxybutyrate dehydrogenase
JBBCKIFO_00224	CDS	1392				hypothetical protein
JBBCKIFO_00225	CDS	924	fhmpcd1	1.2.1.100	COG1250	5-formyl-3-hydroxy-2-methylpyridine 4-carboxylate 5-dehydrogenase
JBBCKIFO_00226	CDS	1182	atoB_1	2.3.1.9		Acetyl-CoA acetyltransferase
JBBCKIFO_00227	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JBBCKIFO_00228	CDS	708	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JBBCKIFO_00229	CDS	612	hcaR_1		COG0583	Hca operon transcriptional activator HcaR
JBBCKIFO_00230	CDS	279				hypothetical protein
JBBCKIFO_00231	CDS	141				hypothetical protein
JBBCKIFO_00232	CDS	909				hypothetical protein
JBBCKIFO_00233	CDS	333				hypothetical protein
JBBCKIFO_00234	CDS	1419				hypothetical protein
JBBCKIFO_00235	CDS	816	ribX_1		COG0600	Riboflavin transport system permease protein RibX
JBBCKIFO_00236	CDS	831	uup_1	3.6.1.-		ATP-binding protein Uup
JBBCKIFO_00237	CDS	984				hypothetical protein
JBBCKIFO_00238	CDS	204				hypothetical protein
JBBCKIFO_00239	CDS	681	crnA	3.5.2.10		Creatinine amidohydrolase
JBBCKIFO_00240	CDS	480	rutC_1	3.5.-.-		3-aminoacrylate deaminase RutC
JBBCKIFO_00241	CDS	1284	codAch2	3.5.4.11	COG0402	Pterin deaminase
JBBCKIFO_00242	CDS	969	yeaX_1	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
JBBCKIFO_00243	CDS	900	hdfR_2			HTH-type transcriptional regulator HdfR
JBBCKIFO_00244	CDS	990	ribY		COG0715	Riboflavin-binding protein RibY
JBBCKIFO_00245	CDS	1419		3.5.4.11		Isoxanthopterin deaminase
JBBCKIFO_00246	CDS	990	vldW_1	1.14.11.52		Validamycin A dioxygenase
JBBCKIFO_00247	CDS	765	surE_1	3.1.3.5		5'-nucleotidase SurE
JBBCKIFO_00248	CDS	426				hypothetical protein
JBBCKIFO_00249	CDS	1509	pdeB_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
JBBCKIFO_00250	CDS	93				hypothetical protein
JBBCKIFO_00251	CDS	783				hypothetical protein
JBBCKIFO_00252	CDS	699	arlR		COG0745	Response regulator ArlR
JBBCKIFO_00253	CDS	1173	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
JBBCKIFO_00254	CDS	1170	mdtE		COG0845	Multidrug resistance protein MdtE
JBBCKIFO_00255	CDS	3087	acrD_2		COG0841	putative aminoglycoside efflux pump
JBBCKIFO_00256	CDS	1341	ttuB_1			Putative tartrate transporter
JBBCKIFO_00257	CDS	909	benM_2		COG0583	HTH-type transcriptional regulator BenM
JBBCKIFO_00258	CDS	1548	pdeG_1	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeG
JBBCKIFO_00259	CDS	303				hypothetical protein
JBBCKIFO_00260	CDS	300				hypothetical protein
JBBCKIFO_00261	CDS	624				hypothetical protein
JBBCKIFO_00262	CDS	468				IS3 family transposase ISYps8
JBBCKIFO_00263	CDS	390				hypothetical protein
JBBCKIFO_00264	CDS	942				hypothetical protein
JBBCKIFO_00265	CDS	1032				IS630 family transposase ISEc33
JBBCKIFO_00266	CDS	1236	csbX_1		COG2814	Alpha-ketoglutarate permease
JBBCKIFO_00267	CDS	954	apsI	5.3.1.36	COG1082	D-apiose isomerase
JBBCKIFO_00268	CDS	882	murR_1			HTH-type transcriptional regulator MurR
JBBCKIFO_00269	CDS	927	deoK	2.7.1.229		Deoxyribokinase
JBBCKIFO_00270	CDS	924	crgA_1			HTH-type transcriptional regulator CrgA
JBBCKIFO_00271	CDS	1533	stp		COG0477	Multidrug resistance protein Stp
JBBCKIFO_00272	CDS	285				hypothetical protein
JBBCKIFO_00273	CDS	489				hypothetical protein
JBBCKIFO_00274	CDS	528				hypothetical protein
JBBCKIFO_00275	CDS	972	dppF_1	7.4.2.9		Di/tripeptide transport ATP-binding protein DppF
JBBCKIFO_00276	CDS	981	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
JBBCKIFO_00277	CDS	159				hypothetical protein
JBBCKIFO_00278	CDS	792	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
JBBCKIFO_00279	CDS	960	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
JBBCKIFO_00280	CDS	1704	appA			Oligopeptide-binding protein AppA
JBBCKIFO_00281	CDS	684	cat3	2.3.1.28		Chloramphenicol acetyltransferase 3
JBBCKIFO_00282	CDS	384				hypothetical protein
JBBCKIFO_00283	CDS	771	glpR_1		COG1349	Glycerol-3-phosphate regulon repressor
JBBCKIFO_00284	CDS	630	rhtC_1		COG1280	Threonine efflux protein
JBBCKIFO_00285	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
JBBCKIFO_00286	CDS	210				hypothetical protein
JBBCKIFO_00287	CDS	699				hypothetical protein
JBBCKIFO_00288	CDS	435				hypothetical protein
JBBCKIFO_00289	CDS	150				hypothetical protein
JBBCKIFO_00290	CDS	837				hypothetical protein
JBBCKIFO_00291	CDS	516				hypothetical protein
JBBCKIFO_00292	CDS	885	gcvA_1		COG0583	Glycine cleavage system transcriptional activator
JBBCKIFO_00293	CDS	819			COG3039	IS5 family transposase IS4811
JBBCKIFO_00294	CDS	753	kdsr	1.1.1.102	COG4221	3-ketodihydrosphingosine reductase
JBBCKIFO_00295	tRNA	77				tRNA-Val(gac)
JBBCKIFO_00296	tRNA	77				tRNA-Val(gac)
JBBCKIFO_00297	tRNA	77				tRNA-Val(gac)
JBBCKIFO_00298	CDS	579		3.2.2.-		Cytokinin riboside 5'-monophosphate phosphoribohydrolase
JBBCKIFO_00299	CDS	237	asr			Acid shock protein
JBBCKIFO_00300	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
JBBCKIFO_00301	CDS	636	ribC	2.5.1.9	COG0307	Riboflavin synthase
JBBCKIFO_00302	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
JBBCKIFO_00303	CDS	1182	punC		COG2814	Purine nucleoside transporter
JBBCKIFO_00304	CDS	1005	punR		COG0583	HTH-type transcriptional regulator PunR
JBBCKIFO_00305	CDS	1026	purR_1		COG1609	HTH-type transcriptional repressor PurR
JBBCKIFO_00306	CDS	93				hypothetical protein
JBBCKIFO_00307	CDS	1167	ydhP_1		COG2814	Inner membrane transport protein YdhP
JBBCKIFO_00308	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
JBBCKIFO_00309	CDS	486	rhaS_1			HTH-type transcriptional activator RhaS
JBBCKIFO_00310	CDS	873	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
JBBCKIFO_00311	CDS	348	grxD		COG0278	Glutaredoxin 4
JBBCKIFO_00312	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
JBBCKIFO_00313	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
JBBCKIFO_00314	CDS	1098	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
JBBCKIFO_00315	CDS	600	nemR		COG1309	HTH-type transcriptional repressor NemR
JBBCKIFO_00316	CDS	240				hypothetical protein
JBBCKIFO_00317	CDS	897	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
JBBCKIFO_00318	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
JBBCKIFO_00319	CDS	576				hypothetical protein
JBBCKIFO_00320	CDS	1485	aaeB_1			p-hydroxybenzoic acid efflux pump subunit AaeB
JBBCKIFO_00321	CDS	897	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
JBBCKIFO_00322	CDS	237				hypothetical protein
JBBCKIFO_00323	CDS	435	slyA_1			Transcriptional regulator SlyA
JBBCKIFO_00324	CDS	1362				hypothetical protein
JBBCKIFO_00325	CDS	468	slyB			Outer membrane lipoprotein SlyB
JBBCKIFO_00326	CDS	1125	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
JBBCKIFO_00327	CDS	360	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
JBBCKIFO_00328	CDS	663	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
JBBCKIFO_00329	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JBBCKIFO_00330	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
JBBCKIFO_00331	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
JBBCKIFO_00332	CDS	1506	dtpA			Dipeptide and tripeptide permease A
JBBCKIFO_00333	CDS	258				hypothetical protein
JBBCKIFO_00334	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
JBBCKIFO_00335	CDS	699	rsxE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
JBBCKIFO_00336	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
