sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	00610	AP006725	ISKpn1	IS3	1445	1	1445	3061431	3062875						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3201952	3204319						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3205199	3206750						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3246998	3249365						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3250328	3251879						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3338785	3341152						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3342118	3343669						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3443469	3445836						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3446723	3448274						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3949179	3950730						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3951465	3953832						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	4729891	4731442						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	4732330	4734697						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	00593	LT898485	ISEcl1	IS3	1336	1	1336	4976574	4977909						
GCA_053309175.1_ASM5330917v1_genomic.fna	chromosome			CM129998.1 Klebsiella pneumoniae strain KP3 chromosome, complete sequence, whole genome shotgun sequence	5346852	0.5741685013910989	b8c2417b6894ea589bd1f7b5d2ca0e7e	00610	AP006725	ISKpn1	IS3	1445	1	1445	5316594	5318038						
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00918	LT898486	ISKpn26	IS5	1197	1	1196	50356	51551	1196	plus	99.0	99.331	0.0	2165
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00918	LT898486	ISKpn26	IS5	1197	1	1196	66165	67360	1196	minus	99.0	99.498	0.0	2176
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	01362	MF344564	ISKpn21	ISNCY	2278	1	2278	108523	110800	2278	minus	100.0	99.956	0.0	4202
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00832	KY270853	ISKpn28	IS481	1105	1	1096	150679	151772	1097	plus	99.0	92.799	0.0	1585
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00918	LT898486	ISKpn26	IS5	1197	1	1196	181602	182797	1196	plus	99.0	99.415	0.0	2170
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00918	LT898486	ISKpn26	IS5	1197	1	1196	191440	192635	1196	plus	99.0	99.415	0.0	2170
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AC212	AL309	JBRYHI010000003.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p3, whole genome shotgun sequence	247002	0.46072906292256743	0e5910d9e5acac4a75eb0cd1ceb52bb0	00918	LT898486	ISKpn26	IS5	1197	1	1196	211099	212294	1196	minus	99.0	99.415	0.0	2170
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00952	MG930932	IS102	IS5	1055	52	1055	7149	8151	1004	minus	95.0	91.733	0.0	1393
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00593	LT898485	ISEcl1	IS3	1336	1	1336	69738	71073	1336	plus	100.0	98.503	0.0	2357
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00954	MF344567	IS903	IS5	1057	1	1057	79326	80382	1057	minus	100.0	99.527	0.0	1925
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00543	JX424614	ISKpn34	IS3	1221	1	1221	89214	90433	1221	plus	100.0	98.69	0.0	2165
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00543	JX424614	ISKpn34	IS3	1221	1	1221	107433	108653	1221	minus	100.0	98.771	0.0	2172
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA277	AI089	JBRYHI010000002.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p2, whole genome shotgun sequence	161620	0.5172750897166193	588ae4c497b7ea9e0532fdbf6cc1f6fb	00543	JX424614	ISKpn34	IS3	1221	1	1221	110050	111270	1221	plus	100.0	98.771	0.0	2172
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA002	AH539	JBRYHI010000001.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p1, whole genome shotgun sequence	64753	0.5088104026068291	9549509368c60301b38bc9d3381e9682	00735	KC354801	IS10A	IS4	4889	1	3698	36675	40372	3698	plus	76.0	100.0	0.0	6830
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA002	AH539	JBRYHI010000001.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p1, whole genome shotgun sequence	64753	0.5088104026068291	9549509368c60301b38bc9d3381e9682	00735	KC354801	IS10A	IS4	4889	3689	4889	41140	42340	1201	plus	25.0	100.0	0.0	2218
GCA_053309175.1_ASM5330917v1_genomic.fna	plasmid	AA002	AH539	JBRYHI010000001.1 Klebsiella pneumoniae strain KP3 plasmid pKP3_p1, whole genome shotgun sequence	64753	0.5088104026068291	9549509368c60301b38bc9d3381e9682	00163	KJ125070	ISEcp1	IS1380	2656	3	2656	62097	64753	2659	minus	99.0	96.615	0.0	4405
