locus_tag	ftype	length_bp	gene	EC_number	COG	product
MCHNEBJF_00044	CDS	1194	nepI_1		COG2814	Purine ribonucleoside efflux pump NepI
MCHNEBJF_00045	CDS	810	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
MCHNEBJF_00046	CDS	1104	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
MCHNEBJF_00047	CDS	720	phnR			Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
MCHNEBJF_00048	CDS	1014	phnS			Putative 2-aminoethylphosphonate-binding periplasmic protein
MCHNEBJF_00049	CDS	1113	phnT			Putative 2-aminoethylphosphonate import ATP-binding protein PhnT
MCHNEBJF_00050	CDS	861	phnU			Putative 2-aminoethylphosphonate transport system permease protein PhnU
MCHNEBJF_00051	CDS	378	phnV_1			Putative 2-aminoethylphosphonate transport system permease protein PhnV
MCHNEBJF_00052	CDS	408	phnV_2			Putative 2-aminoethylphosphonate transport system permease protein PhnV
MCHNEBJF_00053	CDS	1380	lamB_1			Maltoporin
MCHNEBJF_00054	CDS	303	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
MCHNEBJF_00055	CDS	1323	licC_1		COG1455	Lichenan permease IIC component
MCHNEBJF_00056	CDS	315	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
MCHNEBJF_00057	CDS	945			COG1609	HTH-type transcriptional regulator
MCHNEBJF_00058	CDS	1371	pcaK_1		COG2814	4-hydroxybenzoate transporter PcaK
MCHNEBJF_00059	CDS	1263	galA	1.13.11.57	COG3384	Gallate dioxygenase
MCHNEBJF_00060	CDS	1227	hdfR_1			HTH-type transcriptional regulator HdfR
MCHNEBJF_00061	CDS	741	galB	4.2.1.83	COG2120	4-oxalmesaconate hydratase
MCHNEBJF_00062	CDS	714	galC	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipic acid aldolase
MCHNEBJF_00063	CDS	1086	galD	5.3.2.8	COG2828	4-oxalomesaconate tautomerase
MCHNEBJF_00064	CDS	864				hypothetical protein
MCHNEBJF_00065	CDS	291				hypothetical protein
MCHNEBJF_00066	CDS	903	yicL		COG0697	putative inner membrane transporter YicL
MCHNEBJF_00067	CDS	1434	murP		COG1263	PTS system N-acetylmuramic acid-specific EIIBC component
MCHNEBJF_00068	CDS	903	murQ_1	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MCHNEBJF_00069	CDS	1164	bcr_1		COG2814	Bicyclomycin resistance protein
MCHNEBJF_00070	CDS	1365	oprM_1			Outer membrane protein OprM
MCHNEBJF_00071	CDS	2622	adeE			multidrug efflux RND transporter permease subunit AdeE
MCHNEBJF_00072	CDS	474	acrF_1		COG0841	Multidrug export protein AcrF
MCHNEBJF_00073	CDS	1125	mexA			Multidrug resistance protein MexA
MCHNEBJF_00074	CDS	417		2.3.1.-	COG0454	Acetyltransferase
MCHNEBJF_00075	CDS	648	betI_1			HTH-type transcriptional regulator BetI
MCHNEBJF_00076	CDS	1494	mdtP		COG0477	Multidrug transporter protein MdtP
MCHNEBJF_00077	CDS	915	aaeR_1		COG0583	HTH-type transcriptional activator AaeR
MCHNEBJF_00078	CDS	627				hypothetical protein
MCHNEBJF_00079	CDS	471				hypothetical protein
MCHNEBJF_00080	CDS	537				hypothetical protein
MCHNEBJF_00081	CDS	906	mtrA			HTH-type transcriptional regulator MtrA
MCHNEBJF_00082	CDS	810	nlpA		COG1464	Lipoprotein 28
MCHNEBJF_00083	CDS	855				hypothetical protein
MCHNEBJF_00084	CDS	561	frbI	3.6.1.-		CMP-5'-(N-acetyl-N-hydroxy-3-aminopropyl)phosphonate hydrolase
MCHNEBJF_00085	CDS	780				hypothetical protein
MCHNEBJF_00086	CDS	954	cdhR			HTH-type transcriptional regulator CdhR
MCHNEBJF_00087	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
MCHNEBJF_00088	CDS	699	iprA_1			Inhibitor of hydrogen peroxide resistance
MCHNEBJF_00089	CDS	291	ycnE	1.-.-.-	COG1359	Putative monooxygenase YcnE
MCHNEBJF_00090	CDS	1008				Zinc-type alcohol dehydrogenase-like protein
MCHNEBJF_00091	CDS	468				hypothetical protein
MCHNEBJF_00092	tRNA	95				tRNA-SeC(tca)
MCHNEBJF_00093	CDS	1395	yicJ_1		COG2211	Inner membrane symporter YicJ
MCHNEBJF_00094	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
MCHNEBJF_00095	CDS	723				hypothetical protein
MCHNEBJF_00096	CDS	1380	pagL	3.2.1.-	COG1486	Phospho-alpha-glucosidase PagL
MCHNEBJF_00097	CDS	1560	malP_2		COG1263	PTS system maltose-specific EIICB component
MCHNEBJF_00098	CDS	1716				hypothetical protein
MCHNEBJF_00099	CDS	1392	xanP_1		COG2233	Xanthine permease XanP
MCHNEBJF_00100	CDS	1203	gltS		COG0786	Sodium/glutamate symporter
MCHNEBJF_00101	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
MCHNEBJF_00102	CDS	852	glpF_1		COG0580	Glycerol uptake facilitator protein
MCHNEBJF_00103	CDS	240	zapB		COG3074	Cell division protein ZapB
MCHNEBJF_00104	CDS	990	sbp		COG1613	Sulfate-binding protein
MCHNEBJF_00105	CDS	765	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
MCHNEBJF_00106	CDS	1305				hypothetical protein
MCHNEBJF_00107	CDS	768	tpiA	5.3.1.1		Triosephosphate isomerase
MCHNEBJF_00108	CDS	603				hypothetical protein
MCHNEBJF_00109	CDS	429				hypothetical protein
MCHNEBJF_00110	CDS	747	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
MCHNEBJF_00111	CDS	1011	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
MCHNEBJF_00112	CDS	2082	recG	5.6.2.4	COG1200	ATP-dependent DNA helicase RecG
MCHNEBJF_00113	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
MCHNEBJF_00114	CDS	2121	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
MCHNEBJF_00115	CDS	276	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
MCHNEBJF_00116	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
MCHNEBJF_00117	CDS	1677	ligB	6.5.1.2	COG0272	DNA ligase B
MCHNEBJF_00118	CDS	618				hypothetical protein
MCHNEBJF_00119	CDS	1251	clcB_1			Voltage-gated ClC-type chloride channel ClcB
MCHNEBJF_00120	CDS	1059	ada_1		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
MCHNEBJF_00121	CDS	747				putative protein
MCHNEBJF_00122	CDS	864	yicC	3.1.26.-	COG1561	Endoribonuclease YicC
MCHNEBJF_00123	CDS	165				hypothetical protein
MCHNEBJF_00124	CDS	981			COG3039	IS5 family transposase ISKpn26
MCHNEBJF_00125	CDS	1311				hypothetical protein
MCHNEBJF_00126	CDS	966				hypothetical protein
MCHNEBJF_00127	CDS	918	ybhF_1		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
MCHNEBJF_00128	CDS	1095	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
MCHNEBJF_00129	CDS	717	rph	2.7.7.56		Ribonuclease PH
MCHNEBJF_00130	CDS	642	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
MCHNEBJF_00131	CDS	597	slmA			Nucleoid occlusion factor SlmA
MCHNEBJF_00132	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
MCHNEBJF_00133	CDS	1218	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
MCHNEBJF_00134	CDS	666				hypothetical protein
MCHNEBJF_00135	CDS	237	rpmB		COG0227	Large ribosomal subunit protein bL28
MCHNEBJF_00136	CDS	168	rpmG		COG0267	Large ribosomal subunit protein bL33
MCHNEBJF_00137	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
MCHNEBJF_00138	CDS	480	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
MCHNEBJF_00139	CDS	777				hypothetical protein
MCHNEBJF_00140	CDS	1275	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
MCHNEBJF_00141	CDS	990				hypothetical protein
MCHNEBJF_00142	CDS	1095	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
MCHNEBJF_00143	CDS	1128	waaG	2.4.1.-	COG0438	Lipopolysaccharide glucosyltransferase WaaG
MCHNEBJF_00144	CDS	1077	waaQ	2.4.99.25	COG0859	Lipopolysaccharide heptosyltransferase 3
MCHNEBJF_00145	CDS	963				hypothetical protein
MCHNEBJF_00146	CDS	1080				hypothetical protein
MCHNEBJF_00147	CDS	1170				hypothetical protein
MCHNEBJF_00148	CDS	909				hypothetical protein
MCHNEBJF_00149	CDS	972	waaC	2.4.99.23		Lipopolysaccharide heptosyltransferase 1
MCHNEBJF_00150	CDS	1020	waaF	2.4.99.24	COG0859	Lipopolysaccharide heptosyltransferase 2
MCHNEBJF_00151	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
MCHNEBJF_00152	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
MCHNEBJF_00153	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
MCHNEBJF_00154	CDS	789				hypothetical protein
MCHNEBJF_00155	CDS	948				hypothetical protein
MCHNEBJF_00156	CDS	1257	envC		COG4942	Murein hydrolase activator EnvC
MCHNEBJF_00157	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
MCHNEBJF_00158	CDS	432	yibN		COG0607	putative protein YibN
MCHNEBJF_00159	CDS	252	grxC		COG0695	Glutaredoxin 3
MCHNEBJF_00160	CDS	468	secB		COG1952	Protein-export protein SecB
MCHNEBJF_00161	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
MCHNEBJF_00162	CDS	822	cysE	2.3.1.30		Serine acetyltransferase
MCHNEBJF_00163	CDS	474	trmL_1	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
MCHNEBJF_00164	CDS	1185	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
MCHNEBJF_00165	CDS	774	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
MCHNEBJF_00166	CDS	1656	lldP		COG1620	L-lactate permease
MCHNEBJF_00167	CDS	363	yibL			putative protein YibL
MCHNEBJF_00168	CDS	225	glgS_1			Surface composition regulator
MCHNEBJF_00169	CDS	597	mtlR		COG3722	Mannitol operon repressor
MCHNEBJF_00170	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
MCHNEBJF_00171	CDS	1908	mtlA		COG2213	PTS system mannitol-specific EIICBA component
MCHNEBJF_00172	CDS	369	yiaW_1			Inner membrane protein YiaW
MCHNEBJF_00173	CDS	1137	yibH_1		COG1566	Inner membrane protein YibH
MCHNEBJF_00174	CDS	609	yibF		COG0625	putative GST-like protein YibF
MCHNEBJF_00175	CDS	1389	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
MCHNEBJF_00176	CDS	1842	selB		COG3276	Selenocysteine-specific elongation factor
MCHNEBJF_00177	CDS	486	aegA_1		COG0493	Putative oxidoreductase AegA
MCHNEBJF_00178	CDS	1257	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
MCHNEBJF_00179	CDS	2034	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
MCHNEBJF_00180	CDS	564				hypothetical protein
MCHNEBJF_00181	CDS	1179	xylR		COG1609	Xylose operon regulatory protein
MCHNEBJF_00182	CDS	1182	xylH		COG4214	Xylose transport system permease protein XylH
MCHNEBJF_00183	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
MCHNEBJF_00184	CDS	996	xylF		COG4213	D-xylose-binding periplasmic protein
MCHNEBJF_00185	CDS	1323	xylA_1	5.3.1.5	COG2115	Xylose isomerase
MCHNEBJF_00186	CDS	1455	xylB_1	2.7.1.17	COG1070	Xylulose kinase
MCHNEBJF_00187	CDS	372	yiaB		COG4682	Inner membrane protein YiaB
MCHNEBJF_00188	CDS	447	yiaA		COG4682	Inner membrane protein YiaA
MCHNEBJF_00189	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
MCHNEBJF_00190	CDS	303				hypothetical protein
MCHNEBJF_00191	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
MCHNEBJF_00192	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
MCHNEBJF_00193	CDS	1047				IS481 family transposase ISKpn28
MCHNEBJF_00194	CDS	153	hokA			Protein HokA
MCHNEBJF_00195	CDS	1620	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
MCHNEBJF_00196	CDS	213	cspA		COG1278	Cold shock protein CspA
MCHNEBJF_00197	CDS	291				hypothetical protein
MCHNEBJF_00198	CDS	1356	pcaK_2		COG2814	4-hydroxybenzoate transporter PcaK
MCHNEBJF_00199	CDS	711				hypothetical protein
MCHNEBJF_00200	CDS	972	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MCHNEBJF_00201	CDS	1281	ttuB_1			Putative tartrate transporter
MCHNEBJF_00202	CDS	936	kdgK_1	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
MCHNEBJF_00203	CDS	750				hypothetical protein
MCHNEBJF_00204	CDS	1017	ptxS			HTH-type transcriptional regulator PtxS
MCHNEBJF_00205	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
MCHNEBJF_00206	CDS	2331	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
MCHNEBJF_00207	CDS	441	yiaC	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YiaC
MCHNEBJF_00208	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
MCHNEBJF_00209	CDS	645				hypothetical protein
MCHNEBJF_00210	CDS	1206	yhjX		COG2223	putative MFS-type transporter YhjX
MCHNEBJF_00211	CDS	1674	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
MCHNEBJF_00212	CDS	1395				hypothetical protein
MCHNEBJF_00213	tRNA	77				tRNA-Pro(cgg)
MCHNEBJF_00214	CDS	522				IS3 family transposase ISKpn1
MCHNEBJF_00215	CDS	786				IS3 family transposase ISKpn1
MCHNEBJF_00216	CDS	1608	dppA_1		COG0747	Dipeptide-binding protein
MCHNEBJF_00217	CDS	1020	dppB_1		COG0601	Dipeptide transport system permease protein DppB
MCHNEBJF_00218	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
MCHNEBJF_00219	CDS	984	dppD_1	7.4.2.9	COG0444	Dipeptide transport ATP-binding protein DppD
MCHNEBJF_00220	CDS	1014	dppF_1	7.4.2.9	COG4608	Dipeptide transport ATP-binding protein DppF
MCHNEBJF_00221	CDS	276			COG1662	IS1 family transposase ISKpn14
MCHNEBJF_00222	CDS	378			COG1662	IS1 family transposase ISKpn14
MCHNEBJF_00223	CDS	540				hypothetical protein
MCHNEBJF_00224	CDS	792	bcsQ_1			Cellulose biosynthesis protein BcsQ
MCHNEBJF_00225	CDS	2112	acsAB			Cellulose synthase 1
MCHNEBJF_00226	CDS	2436	bcsB_1		COG1215	Cyclic di-GMP-binding protein
MCHNEBJF_00227	CDS	4053	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MCHNEBJF_00228	CDS	477				hypothetical protein
MCHNEBJF_00229	CDS	1002		3.2.1.4		Endoglucanase
MCHNEBJF_00230	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
MCHNEBJF_00231	CDS	198	bcsF			Cellulose biosynthesis protein BcsF
MCHNEBJF_00232	CDS	1554	bcsE			Cyclic di-GMP binding protein BcsE
MCHNEBJF_00233	CDS	189	yhjR			Protein YhjR
MCHNEBJF_00234	CDS	732	bcsQ_2			Cellulose biosynthesis protein BcsQ
MCHNEBJF_00235	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
MCHNEBJF_00236	CDS	2325	bcsB_2		COG1215	Cyclic di-GMP-binding protein
MCHNEBJF_00237	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
MCHNEBJF_00238	CDS	3477	bcsC		COG0457	Cellulose synthase operon protein C
MCHNEBJF_00239	CDS	2007	pdeK	3.1.4.52	COG2199	putative cyclic di-GMP phosphodiesterase PdeK
MCHNEBJF_00240	CDS	1287	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
MCHNEBJF_00241	CDS	1503	yhjJ		COG0612	Protein YhjJ
MCHNEBJF_00242	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
MCHNEBJF_00243	CDS	2052				hypothetical protein
MCHNEBJF_00244	CDS	1323	yhjE		COG0477	Inner membrane metabolite transport protein YhjE
MCHNEBJF_00245	CDS	1032	yhjD		COG1295	Inner membrane protein YhjD
MCHNEBJF_00246	CDS	900	aaeR_2		COG0583	HTH-type transcriptional activator AaeR
MCHNEBJF_00247	CDS	759	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MCHNEBJF_00248	CDS	534				hypothetical protein
MCHNEBJF_00249	CDS	1653	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
MCHNEBJF_00250	CDS	1194				hypothetical protein
MCHNEBJF_00251	CDS	624	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
MCHNEBJF_00252	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
MCHNEBJF_00253	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
MCHNEBJF_00254	CDS	1272				hypothetical protein
MCHNEBJF_00255	CDS	2043	prlC	3.4.24.70		Oligopeptidase A
MCHNEBJF_00256	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
MCHNEBJF_00257	CDS	1473	dtpB		COG3104	Dipeptide and tripeptide permease B
MCHNEBJF_00258	CDS	438	uspA		COG0589	Universal stress protein A
MCHNEBJF_00259	CDS	336	uspB			Universal stress protein B
MCHNEBJF_00260	CDS	1497	pitA		COG0306	Low-affinity inorganic phosphate transporter PitA
MCHNEBJF_00261	CDS	1149	rdsA	1.3.1.-	COG2081	Ribosomal RNA dihydrouridine synthase
MCHNEBJF_00262	CDS	1014	mgtE_1		COG2239	Magnesium transporter MgtE
MCHNEBJF_00263	CDS	399	nikR		COG0864	Nickel-responsive regulator
MCHNEBJF_00264	CDS	792	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
MCHNEBJF_00265	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
MCHNEBJF_00266	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
MCHNEBJF_00267	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
MCHNEBJF_00268	CDS	1569	nikA		COG0747	Nickel-binding periplasmic protein
MCHNEBJF_00269	CDS	861	allS		COG0583	HTH-type transcriptional activator AllS
MCHNEBJF_00270	CDS	507	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
MCHNEBJF_00271	CDS	1140	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MCHNEBJF_00272	CDS	984	arnC	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
MCHNEBJF_00273	CDS	1986	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
MCHNEBJF_00274	CDS	903	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
MCHNEBJF_00275	CDS	1656	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
MCHNEBJF_00276	CDS	339	arnE		COG2076	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
MCHNEBJF_00277	CDS	381	arnF		COG2076	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
MCHNEBJF_00278	CDS	1050	yhhT_1		COG0628	Putative transport protein YhhT
MCHNEBJF_00279	CDS	1221	yhhS_1		COG0477	putative MFS-type transporter YhhS
MCHNEBJF_00280	CDS	558	dcrB			Inner membrane lipoprotein DcrB
MCHNEBJF_00281	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
MCHNEBJF_00282	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
MCHNEBJF_00283	CDS	2211	zntA	7.2.2.-		Zinc/cadmium/lead-transporting P-type ATPase
MCHNEBJF_00284	CDS	627				hypothetical protein
MCHNEBJF_00285	CDS	351				hypothetical protein
MCHNEBJF_00286	CDS	276				hypothetical protein
MCHNEBJF_00287	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MCHNEBJF_00288	CDS	1524	ftsY	3.6.5.4	COG0552	Signal recognition particle receptor FtsY
MCHNEBJF_00289	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
MCHNEBJF_00290	CDS	1056	ftsX		COG2177	Cell division protein FtsX
MCHNEBJF_00291	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
MCHNEBJF_00292	CDS	1524	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
MCHNEBJF_00293	CDS	1266	puuE	2.6.1.19	COG0160	4-aminobutyrate aminotransferase PuuE
MCHNEBJF_00294	CDS	1245				hypothetical protein
MCHNEBJF_00295	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
MCHNEBJF_00296	CDS	384	panM			PanD regulatory factor
MCHNEBJF_00297	CDS	1110	livK		COG0683	Leucine-specific-binding protein
MCHNEBJF_00298	CDS	927	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
MCHNEBJF_00299	CDS	1278				hypothetical protein
MCHNEBJF_00300	CDS	768	lptB_1	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
MCHNEBJF_00301	CDS	714	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
MCHNEBJF_00302	CDS	222				hypothetical protein
MCHNEBJF_00303	CDS	369				hypothetical protein
MCHNEBJF_00304	CDS	1317	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MCHNEBJF_00305	CDS	888	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MCHNEBJF_00306	CDS	846	ugpE		COG0395	sn-glycerol-3-phosphate transport system permease protein UgpE
MCHNEBJF_00307	CDS	1071	ugpC_1	7.6.2.10		sn-glycerol-3-phosphate import ATP-binding protein UgpC
MCHNEBJF_00308	CDS	741	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
MCHNEBJF_00309	CDS	321	yhhA			putative protein YhhA
MCHNEBJF_00310	CDS	1746	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MCHNEBJF_00311	CDS	489	aaaT	2.3.1.-	COG1247	L-amino acid N-acetyltransferase AaaT
MCHNEBJF_00312	CDS	645				hypothetical protein
MCHNEBJF_00313	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
MCHNEBJF_00314	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
MCHNEBJF_00315	CDS	996	gntR_1		COG1609	HTH-type transcriptional regulator GntR
MCHNEBJF_00316	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
MCHNEBJF_00317	CDS	1266	gntU		COG2610	Low-affinity gluconate transporter
