sample_id	molecule_type	primary_cluster_id	secondary_cluster_id	contig_id	size	gc	md5	mge_id	mge_acs	mge_type	mge_subtype	mge_length	mge_start	mge_end	contig_start	contig_end	length	sstrand	qcovhsp	pident	evalue	bitscore
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2261662	2263213						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2264089	2266456						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00610	AP006725	ISKpn1	IS3	1445	1	1445	2441784	2443228						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00634	CP024842	IS1400	IS3	1207	1	1197	2647867	2649062						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	2688416	2689967						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	2690843	2693210						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01399	CP016586.1	16s-rRNA	16S	1554	1	1554	3043891	3045442						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	01400	CP016586.1	23s-rRNA	23S	3027	660	3027	3046485	3048852						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00543	JX424614	ISKpn34	IS3	1221	1	1221	3728513	3729733						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00610	AP006725	ISKpn1	IS3	1445	1	1445	3776074	3777518						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00590	KX242350	ISEc17	IS3	1263	1	1263	5012079	5013336						
GCA_055721685.1_ASM5572168v1_genomic.fna	chromosome			CM146775.1 Klebsiella pneumoniae strain KK33 chromosome, complete sequence, whole genome shotgun sequence	5480530	0.57095554627016	d8d4489b9e305de2bcb76969b17f6979	00590	KX242350	ISEc17	IS3	1263	1	1263	5045215	5046472						
GCA_055721685.1_ASM5572168v1_genomic.fna	plasmid	AB187	AJ829	JBVQRZ010000004.1 Klebsiella pneumoniae strain KK33 plasmid pKK33_3, whole genome shotgun sequence	47239	0.5409089946865937	34919fe827cd39d7143f1d770b894e67	01315	CP022426	ISStma11	ISL3	4426	58	3969	21211	25143	3950	plus	88.0	84.076	0.0	3759
GCA_055721685.1_ASM5572168v1_genomic.fna	plasmid	AB187	AJ829	JBVQRZ010000002.1 Klebsiella pneumoniae strain KK33 plasmid pKK33_1, whole genome shotgun sequence	45322	0.5279775826309518	0fe1c790ac980b3828d84d01969c55c8	00028	JX424614	ISEc21	IS110	1374	1	1374	13181	14554	1374	plus	100.0	99.854	0.0	2527
GCA_055721685.1_ASM5572168v1_genomic.fna	plasmid	AB187	AJ829	JBVQRZ010000002.1 Klebsiella pneumoniae strain KK33 plasmid pKK33_1, whole genome shotgun sequence	45322	0.5279775826309518	0fe1c790ac980b3828d84d01969c55c8	00543	JX424614	ISKpn34	IS3	1221	1	1221	21719	22939	1221	minus	100.0	98.771	0.0	2172
GCA_055721685.1_ASM5572168v1_genomic.fna	plasmid	AB187	AJ829	JBVQRZ010000002.1 Klebsiella pneumoniae strain KK33 plasmid pKK33_1, whole genome shotgun sequence	45322	0.5279775826309518	0fe1c790ac980b3828d84d01969c55c8	01212	EU704128	IS1294	IS91	8758	4439	8758	33379	37698	4320	minus	49.0	100.0	0.0	7978
GCA_055721685.1_ASM5572168v1_genomic.fna	plasmid	AB187	AJ829	JBVQRZ010000002.1 Klebsiella pneumoniae strain KK33 plasmid pKK33_1, whole genome shotgun sequence	45322	0.5279775826309518	0fe1c790ac980b3828d84d01969c55c8	01212	EU704128	IS1294	IS91	8758	1	2754	37695	40448	2754	minus	31.0	100.0	0.0	5086
