locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGHMHICF_00143	CDS	609	hycB		COG1142	Formate hydrogenlyase subunit 2
OGHMHICF_00144	CDS	450	hycA			Formate hydrogenlyase regulatory protein HycA
OGHMHICF_00145	CDS	345	hypA		COG0375	Hydrogenase maturation factor HypA
OGHMHICF_00146	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
OGHMHICF_00147	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
OGHMHICF_00148	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
OGHMHICF_00149	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
OGHMHICF_00150	CDS	2073	fhlA			Formate hydrogenlyase transcriptional activator
OGHMHICF_00151	CDS	1401	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
OGHMHICF_00152	CDS	2193				hypothetical protein
OGHMHICF_00153	CDS	1338	scrY_1			Sucrose porin
OGHMHICF_00154	CDS	1401	licC_1		COG1455	Lichenan permease IIC component
OGHMHICF_00155	CDS	315	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
OGHMHICF_00156	CDS	1323	licC_2		COG1455	Lichenan permease IIC component
OGHMHICF_00157	CDS	315	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
OGHMHICF_00158	CDS	915	mak_1	2.7.1.4	COG1940	Fructokinase
OGHMHICF_00159	CDS	858	galR_1		COG1609	HTH-type transcriptional regulator GalR
OGHMHICF_00160	CDS	918	hpf_1			Putative metal ABC transporter substrate-binding protein Hpf
OGHMHICF_00161	CDS	822	mntB_3		COG1121	Manganese transport system ATP-binding protein MntB
OGHMHICF_00162	CDS	849	mntB_4		COG1108	Manganese transport system membrane protein MntB
OGHMHICF_00163	CDS	855	mntB_5		COG1108	Manganese transport system membrane protein MntB
OGHMHICF_00164	CDS	396				hypothetical protein
OGHMHICF_00165	CDS	888	tsaR_1			HTH-type transcriptional regulator TsaR
OGHMHICF_00166	CDS	942				hypothetical protein
OGHMHICF_00167	CDS	1710		4.1.-.-		2-hydroxyacyl-CoA lyase
OGHMHICF_00168	CDS	294				hypothetical protein
OGHMHICF_00169	CDS	660				hypothetical protein
OGHMHICF_00170	CDS	1707				hypothetical protein
OGHMHICF_00171	CDS	1032	hemS		COG3720	Hemin transport protein HemS
OGHMHICF_00172	CDS	819	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
OGHMHICF_00173	CDS	996	hmuU_1		COG0609	Hemin transport system permease protein HmuU
OGHMHICF_00174	CDS	780	hmuV	7.6.2.-	COG4559	Hemin import ATP-binding protein HmuV
OGHMHICF_00175	CDS	2562	mutS			DNA mismatch repair protein MutS
OGHMHICF_00176	CDS	153	hokE			Toxic protein HokE
OGHMHICF_00177	CDS	237	vdcD			Protein VdcD
OGHMHICF_00178	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
OGHMHICF_00179	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
OGHMHICF_00180	CDS	408	hosA			Transcriptional regulator HosA
OGHMHICF_00181	CDS	888	ptxR_1			HTH-type transcriptional regulator PtxR
OGHMHICF_00182	CDS	1203	jefA_1		COG0477	Drug efflux pump JefA
OGHMHICF_00183	CDS	378				hypothetical protein
OGHMHICF_00184	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
OGHMHICF_00185	CDS	1137	nlpD_1			Murein hydrolase activator NlpD
OGHMHICF_00186	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
OGHMHICF_00187	CDS	762	surE	3.1.3.5		5'/3'-nucleotidase SurE
OGHMHICF_00188	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
OGHMHICF_00189	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OGHMHICF_00190	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
OGHMHICF_00191	CDS	318	ftsB		COG2919	Cell division protein FtsB
OGHMHICF_00192	CDS	327	ygbE			Inner membrane protein YgbE
OGHMHICF_00193	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
OGHMHICF_00194	CDS	282	cysN_1	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
OGHMHICF_00195	CDS	1203	cysN_2	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
OGHMHICF_00196	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
OGHMHICF_00197	CDS	1416	cysG_1		COG0007	Siroheme synthase
OGHMHICF_00198	CDS	1047				hypothetical protein
OGHMHICF_00199	CDS	735	cysH_1	1.8.4.8	COG0175	Phosphoadenosine 5'-phosphosulfate reductase
OGHMHICF_00200	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
OGHMHICF_00201	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
OGHMHICF_00202	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
OGHMHICF_00203	CDS	672	queE	4.3.99.3	COG0602	7-carboxy-7-deazaguanine synthase
OGHMHICF_00204	CDS	1110				hypothetical protein
OGHMHICF_00205	CDS	1299	eno	4.2.1.11		Enolase
OGHMHICF_00206	CDS	1638	pyrG_1	6.3.4.2	COG0504	CTP synthase
OGHMHICF_00207	CDS	792	mazG	3.6.1.8	COG3956	Nucleoside triphosphate pyrophosphohydrolase
OGHMHICF_00208	CDS	2238	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
OGHMHICF_00209	CDS	1305	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
OGHMHICF_00210	CDS	2751	barA	2.7.13.3	COG2205	Signal transduction histidine-protein kinase BarA
OGHMHICF_00211	CDS	1140	garK_1	2.7.1.165	COG1929	Glycerate 2-kinase
OGHMHICF_00212	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
OGHMHICF_00213	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
OGHMHICF_00214	CDS	1353	gudP_1		COG2271	putative galactarate/D-glucarate transporter GudP
OGHMHICF_00215	CDS	444	yqcA		COG0716	Flavodoxin YqcA
OGHMHICF_00216	CDS	795	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
OGHMHICF_00217	CDS	330	yqcC		COG3098	putative protein YqcC
OGHMHICF_00218	CDS	546	syd			Protein Syd
OGHMHICF_00219	CDS	846	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
OGHMHICF_00220	CDS	1368	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
OGHMHICF_00221	CDS	1290	sdaC_1		COG0814	Serine transporter SdaC
OGHMHICF_00222	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
OGHMHICF_00223	CDS	942	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
OGHMHICF_00224	CDS	1224	dszC	1.14.14.21		Dibenzothiophene monooxygenase
OGHMHICF_00225	CDS	1422	ygcS		COG0477	Inner membrane metabolite transport protein YgcS
OGHMHICF_00226	CDS	348				hypothetical protein
OGHMHICF_00227	CDS	573				hypothetical protein
OGHMHICF_00228	CDS	699	metI_1		COG2011	D-methionine transport system permease protein MetI
OGHMHICF_00229	CDS	1023	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
OGHMHICF_00230	CDS	1407	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
OGHMHICF_00231	CDS	1398				hypothetical protein
OGHMHICF_00232	CDS	1173	msuD_1	1.14.14.5		Methanesulfonate monooxygenase
OGHMHICF_00233	CDS	1944	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
OGHMHICF_00234	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
OGHMHICF_00235	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
OGHMHICF_00236	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
OGHMHICF_00237	CDS	1311	fucP_1		COG0738	L-fucose-proton symporter
OGHMHICF_00238	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
OGHMHICF_00239	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
OGHMHICF_00240	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
OGHMHICF_00241	CDS	711	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
OGHMHICF_00242	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
OGHMHICF_00243	CDS	396				hypothetical protein
OGHMHICF_00244	CDS	825	gcvA_1		COG0583	Glycine cleavage system transcriptional activator
OGHMHICF_00245	CDS	231	ygdR_1			putative lipoprotein YgdR
OGHMHICF_00246	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
OGHMHICF_00247	CDS	432	csdE		COG2166	Sulfur acceptor protein CsdE
OGHMHICF_00248	CDS	822	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
OGHMHICF_00249	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
OGHMHICF_00250	tRNA	77				tRNA-Met(cat)
OGHMHICF_00251	tRNA	77				tRNA-Met(cat)
OGHMHICF_00252	tRNA	77				tRNA-Met(cat)
OGHMHICF_00253	CDS	1341	tssK1_1			Type VI secretion system baseplate component TssK1
OGHMHICF_00254	CDS	666				hypothetical protein
OGHMHICF_00255	CDS	1704	pal_1			Peptidoglycan-associated lipoprotein
OGHMHICF_00256	CDS	2481	vgrG2b_1	3.4.24.-		Type VI secretion system spike protein VgrG2b
OGHMHICF_00257	CDS	1785				hypothetical protein
OGHMHICF_00258	CDS	1119				hypothetical protein
OGHMHICF_00259	CDS	1149				hypothetical protein
OGHMHICF_00260	CDS	3336				hypothetical protein
OGHMHICF_00261	CDS	1761	tssF1_1			Type VI secretion system component TssF1
OGHMHICF_00262	CDS	1083				hypothetical protein
OGHMHICF_00263	CDS	534				hypothetical protein
OGHMHICF_00264	CDS	426				hypothetical protein
OGHMHICF_00265	CDS	1056	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
OGHMHICF_00266	CDS	546	cobU	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobU
OGHMHICF_00267	CDS	1524	cobQ			Cobyric acid synthase
OGHMHICF_00268	CDS	825	cbiO	7.-.-.-		Cobalt import ATP-binding protein CbiO
OGHMHICF_00269	CDS	678	cbiQ			Cobalt transport protein CbiQ
OGHMHICF_00270	CDS	282	cbiN			Cobalt transport protein CbiN
OGHMHICF_00271	CDS	738	cbiM			Cobalt transport protein CbiM
OGHMHICF_00272	CDS	711	cbiL	2.1.1.151		Cobalt-precorrin-2 C(20)-methyltransferase
OGHMHICF_00273	CDS	795	cbiK	4.99.1.3		Sirohydrochlorin cobaltochelatase
OGHMHICF_00274	CDS	786	cbiJ	1.3.1.106		Cobalt-precorrin-6A reductase
OGHMHICF_00275	CDS	726	cbiH	2.1.1.-		putative cobalt-factor III C(17)-methyltransferase
OGHMHICF_00276	CDS	1056	cbiG	3.7.1.12		Cobalt-precorrin-5A hydrolase
OGHMHICF_00277	CDS	774	cbiF	2.1.1.271		Cobalt-precorrin-4 C(11)-methyltransferase
OGHMHICF_00278	CDS	570	cbiT	2.1.1.196		Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
OGHMHICF_00279	CDS	606	cbiE	2.1.1.289		Cobalt-precorrin-7 C(5)-methyltransferase
OGHMHICF_00280	CDS	1140	cbiD	2.1.1.195		Cobalt-precorrin-5B C(1)-methyltransferase
OGHMHICF_00281	CDS	636	cbiC	5.4.99.60		Cobalt-precorrin-8 methylmutase
OGHMHICF_00282	CDS	960	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
OGHMHICF_00283	CDS	546	cbiA_1	6.3.5.11		Cobyrinate a,c-diamide synthase
OGHMHICF_00284	CDS	774	cbiA_2	6.3.5.11		Cobyrinate a,c-diamide synthase
OGHMHICF_00285	CDS	912	pocR			Regulatory protein PocR
OGHMHICF_00286	CDS	471	pduF_1			Propanediol uptake facilitator PduF
OGHMHICF_00287	CDS	195	pduF_2			Propanediol uptake facilitator PduF
OGHMHICF_00288	CDS	285	pduA			Bacterial microcompartment shell protein PduA
OGHMHICF_00289	CDS	813	pduB			Bacterial microcompartment shell protein PduB
OGHMHICF_00290	CDS	1665	pduC	4.2.1.28		Propanediol dehydratase large subunit
OGHMHICF_00291	CDS	690	pduD_1	4.2.1.28		Propanediol dehydratase medium subunit
OGHMHICF_00292	CDS	525	pduE_1	4.2.1.28		Propanediol dehydratase small subunit
OGHMHICF_00293	CDS	1833	pduG			Propanediol dehydratase-reactivating factor large subunit
OGHMHICF_00294	CDS	351	pduH			Propanediol dehydratase-reactivating factor small subunit
OGHMHICF_00295	CDS	276	pduJ			Bacterial microcompartment shell protein PduJ
OGHMHICF_00296	CDS	435	pduK			Bacterial microcompartment shell protein PduK
OGHMHICF_00297	CDS	633	pduL	2.3.1.222		Phosphate propanoyltransferase
OGHMHICF_00298	CDS	492	pduM			Bacterial microcompartment assembly protein PduM
OGHMHICF_00299	CDS	276	pduN			Bacterial microcompartment shell vertex protein PduN
OGHMHICF_00300	CDS	1017	pduO_1	2.5.1.-		Corrinoid adenosyltransferase PduO
OGHMHICF_00301	CDS	1389	pduP	1.2.1.87		Propanal dehydrogenase (CoA-propanoylating)
OGHMHICF_00302	CDS	1113	pduQ	1.1.-.-		1-propanol dehydrogenase PduQ
OGHMHICF_00303	CDS	1353	pduS			Cobalamin reductase PduS
OGHMHICF_00304	CDS	507	ccmK			Carboxysome shell protein CcmK
OGHMHICF_00305	CDS	351	pduU			Bacterial microcompartment shell protein PduU
OGHMHICF_00306	CDS	441	pduV			Propanediol utilization protein PduV
OGHMHICF_00307	CDS	1215	pduW	2.7.2.15		Propionate kinase
OGHMHICF_00308	CDS	903	pduX	2.7.1.177		L-threonine kinase
OGHMHICF_00309	CDS	1077	cobD_2	4.1.1.81		Threonine-phosphate decarboxylase
OGHMHICF_00310	CDS	1254	amiC_1	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
OGHMHICF_00311	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
OGHMHICF_00312	CDS	243				hypothetical protein
OGHMHICF_00313	CDS	1845	recD	5.6.2.3	COG0507	RecBCD enzyme subunit RecD
OGHMHICF_00314	CDS	3483	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
OGHMHICF_00315	CDS	2886	ptrA	3.4.24.55	COG1025	Protease 3
OGHMHICF_00316	CDS	3378	recC		COG1330	RecBCD enzyme subunit RecC
OGHMHICF_00317	CDS	324				hypothetical protein
OGHMHICF_00318	CDS	408				hypothetical protein
OGHMHICF_00319	CDS	558				hypothetical protein
OGHMHICF_00320	CDS	552				hypothetical protein
OGHMHICF_00321	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
OGHMHICF_00322	CDS	876	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
OGHMHICF_00323	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
OGHMHICF_00324	CDS	531	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
OGHMHICF_00325	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
OGHMHICF_00326	CDS	714				hypothetical protein
OGHMHICF_00327	CDS	219	ygdR_2			putative lipoprotein YgdR
OGHMHICF_00328	CDS	1041	tas		COG0667	Protein tas
OGHMHICF_00329	CDS	1194	lplT		COG0477	Lysophospholipid transporter LplT
OGHMHICF_00330	CDS	2160	aas		COG0204	Bifunctional protein Aas
OGHMHICF_00331	CDS	1017	galR_2		COG1609	HTH-type transcriptional regulator GalR
OGHMHICF_00332	CDS	480				hypothetical protein
