locus_tag	ftype	length_bp	gene	EC_number	COG	product
PGEOLOLO_00030	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
PGEOLOLO_00031	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
PGEOLOLO_00032	CDS	1068	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
PGEOLOLO_00033	CDS	882	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
PGEOLOLO_00034	CDS	675	wecD_1	2.3.1.210	COG0456	dTDP-fucosamine acetyltransferase
PGEOLOLO_00035	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
PGEOLOLO_00036	CDS	1251	wzxE		COG2244	Lipid III flippase
PGEOLOLO_00037	CDS	1077	wecF	2.4.1.325	COG0554	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
PGEOLOLO_00038	CDS	1347	wzyE			putative ECA polymerase
PGEOLOLO_00039	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
PGEOLOLO_00040	CDS	1386	thrP		COG1113	Threonine/serine transporter ThrP
PGEOLOLO_00041	tRNA	77				tRNA-Arg(ccg)
PGEOLOLO_00042	tRNA	76				tRNA-His(gtg)
PGEOLOLO_00043	tRNA	86				tRNA-Leu(cag)
PGEOLOLO_00044	tRNA	77				tRNA-Pro(tgg)
PGEOLOLO_00045	CDS	1197	hemY		COG3071	Protein HemY
PGEOLOLO_00046	CDS	1182	hemX		COG2959	Protein HemX
PGEOLOLO_00047	CDS	741	hemD	4.2.1.75		Uroporphyrinogen-III synthase
PGEOLOLO_00048	CDS	957	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
PGEOLOLO_00049	CDS	2631	cyaA			adenylate cyclase CyaA
PGEOLOLO_00050	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
PGEOLOLO_00051	CDS	225	lptM		COG5567	LPS-assembly lipoprotein LptM
PGEOLOLO_00052	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
PGEOLOLO_00053	CDS	708				hypothetical protein
PGEOLOLO_00054	CDS	903	xerC_1		COG4973	Tyrosine recombinase XerC
PGEOLOLO_00055	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
PGEOLOLO_00056	CDS	2163	uvrD	5.6.2.4	COG0210	DNA helicase II
PGEOLOLO_00057	CDS	951	corA			Magnesium transport protein CorA
PGEOLOLO_00058	CDS	894	rarD		COG2962	Protein RarD
PGEOLOLO_00059	CDS	465	yigI	3.1.2.20	COG2050	Medium/long-chain acyl-CoA thioesterase YigI
PGEOLOLO_00060	CDS	861	pldA	3.1.1.32	COG2829	Phospholipase A1
PGEOLOLO_00061	CDS	1827	recQ	5.6.2.4	COG0514	ATP-dependent DNA helicase RecQ
PGEOLOLO_00062	CDS	621	rhtC_1		COG1280	Threonine efflux protein
PGEOLOLO_00063	CDS	921				ISNCY family transposase ISRor2
PGEOLOLO_00064	CDS	621	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
PGEOLOLO_00065	CDS	993	pldB	3.1.1.5	COG2267	Lysophospholipase L2
PGEOLOLO_00066	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
PGEOLOLO_00067	CDS	900	bioP		COG0697	Biotin transporter
PGEOLOLO_00068	CDS	954	metR_1		COG0583	HTH-type transcriptional regulator MetR
PGEOLOLO_00069	CDS	2265	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
PGEOLOLO_00070	CDS	813	clcD	3.1.1.45	COG0412	Carboxymethylenebutenolidase
PGEOLOLO_00071	CDS	762	udp	2.4.2.3		Uridine phosphorylase
PGEOLOLO_00072	CDS	1449				hypothetical protein
PGEOLOLO_00073	CDS	756	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PGEOLOLO_00074	CDS	606	ubiJ		COG3165	Ubiquinone biosynthesis accessory factor UbiJ
PGEOLOLO_00075	CDS	1641	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
PGEOLOLO_00076	CDS	252	tatA		COG1826	Sec-independent protein translocase protein TatA
PGEOLOLO_00077	CDS	537	tatB		COG1826	Sec-independent protein translocase protein TatB
PGEOLOLO_00078	CDS	780	tatC		COG0805	Sec-independent protein translocase protein TatC
PGEOLOLO_00079	CDS	792	tatD	3.1.11.-	COG0084	3'-5' ssDNA/RNA exonuclease TatD
PGEOLOLO_00080	CDS	489	rfaH			Transcription antitermination protein RfaH
PGEOLOLO_00081	CDS	1476	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PGEOLOLO_00082	CDS	702	fre	1.5.1.41		NAD(P)H-flavin reductase
PGEOLOLO_00083	CDS	1164	fadA	2.3.1.16		3-ketoacyl-CoA thiolase
PGEOLOLO_00084	CDS	2190	fadB		COG1024	Fatty acid oxidation complex subunit alpha
PGEOLOLO_00085	CDS	1332	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
PGEOLOLO_00086	CDS	615	yigZ		COG1739	IMPACT family member YigZ
PGEOLOLO_00087	CDS	1452	trkH		COG0168	Trk system potassium uptake protein TrkH
PGEOLOLO_00088	CDS	534	hemG	1.3.5.3	COG4635	Protoporphyrinogen IX dehydrogenase [quinone]
PGEOLOLO_00089	rRNA	1540				16S ribosomal RNA
PGEOLOLO_00090	tRNA	77				tRNA-Ile(gat)
PGEOLOLO_00091	tRNA	76				tRNA-Ala(tgc)
PGEOLOLO_00092	rRNA	2902				23S ribosomal RNA
PGEOLOLO_00093	rRNA	116				5S ribosomal RNA
PGEOLOLO_00094	CDS	1029	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PGEOLOLO_00095	CDS	963	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
PGEOLOLO_00096	CDS	927	coaA	2.7.1.33		Pantothenate kinase
PGEOLOLO_00097	tRNA	76				tRNA-Thr(tgt)
PGEOLOLO_00098	tRNA	85				tRNA-Tyr(gta)
PGEOLOLO_00099	tRNA	75				tRNA-Gly(tcc)
PGEOLOLO_00100	tRNA	76				tRNA-Thr(ggt)
PGEOLOLO_00101	CDS	1185	tufA_1	3.6.5.3	COG0050	Elongation factor Tu 1
PGEOLOLO_00102	CDS	384	secE		COG0690	Protein translocase subunit SecE
PGEOLOLO_00103	CDS	546	nusG		COG0250	Transcription termination/antitermination protein NusG
PGEOLOLO_00104	CDS	429	rplK		COG0080	Large ribosomal subunit protein uL11
PGEOLOLO_00105	CDS	705	rplA		COG0081	Large ribosomal subunit protein uL1
PGEOLOLO_00106	CDS	498	rplJ		COG0244	Large ribosomal subunit protein uL10
PGEOLOLO_00107	CDS	366	rplL		COG0222	Large ribosomal subunit protein bL12
PGEOLOLO_00108	CDS	4029	rpoB			DNA-directed RNA polymerase subunit beta RpoB
PGEOLOLO_00109	CDS	4224	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
PGEOLOLO_00110	CDS	1341	dcuB		COG2704	Anaerobic C4-dicarboxylate transporter DcuB
PGEOLOLO_00111	CDS	318	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
PGEOLOLO_00112	CDS	306	celA_1	2.7.1.205		PTS system cellobiose-specific EIIB component
PGEOLOLO_00113	CDS	1533				hypothetical protein
PGEOLOLO_00114	CDS	1134	thiH	4.1.99.19		2-iminoacetate synthase
PGEOLOLO_00115	CDS	771	thiG	2.8.1.10	COG2022	Thiazole synthase
PGEOLOLO_00116	CDS	201	thiS		COG2104	Sulfur carrier protein ThiS
PGEOLOLO_00117	CDS	756	thiF	2.7.7.73	COG0476	Sulfur carrier protein ThiS adenylyltransferase
PGEOLOLO_00118	CDS	636	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
PGEOLOLO_00119	CDS	1896	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
PGEOLOLO_00120	CDS	498	rsd		COG3160	Regulator of sigma D
PGEOLOLO_00121	CDS	774	nudC	3.6.1.-	COG2816	NAD-capped RNA hydrolase NudC
PGEOLOLO_00122	CDS	1065	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
PGEOLOLO_00123	CDS	672	nfi	3.1.21.7	COG1515	Endonuclease V
PGEOLOLO_00124	CDS	591			COG3068	putative protein
PGEOLOLO_00125	CDS	273	hupA		COG0776	DNA-binding protein HU-alpha
PGEOLOLO_00126	CDS	696				hypothetical protein
PGEOLOLO_00127	CDS	438	zraP			Signaling pathway modulator ZraP
PGEOLOLO_00128	CDS	1395	zraS	2.7.13.3		Sensor histidine kinase ZraS
PGEOLOLO_00129	CDS	1332	zraR			Transcriptional regulatory protein ZraR
PGEOLOLO_00130	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
PGEOLOLO_00131	CDS	1590	purH		COG0138	Bifunctional purine biosynthesis protein PurH
PGEOLOLO_00132	CDS	204				hypothetical protein
PGEOLOLO_00133	rRNA	1540				16S ribosomal RNA
PGEOLOLO_00134	tRNA	76				tRNA-Glu(ttc)
PGEOLOLO_00135	rRNA	2902				23S ribosomal RNA
PGEOLOLO_00136	rRNA	116				5S ribosomal RNA
PGEOLOLO_00137	CDS	462	yjaB	2.3.1.-	COG0456	Peptidyl-lysine N-acetyltransferase YjaB
PGEOLOLO_00138	CDS	930	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
PGEOLOLO_00139	CDS	1602	aceB	2.3.3.9	COG2225	Malate synthase A
PGEOLOLO_00140	CDS	1320	aceA	4.1.3.1	COG2224	Isocitrate lyase
PGEOLOLO_00141	CDS	1785	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
PGEOLOLO_00142	CDS	831	iclR		COG1414	Transcriptional repressor IclR
PGEOLOLO_00143	CDS	3684	metH	2.1.1.13	COG0646	Methionine synthase
PGEOLOLO_00144	CDS	1632				hypothetical protein
PGEOLOLO_00145	CDS	690	pepE	3.4.13.21	COG3340	Peptidase E
PGEOLOLO_00146	CDS	876	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
PGEOLOLO_00147	CDS	273				hypothetical protein
PGEOLOLO_00148	CDS	930	panS			Pantothenate precursors transporter PanS
PGEOLOLO_00149	CDS	1350	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
PGEOLOLO_00150	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
PGEOLOLO_00151	CDS	456	lpxD_1	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
PGEOLOLO_00152	CDS	510				hypothetical protein
PGEOLOLO_00153	CDS	381	ridA_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PGEOLOLO_00154	CDS	321				hypothetical protein
PGEOLOLO_00155	CDS	741	ygaZ_1		COG1296	Inner membrane protein YgaZ
PGEOLOLO_00156	CDS	1278				hypothetical protein
PGEOLOLO_00157	CDS	411	psiE		COG3223	Protein PsiE
PGEOLOLO_00158	CDS	891	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
PGEOLOLO_00159	CDS	1545	malF		COG1175	Maltose/maltodextrin transport system permease protein MalF
PGEOLOLO_00160	CDS	1191	malE		COG2182	Maltose/maltodextrin-binding periplasmic protein
PGEOLOLO_00161	CDS	1110	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
PGEOLOLO_00162	CDS	1290	lamB_1			maltoporin LamB
PGEOLOLO_00163	CDS	924				hypothetical protein
PGEOLOLO_00164	CDS	498	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
PGEOLOLO_00165	CDS	867	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
PGEOLOLO_00166	CDS	2283	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
PGEOLOLO_00167	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
PGEOLOLO_00168	CDS	609	lexA_1	3.4.21.88	COG1974	LexA repressor
PGEOLOLO_00169	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
PGEOLOLO_00170	CDS	210				hypothetical protein
PGEOLOLO_00171	CDS	516	zur		COG0735	Zinc uptake regulation protein
PGEOLOLO_00172	CDS	489				hypothetical protein
PGEOLOLO_00173	CDS	942	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
PGEOLOLO_00174	CDS	243	pspG			Phage shock protein G
PGEOLOLO_00175	CDS	984	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
PGEOLOLO_00176	CDS	1416	dnaB	5.6.2.3	COG0305	Replicative DNA helicase DnaB
PGEOLOLO_00177	CDS	1080	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
PGEOLOLO_00178	CDS	1194	tyrB_1	2.6.1.5		Tyrosine aminotransferase
PGEOLOLO_00179	CDS	714	aphA	3.1.3.2	COG3700	Class B acid phosphatase
PGEOLOLO_00180	CDS	417				hypothetical protein
PGEOLOLO_00181	CDS	357	yjbR		COG2315	putative protein YjbR
PGEOLOLO_00182	CDS	2826	uvrA		COG0178	UvrABC system protein A
PGEOLOLO_00183	CDS	525	ssb1			Single-stranded DNA-binding protein 1
PGEOLOLO_00184	CDS	1581	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
PGEOLOLO_00185	CDS	2259	fepA_1		COG4771	Ferrienterobactin receptor
PGEOLOLO_00186	CDS	369	ramA_1			Transcriptional regulator RamA
PGEOLOLO_00187	CDS	1761		3.1.1.102		Mono(2-hydroxyethyl) terephthalate hydrolase
PGEOLOLO_00188	CDS	2424	bamA_1		COG4775	Outer membrane protein assembly factor BamA
PGEOLOLO_00189	CDS	354	iraM			Anti-adapter protein IraM
PGEOLOLO_00190	CDS	762	suhB_1	3.1.3.25	COG0483	Nus factor SuhB
PGEOLOLO_00191	CDS	1014	ccpA_1			Catabolite control protein A
PGEOLOLO_00192	CDS	771	rbn_1	3.1.26.11		Ribonuclease BN
PGEOLOLO_00193	CDS	1062	uup_1	3.6.1.-		ATP-binding protein Uup
PGEOLOLO_00194	CDS	1140				hypothetical protein
PGEOLOLO_00195	CDS	834				hypothetical protein
PGEOLOLO_00196	CDS	858				hypothetical protein
PGEOLOLO_00197	CDS	282				hypothetical protein
PGEOLOLO_00198	CDS	1605	pdeC_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
PGEOLOLO_00199	CDS	330	soxS		COG2207	Regulatory protein SoxS
PGEOLOLO_00200	CDS	459	soxR		COG0789	Redox-sensitive transcriptional activator SoxR
PGEOLOLO_00201	CDS	669				hypothetical protein
PGEOLOLO_00202	CDS	1350	ghxP		COG2252	Guanine/hypoxanthine permease GhxP
PGEOLOLO_00203	CDS	1647	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
PGEOLOLO_00204	CDS	882	oxyR_2		COG0583	DNA-binding transcriptional dual regulator OxyR
PGEOLOLO_00205	CDS	408	cidA			Holin-like protein CidA
PGEOLOLO_00206	CDS	690	yohK_1		COG1346	Inner membrane protein YohK
PGEOLOLO_00207	CDS	540	ycbV		COG3539	putative fimbrial-like protein YcbV
PGEOLOLO_00208	CDS	690	lpfB		COG3121	putative fimbrial chaperone LpfB
PGEOLOLO_00209	CDS	2580	fimD_1		COG3188	Outer membrane usher protein FimD
PGEOLOLO_00210	CDS	552				hypothetical protein
PGEOLOLO_00211	CDS	1098				hypothetical protein
PGEOLOLO_00212	CDS	1656	actP		COG4147	Cation/acetate symporter ActP
PGEOLOLO_00213	CDS	312	yjcH		COG3162	Inner membrane protein YjcH
PGEOLOLO_00214	CDS	1959	acs	6.2.1.1		Acetyl-coenzyme A synthetase
PGEOLOLO_00215	CDS	1314	gltP		COG1301	Proton/glutamate-aspartate symporter
PGEOLOLO_00216	CDS	687				hypothetical protein
PGEOLOLO_00217	CDS	1680	fdhF_1	1.17.98.4	COG3383	Formate dehydrogenase H
PGEOLOLO_00218	CDS	420	fdhF_2	1.17.98.4	COG3383	Formate dehydrogenase H
PGEOLOLO_00219	CDS	729	ompR_1		COG0745	DNA-binding dual transcriptional regulator OmpR
PGEOLOLO_00220	CDS	759				hypothetical protein
PGEOLOLO_00221	CDS	918				hypothetical protein
PGEOLOLO_00222	CDS	1008	rbsK_1	2.7.1.15	COG0524	Ribokinase
PGEOLOLO_00223	CDS	942	rbsB_1		COG1879	Ribose import binding protein RbsB
PGEOLOLO_00224	CDS	999	rbsC_1		COG1172	Ribose import permease protein RbsC
PGEOLOLO_00225	CDS	1521	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
PGEOLOLO_00226	CDS	2286	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
PGEOLOLO_00227	CDS	369				hypothetical protein
PGEOLOLO_00228	CDS	759	phnP	3.1.4.55	COG1235	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase
PGEOLOLO_00229	CDS	564	phnN	2.7.4.23	COG3709	Ribose 1,5-bisphosphate phosphokinase PhnN
PGEOLOLO_00230	CDS	1137	phnM	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
PGEOLOLO_00231	CDS	681	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
PGEOLOLO_00232	CDS	759	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
PGEOLOLO_00233	CDS	849	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
PGEOLOLO_00234	CDS	1065	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
PGEOLOLO_00235	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
PGEOLOLO_00236	CDS	453	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
PGEOLOLO_00237	CDS	726	phnF		COG2188	putative transcriptional regulator PhnF
PGEOLOLO_00238	CDS	435				hypothetical protein
PGEOLOLO_00239	CDS	336				hypothetical protein
PGEOLOLO_00240	CDS	1503	proP_1		COG0477	Proline/betaine transporter
PGEOLOLO_00241	CDS	939	melR		COG2169	Melibiose operon regulatory protein
PGEOLOLO_00242	CDS	1353	melA	3.2.1.22	COG1486	Alpha-galactosidase
PGEOLOLO_00243	CDS	1404	melB			Melibiose permease
PGEOLOLO_00244	CDS	957	parM			Plasmid segregation protein ParM
PGEOLOLO_00245	CDS	372				hypothetical protein
PGEOLOLO_00246	CDS	306	cbpM		COG0789	Chaperone modulatory protein CbpM
PGEOLOLO_00247	CDS	918	cbpA		COG0484	Curved DNA-binding protein
PGEOLOLO_00248	CDS	759				hypothetical protein
PGEOLOLO_00249	CDS	786				hypothetical protein
PGEOLOLO_00250	CDS	450				hypothetical protein
PGEOLOLO_00251	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
PGEOLOLO_00252	CDS	2016	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
PGEOLOLO_00253	CDS	2490	pgaA		COG0457	Poly-beta-1,6-N-acetyl-D-glucosamine export protein
PGEOLOLO_00254	CDS	567				hypothetical protein
PGEOLOLO_00255	CDS	291				hypothetical protein
PGEOLOLO_00256	tRNA	76				tRNA-Phe(gaa)
PGEOLOLO_00257	CDS	2088				hypothetical protein
PGEOLOLO_00258	CDS	591				hypothetical protein
PGEOLOLO_00259	CDS	1797	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
PGEOLOLO_00260	CDS	324	cutA			Divalent-cation tolerance protein CutA
PGEOLOLO_00261	CDS	1302	dcuA		COG2704	C4-dicarboxylate transporter DcuA
PGEOLOLO_00262	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
PGEOLOLO_00263	CDS	477				hypothetical protein
PGEOLOLO_00264	CDS	1251	yjeH		COG0531	L-methionine/branched-chain amino acid exporter YjeH
PGEOLOLO_00265	CDS	294	groES		COG0234	Co-chaperonin GroES
PGEOLOLO_00266	CDS	1647	groEL	5.6.1.7		Chaperonin GroEL
PGEOLOLO_00267	CDS	354				hypothetical protein
PGEOLOLO_00268	CDS	864				hypothetical protein
PGEOLOLO_00269	CDS	2124	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
PGEOLOLO_00270	CDS	1287	cvaA			Colicin V secretion protein CvaA
PGEOLOLO_00271	CDS	366				hypothetical protein
PGEOLOLO_00272	CDS	1008				hypothetical protein
PGEOLOLO_00273	CDS	2535	elfC		COG3188	putative outer membrane usher protein ElfC
PGEOLOLO_00274	CDS	687	fimC_1		COG3121	Chaperone protein FimC
PGEOLOLO_00275	CDS	564				hypothetical protein
PGEOLOLO_00276	CDS	675				hypothetical protein
PGEOLOLO_00277	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
PGEOLOLO_00278	CDS	567	efp		COG0231	Elongation factor P
PGEOLOLO_00279	CDS	132				hypothetical protein
PGEOLOLO_00280	CDS	192				hypothetical protein
PGEOLOLO_00281	CDS	318	gdx		COG2076	Guanidinium exporter
PGEOLOLO_00282	CDS	534	blc_1		COG3040	Outer membrane lipoprotein Blc
PGEOLOLO_00283	CDS	360	frdD		COG3080	Fumarate reductase subunit D
PGEOLOLO_00284	CDS	396	frdC		COG3029	Fumarate reductase subunit C
PGEOLOLO_00285	CDS	735	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
PGEOLOLO_00286	CDS	1791	frdA	1.3.5.1	COG1053	Fumarate reductase flavoprotein subunit
PGEOLOLO_00287	CDS	978	epmA	6.3.2.-		Elongation factor P--(R)-beta-lysine ligase
PGEOLOLO_00288	CDS	1503	yjeM		COG0531	Inner membrane transporter YjeM
PGEOLOLO_00289	CDS	3330	mscM		COG1511	Miniconductance mechanosensitive channel MscM
PGEOLOLO_00290	CDS	963	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
PGEOLOLO_00291	CDS	1062	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
PGEOLOLO_00292	CDS	546	orn	3.1.15.-	COG1949	Oligoribonuclease
PGEOLOLO_00293	CDS	732	artJ_1		COG0834	ABC transporter arginine-binding protein 1
PGEOLOLO_00294	tRNA	76				tRNA-Gly(gcc)
PGEOLOLO_00295	tRNA	76				tRNA-Gly(gcc)
PGEOLOLO_00296	tRNA	76				tRNA-Gly(gcc)
PGEOLOLO_00297	CDS	1140	queG	1.17.99.6		Epoxyqueuosine reductase
PGEOLOLO_00298	CDS	1512	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
PGEOLOLO_00299	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
PGEOLOLO_00300	CDS	1353	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
PGEOLOLO_00301	CDS	1860	mutL		COG0323	DNA mismatch repair protein MutL
PGEOLOLO_00302	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
PGEOLOLO_00303	CDS	309	hfq		COG1923	RNA-binding protein Hfq
PGEOLOLO_00304	CDS	1281	hflX		COG2262	GTPase HflX
PGEOLOLO_00305	CDS	1263	hflK		COG0330	Modulator of FtsH protease HflK
PGEOLOLO_00306	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
PGEOLOLO_00307	CDS	294				hypothetical protein
PGEOLOLO_00308	CDS	255				hypothetical protein
PGEOLOLO_00309	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
PGEOLOLO_00310	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
PGEOLOLO_00311	CDS	2433	rnr	3.1.13.1	COG0557	Ribonuclease R
PGEOLOLO_00312	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
PGEOLOLO_00313	CDS	1638	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
PGEOLOLO_00314	CDS	276				hypothetical protein
PGEOLOLO_00315	CDS	309	bsmA		COG3650	Lipoprotein BsmA
PGEOLOLO_00316	CDS	717				hypothetical protein
PGEOLOLO_00317	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
PGEOLOLO_00318	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
PGEOLOLO_00319	CDS	1401	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
