locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOEGCKIF_00103	CDS	432				hypothetical protein
BOEGCKIF_00104	CDS	624	rcsA		COG2197	Transcriptional regulatory protein RcsA
BOEGCKIF_00105	CDS	192	dsrB			Protein DsrB
BOEGCKIF_00106	CDS	225				hypothetical protein
BOEGCKIF_00107	CDS	1680	dgcQ	2.7.7.65	COG3706	putative diguanylate cyclase DgcQ
BOEGCKIF_00108	CDS	912	yedI		COG2354	Inner membrane protein YedI
BOEGCKIF_00109	CDS	912	yedA		COG0697	putative inner membrane transporter YedA
BOEGCKIF_00110	CDS	498	vsr	3.1.-.-	COG3727	DNA mismatch endonuclease Vsr
BOEGCKIF_00111	CDS	1401	dcm	2.1.1.37	COG0270	DNA-cytosine methyltransferase
BOEGCKIF_00112	CDS	708	yedJ		COG1418	putative protein YedJ
BOEGCKIF_00113	CDS	282	drpB			Cell division protein DrpB
BOEGCKIF_00114	CDS	1146	ompN		COG3203	Outer membrane porin N
BOEGCKIF_00115	tRNA	90				tRNA-Ser(cga)
BOEGCKIF_00116	CDS	798	mtfA	3.4.11.-		Mlc titration factor A
BOEGCKIF_00117	tRNA	76				tRNA-Asn(gtt)
BOEGCKIF_00118	CDS	348				HTH-type transcriptional regulator
BOEGCKIF_00119	CDS	348				hypothetical protein
BOEGCKIF_00120	CDS	237				hypothetical protein
BOEGCKIF_00121	CDS	942	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
BOEGCKIF_00122	CDS	951	cbl		COG0583	HTH-type transcriptional regulator cbl
BOEGCKIF_00123	CDS	918	argP_1			HTH-type transcriptional regulator ArgP
BOEGCKIF_00124	tRNA	76				tRNA-Asn(gtt)
BOEGCKIF_00125	CDS	525				hypothetical protein
BOEGCKIF_00126	CDS	1113	nhaK_1		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
BOEGCKIF_00127	CDS	705	acuR		COG1309	Transcriptional regulator AcuR
BOEGCKIF_00128	CDS	978	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
BOEGCKIF_00129	CDS	933				hypothetical protein
BOEGCKIF_00130	CDS	1623	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BOEGCKIF_00131	CDS	246	pmrD			Signal transduction protein PmrD
BOEGCKIF_00132	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
BOEGCKIF_00133	tRNA	76				tRNA-Asn(gtt)
BOEGCKIF_00134	CDS	1437	yeeO		COG0534	putative FMN/FAD exporter YeeO
BOEGCKIF_00135	tRNA	76				tRNA-Asn(gtt)
BOEGCKIF_00136	CDS	1263	intS		COG0582	Prophage integrase IntS
BOEGCKIF_00137	CDS	1305	mbtI	5.4.99.5	COG1169	Salicylate synthase
BOEGCKIF_00138	CDS	1281	schE		COG2814	Schizokinen exporter SchE
BOEGCKIF_00139	CDS	1803	ybtQ			yersiniabactin ABC transporter ATP-binding/permease protein YbtQ
BOEGCKIF_00140	CDS	1713	ybtP			yersiniabactin ABC transporter ATP-binding/permease protein YbtP
BOEGCKIF_00141	CDS	960				hypothetical protein
BOEGCKIF_00142	CDS	6108	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
BOEGCKIF_00143	CDS	9492	bioC_1	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
BOEGCKIF_00144	CDS	1101				hypothetical protein
BOEGCKIF_00145	CDS	804	pikAV	3.1.2.-		Thioesterase PikA5
BOEGCKIF_00146	CDS	1578	dhbE	6.2.1.71	COG1021	2,3-dihydroxybenzoate-AMP ligase
BOEGCKIF_00147	CDS	2022	fyuA		COG4771	Pesticin receptor
BOEGCKIF_00148	CDS	927				hypothetical protein
BOEGCKIF_00149	CDS	186				hypothetical protein
BOEGCKIF_00150	CDS	138				hypothetical protein
BOEGCKIF_00151	CDS	582				hypothetical protein
BOEGCKIF_00152	CDS	234				hypothetical protein
BOEGCKIF_00153	CDS	711				hypothetical protein
BOEGCKIF_00154	CDS	294	ptlA			Type IV secretion system protein PtlA
BOEGCKIF_00155	CDS	2739	virB4			Type IV secretion system protein virB4
BOEGCKIF_00156	CDS	708				hypothetical protein
BOEGCKIF_00157	CDS	243				hypothetical protein
BOEGCKIF_00158	CDS	1074				hypothetical protein
BOEGCKIF_00159	CDS	138				hypothetical protein
BOEGCKIF_00160	CDS	684	ptlE		COG3736	Type IV secretion system protein PtlE
BOEGCKIF_00161	CDS	906	virB9			Type IV secretion system protein virB9
BOEGCKIF_00162	CDS	1251				hypothetical protein
BOEGCKIF_00163	CDS	1026				Type IV secretion system protein VirB11
BOEGCKIF_00164	CDS	306				hypothetical protein
BOEGCKIF_00165	CDS	306				hypothetical protein
BOEGCKIF_00166	CDS	1860				hypothetical protein
BOEGCKIF_00167	CDS	747				hypothetical protein
BOEGCKIF_00168	CDS	945	traC_1	2.7.7.-		DNA primase TraC
BOEGCKIF_00169	CDS	924				hypothetical protein
BOEGCKIF_00170	CDS	507				hypothetical protein
BOEGCKIF_00171	CDS	1980				hypothetical protein
BOEGCKIF_00172	CDS	705				hypothetical protein
BOEGCKIF_00173	CDS	105				hypothetical protein
BOEGCKIF_00174	CDS	1818	uvrD_1	5.6.2.4	COG0210	DNA helicase II
BOEGCKIF_00175	CDS	1785	old	3.1.11.3	COG1196	OLD nuclease
BOEGCKIF_00176	CDS	1836				hypothetical protein
BOEGCKIF_00177	CDS	336				hypothetical protein
BOEGCKIF_00178	CDS	1104				hypothetical protein
BOEGCKIF_00179	CDS	972				hypothetical protein
BOEGCKIF_00180	CDS	837	cpo	1.11.1.-		Non-heme chloroperoxidase
BOEGCKIF_00181	CDS	576				hypothetical protein
BOEGCKIF_00182	CDS	915	gcvA_1		COG0583	Glycine cleavage system transcriptional activator
BOEGCKIF_00183	CDS	336				hypothetical protein
BOEGCKIF_00184	CDS	333	yeaR_1		COG3615	putative protein YeaR
BOEGCKIF_00185	CDS	1788				hypothetical protein
BOEGCKIF_00186	CDS	381				hypothetical protein
BOEGCKIF_00187	CDS	1320	shiA_1		COG0477	Shikimate transporter
BOEGCKIF_00188	CDS	741	lipL	2.3.1.204		Lipoyl-[GcvH]:protein N-lipoyltransferase
BOEGCKIF_00189	CDS	957	dmlR_1		COG0583	HTH-type transcriptional regulator DmlR
BOEGCKIF_00190	CDS	390				hypothetical protein
BOEGCKIF_00191	CDS	732				hypothetical protein
BOEGCKIF_00192	CDS	1110	ahcY	3.13.2.1	COG0499	Adenosylhomocysteinase
BOEGCKIF_00193	CDS	1068	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BOEGCKIF_00194	CDS	741	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
BOEGCKIF_00195	CDS	324	tmaR		COG2926	Pole-localizer protein TmaR
BOEGCKIF_00196	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
BOEGCKIF_00197	CDS	474	sbmC		COG3449	DNA gyrase inhibitor
BOEGCKIF_00198	CDS	1164	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
BOEGCKIF_00199	CDS	1425	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
BOEGCKIF_00200	CDS	2103	fusA1_1			elongation factor G FusA1
BOEGCKIF_00201	CDS	312				hypothetical protein
BOEGCKIF_00202	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
BOEGCKIF_00203	CDS	891	yhaJ_1		COG0583	HTH-type transcriptional regulator YhaJ
BOEGCKIF_00204	CDS	825	yeeZ		COG0451	Protein YeeZ
BOEGCKIF_00205	CDS	900	hisG	2.4.2.17		ATP phosphoribosyltransferase
BOEGCKIF_00206	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
BOEGCKIF_00207	CDS	1062	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
BOEGCKIF_00208	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
BOEGCKIF_00209	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
BOEGCKIF_00210	CDS	738	hisA	5.3.1.16		1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
BOEGCKIF_00211	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
BOEGCKIF_00212	CDS	600	hisI			Histidine biosynthesis bifunctional protein HisIE
BOEGCKIF_00213	CDS	1317				hypothetical protein
BOEGCKIF_00214	CDS	1065	pglA	2.4.1.290	COG0438	N,N'-diacetylbacillosaminyl-diphospho-undecaprenol alpha-1,3-N-acetylgalactosaminyltransferase
BOEGCKIF_00215	CDS	894				hypothetical protein
BOEGCKIF_00216	CDS	1155	rfbD_1	5.4.99.9		UDP-galactopyranose mutase
BOEGCKIF_00217	CDS	1896				hypothetical protein
BOEGCKIF_00218	CDS	741	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
BOEGCKIF_00219	CDS	768	tagG		COG1682	Teichoic acid translocation permease protein TagG
BOEGCKIF_00220	CDS	1005	lpsL	5.1.3.6	COG0451	UDP-glucuronate 4-epimerase
BOEGCKIF_00221	CDS	795				hypothetical protein
BOEGCKIF_00222	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BOEGCKIF_00223	CDS	555	rfbC	5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
BOEGCKIF_00224	CDS	891	rfbD_2	1.1.1.133		dTDP-4-dehydrorhamnose reductase
BOEGCKIF_00225	CDS	870	rffH_1	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
BOEGCKIF_00226	CDS	1110	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
BOEGCKIF_00227	CDS	1371	algC	5.4.2.2		Phosphomannomutase/phosphoglucomutase
BOEGCKIF_00228	CDS	1416	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
BOEGCKIF_00229	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
BOEGCKIF_00230	CDS	1398	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
BOEGCKIF_00231	CDS	1155				hypothetical protein
BOEGCKIF_00232	CDS	639				hypothetical protein
BOEGCKIF_00233	CDS	375				hypothetical protein
BOEGCKIF_00234	CDS	1125	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BOEGCKIF_00235	CDS	1035				hypothetical protein
BOEGCKIF_00236	CDS	978				hypothetical protein
BOEGCKIF_00237	CDS	1212				hypothetical protein
BOEGCKIF_00238	CDS	957				hypothetical protein
BOEGCKIF_00239	CDS	873				hypothetical protein
BOEGCKIF_00240	CDS	1524				hypothetical protein
BOEGCKIF_00241	CDS	2175		2.7.10.-		Putative tyrosine-protein kinase in cps region
BOEGCKIF_00242	CDS	1137	wza		COG1596	Putative polysaccharide export protein Wza
BOEGCKIF_00243	CDS	1434				hypothetical protein
BOEGCKIF_00244	CDS	630				hypothetical protein
BOEGCKIF_00245	CDS	897	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
BOEGCKIF_00246	CDS	1584				hypothetical protein
BOEGCKIF_00247	CDS	1848				hypothetical protein
BOEGCKIF_00248	CDS	582	dcd	3.5.4.13	COG0717	dCTP deaminase
BOEGCKIF_00249	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
BOEGCKIF_00250	CDS	849	alkA	3.2.2.21	COG0122	DNA-3-methyladenine glycosylase 2
BOEGCKIF_00251	CDS	1353	dnaK_1			Chaperone protein DnaK
BOEGCKIF_00252	CDS	1857	sasA_1	2.7.13.3		Adaptive-response sensory-kinase SasA
BOEGCKIF_00253	CDS	702	phoP_1			Two-component response regulator PhoP
BOEGCKIF_00254	CDS	141				hypothetical protein
BOEGCKIF_00255	CDS	612				hypothetical protein
BOEGCKIF_00256	CDS	1275	dctA_1		COG1301	C4-dicarboxylate transport protein
BOEGCKIF_00257	CDS	1239	mdtA_1		COG0845	Multidrug resistance protein MdtA
BOEGCKIF_00258	CDS	3123	mdtB			Multidrug resistance protein MdtB
BOEGCKIF_00259	CDS	3078	mdtC		COG0841	Multidrug resistance protein MdtC
BOEGCKIF_00260	CDS	1416	mdtD		COG2814	Putative multidrug resistance protein MdtD
BOEGCKIF_00261	CDS	1479	baeS			two-component system sensor histidine kinase BaeS
BOEGCKIF_00262	CDS	723	baeR		COG0745	Transcriptional regulatory protein BaeR
BOEGCKIF_00263	CDS	1359	trhP	3.4.-.-	COG0826	tRNA hydroxylation protein P
BOEGCKIF_00264	CDS	897	yegS	2.7.1.-		putative lipid kinase YegS
BOEGCKIF_00265	CDS	774	oppF_1	7.4.2.6	COG4608	Oligopeptide transport ATP-binding protein OppF
BOEGCKIF_00266	CDS	864	oppD_1	7.4.2.6	COG0444	Oligopeptide transport ATP-binding protein OppD
BOEGCKIF_00267	CDS	906	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
BOEGCKIF_00268	CDS	1038	dppB_1			Di/tripeptide transport system permease protein DppB
BOEGCKIF_00269	CDS	1671	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
BOEGCKIF_00270	CDS	1155	gci	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
BOEGCKIF_00271	CDS	663	hxpB_1	3.1.3.68	COG0637	Hexitol phosphatase B
BOEGCKIF_00272	CDS	1278	csbX_1		COG2814	Alpha-ketoglutarate permease
BOEGCKIF_00273	CDS	1464	xylB_1	2.7.1.17	COG1070	Xylulose kinase
BOEGCKIF_00274	CDS	1368	mtlK	1.1.1.67		Mannitol 2-dehydrogenase
BOEGCKIF_00275	CDS	942	eryD			Erythritol catabolism regulatory protein EryD
BOEGCKIF_00276	CDS	1002	purR_1			HTH-type transcriptional repressor PurR
BOEGCKIF_00277	CDS	750	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
BOEGCKIF_00278	CDS	1608	araB_1	2.7.1.16	COG1069	Ribulokinase
BOEGCKIF_00279	CDS	1284	csbX_2		COG2814	Alpha-ketoglutarate permease
BOEGCKIF_00280	CDS	1053	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
BOEGCKIF_00281	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
BOEGCKIF_00282	CDS	774	thiM	2.7.1.50		Hydroxyethylthiazole kinase
BOEGCKIF_00283	CDS	423				hypothetical protein
BOEGCKIF_00284	CDS	915	oxyR_1		COG0583	DNA-binding transcriptional dual regulator OxyR
BOEGCKIF_00285	CDS	1812	ade2	3.5.4.2	COG1001	Adenine deaminase 2
BOEGCKIF_00286	CDS	1344	adeQ		COG2252	Adenine permease AdeQ
BOEGCKIF_00287	CDS	900	dmlR_2		COG0583	HTH-type transcriptional regulator DmlR
BOEGCKIF_00288	CDS	318	rcnB		COG5455	Nickel/cobalt homeostasis protein RcnB
BOEGCKIF_00289	CDS	462	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
BOEGCKIF_00290	CDS	1110	apbC			Iron-sulfur cluster carrier protein
BOEGCKIF_00291	CDS	2043	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
BOEGCKIF_00292	CDS	471				hypothetical protein
BOEGCKIF_00293	CDS	720	btsR		COG3279	Transcriptional regulatory protein BtsR
BOEGCKIF_00294	CDS	1725	btsS	2.7.13.3	COG3275	Sensor histidine kinase BtsS
BOEGCKIF_00295	CDS	114				hypothetical protein
BOEGCKIF_00296	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
BOEGCKIF_00297	CDS	948	yehX	7.4.2.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
BOEGCKIF_00298	CDS	1158	yehY		COG1174	Glycine betaine uptake system permease protein YehY
BOEGCKIF_00299	CDS	918	yehZ		COG1732	Glycine betaine-binding protein YehZ
BOEGCKIF_00300	CDS	2298		3.2.1.-	COG1472	Beta-xylosidase
BOEGCKIF_00301	CDS	1746	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
BOEGCKIF_00302	CDS	555	pat_1	2.3.1.183	COG1247	Phosphinothricin N-acetyltransferase
BOEGCKIF_00303	CDS	951	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
BOEGCKIF_00304	CDS	588	yohC			Inner membrane protein YohC
BOEGCKIF_00305	CDS	570	yohD		COG0586	Inner membrane protein YohD
BOEGCKIF_00306	CDS	1440	opmQ			Pyoverdine export outer membrane protein OpmQ
BOEGCKIF_00307	CDS	1395	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
BOEGCKIF_00308	CDS	1863	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
BOEGCKIF_00309	CDS	834	bglG		COG3711	Cryptic beta-glucoside bgl operon antiterminator
BOEGCKIF_00310	CDS	1365	oprB			Porin B
BOEGCKIF_00311	CDS	933	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
BOEGCKIF_00312	CDS	399				hypothetical protein
BOEGCKIF_00313	CDS	696	yohK_1		COG1346	Inner membrane protein YohK
BOEGCKIF_00314	CDS	885	cdd	3.5.4.5		Cytidine deaminase
BOEGCKIF_00315	CDS	717				hypothetical protein
BOEGCKIF_00316	CDS	1011	mglC			Galactose/methyl galactoside import permease protein MglC
BOEGCKIF_00317	CDS	1521	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BOEGCKIF_00318	CDS	999	mglB		COG1879	D-galactose/methyl-galactoside binding periplasmic protein MglB
BOEGCKIF_00319	CDS	1023	galS		COG1609	HTH-type transcriptional regulator GalS
BOEGCKIF_00320	CDS	1158				hypothetical protein
BOEGCKIF_00321	CDS	669	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
BOEGCKIF_00322	CDS	834	yeiG	3.1.2.12	COG0627	S-formylglutathione hydrolase YeiG
BOEGCKIF_00323	CDS	1974	cirA			catecholate siderophore receptor CirA
BOEGCKIF_00324	CDS	1470	lysP		COG0833	Lysine-specific permease LysP
BOEGCKIF_00325	CDS	867	yeiE		COG0583	putative HTH-type transcriptional regulator YeiE
BOEGCKIF_00326	CDS	1050				hypothetical protein
BOEGCKIF_00327	CDS	855	nfo	3.1.21.2	COG0648	Endonuclease 4
BOEGCKIF_00328	CDS	1695	fruA_1		COG1299	PTS system fructose-specific EIIB'BC component
BOEGCKIF_00329	CDS	939	fruK	2.7.1.56	COG1105	1-phosphofructokinase
BOEGCKIF_00330	CDS	1131	fruB_1		COG1925	Multiphosphoryl transfer protein
BOEGCKIF_00331	CDS	1182	setB		COG2814	Sugar efflux transporter B
BOEGCKIF_00332	CDS	255				hypothetical protein
BOEGCKIF_00333	CDS	573	yeiP		COG0231	Elongation factor P-like protein
BOEGCKIF_00334	CDS	1191	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
BOEGCKIF_00335	CDS	1467	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
BOEGCKIF_00336	CDS	978	yeiR	3.6.5.-	COG0523	Zinc chaperone YeiR
BOEGCKIF_00337	CDS	294	lpxT_1	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
BOEGCKIF_00338	CDS	426	lpxT_2	2.7.4.29	COG0671	Lipid A 1-diphosphate synthase
BOEGCKIF_00339	CDS	570	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
BOEGCKIF_00340	CDS	1563	pdeN	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeN
BOEGCKIF_00341	CDS	1806	yejA		COG4166	putative protein YejA
BOEGCKIF_00342	CDS	1095	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BOEGCKIF_00343	CDS	1026	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BOEGCKIF_00344	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BOEGCKIF_00345	CDS	345	yejG			putative protein YejG
BOEGCKIF_00346	CDS	1197	bcr_1		COG2814	Bicyclomycin resistance protein
BOEGCKIF_00347	CDS	720	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BOEGCKIF_00348	CDS	1758	radD	3.6.4.12	COG1061	Putative DNA repair helicase RadD
BOEGCKIF_00349	CDS	285	rplY		COG1825	Large ribosomal subunit protein bL25
BOEGCKIF_00350	CDS	888				hypothetical protein
BOEGCKIF_00351	CDS	1287				hypothetical protein
BOEGCKIF_00352	CDS	597	nudK_1	3.6.1.-	COG0494	GDP-mannose pyrophosphatase
BOEGCKIF_00353	CDS	762	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
BOEGCKIF_00354	CDS	1008	yejK		COG3081	Nucleoid-associated protein YejK
BOEGCKIF_00355	CDS	264				hypothetical protein
