locus_tag	ftype	length_bp	gene	EC_number	COG	product
EGDJDACD_00153	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
EGDJDACD_00154	CDS	984	thiB			Thiamine-binding periplasmic protein
EGDJDACD_00155	CDS	1611	thiP			Thiamine transport system permease protein ThiP
EGDJDACD_00156	CDS	702	thiQ	7.6.2.15		Thiamine import ATP-binding protein ThiQ
EGDJDACD_00157	CDS	768	yabI_1		COG0586	Inner membrane protein YabI
EGDJDACD_00158	CDS	846	araC		COG4977	Arabinose operon regulatory protein
EGDJDACD_00159	CDS	1710	araB_1	2.7.1.16	COG1069	Ribulokinase
EGDJDACD_00160	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
EGDJDACD_00161	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
EGDJDACD_00162	CDS	2358	polB	2.7.7.7	COG0417	DNA polymerase II
EGDJDACD_00163	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
EGDJDACD_00164	CDS	660	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
EGDJDACD_00165	CDS	540	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
EGDJDACD_00166	CDS	1365	cimH		COG3493	Citrate/malate-proton symporter
EGDJDACD_00167	CDS	1626	citA	2.7.13.3		Sensor histidine kinase CitA
EGDJDACD_00168	CDS	699	citB			Transcriptional regulatory protein CitB
EGDJDACD_00169	CDS	828	djlA		COG1076	Co-chaperone protein DjlA
EGDJDACD_00170	CDS	2349	lptD		COG1452	LPS-assembly protein LptD
EGDJDACD_00171	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
EGDJDACD_00172	CDS	990	pdxA	1.1.1.262		4-hydroxythreonine-4-phosphate dehydrogenase
EGDJDACD_00173	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
EGDJDACD_00174	CDS	378	apaG		COG2967	Protein ApaG
EGDJDACD_00175	CDS	849	apaH	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EGDJDACD_00176	CDS	480				IS1595 family transposase ISSsu9
EGDJDACD_00177	CDS	1866	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
EGDJDACD_00178	CDS	534	kefF_1	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
EGDJDACD_00179	CDS	234	ygdR_1			putative lipoprotein YgdR
EGDJDACD_00180	CDS	3225	carB	6.3.4.16	COG0458	Carbamoyl phosphate synthase large chain
EGDJDACD_00181	CDS	1149	carA_1	6.3.5.5	COG0505	Carbamoyl phosphate synthase small chain
EGDJDACD_00182	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
EGDJDACD_00183	CDS	630				hypothetical protein
EGDJDACD_00184	CDS	930	dmlR_1		COG0583	HTH-type transcriptional regulator DmlR
EGDJDACD_00185	CDS	366	yhaI		COG3152	Inner membrane protein YhaI
EGDJDACD_00186	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
EGDJDACD_00187	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
EGDJDACD_00188	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
EGDJDACD_00189	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
EGDJDACD_00190	CDS	2853	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
EGDJDACD_00191	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
EGDJDACD_00192	CDS	210				hypothetical protein
EGDJDACD_00193	CDS	897	nhaR		COG0583	Transcriptional activator protein NhaR
EGDJDACD_00194	CDS	1224	nhaA_1			Na(+)/H(+) antiporter NhaA
EGDJDACD_00195	CDS	1134	dnaJ		COG0484	Chaperone protein DnaJ
EGDJDACD_00196	CDS	1917	dnaK_1		COG0443	Chaperone protein DnaK
EGDJDACD_00197	CDS	405				hypothetical protein
EGDJDACD_00198	CDS	750				hypothetical protein
EGDJDACD_00199	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
EGDJDACD_00200	CDS	1305	proP_1		COG0477	Proline/betaine transporter
EGDJDACD_00201	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
EGDJDACD_00202	CDS	954	talB_1	2.2.1.2	COG0176	Transaldolase B
EGDJDACD_00203	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
EGDJDACD_00204	CDS	774	yaaA		COG3022	DNA-binding and peroxide stress resistance protein YaaA
EGDJDACD_00205	CDS	378				hypothetical protein
EGDJDACD_00206	CDS	1281	thrC	4.2.3.1	COG0498	Threonine synthase
EGDJDACD_00207	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
EGDJDACD_00208	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
EGDJDACD_00209	CDS	687	trmL_1	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
EGDJDACD_00210	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
EGDJDACD_00211	CDS	426	creD_1		COG4452	Inner membrane protein CreD
EGDJDACD_00212	CDS	948	creD_2		COG4452	Inner membrane protein CreD
EGDJDACD_00213	CDS	1425	creC	2.7.13.3	COG2205	Sensor protein CreC
EGDJDACD_00214	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
EGDJDACD_00215	CDS	474				hypothetical protein
EGDJDACD_00216	CDS	870	rob_1			Transcriptional regulator Rob
EGDJDACD_00217	CDS	648	cobC_1	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
EGDJDACD_00218	CDS	516	yjjX	3.6.1.73	COG1986	Inosine/xanthosine triphosphatase
EGDJDACD_00219	CDS	330	trpR		COG2973	Trp operon repressor
EGDJDACD_00220	CDS	1152	slt_1	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
EGDJDACD_00221	CDS	783	slt_2	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
EGDJDACD_00222	CDS	1668	ettA_1	3.6.1.-	COG0488	Energy-dependent translational throttle protein EttA
EGDJDACD_00223	CDS	1233	nadR			Trifunctional NAD biosynthesis/regulator protein NadR
EGDJDACD_00224	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
EGDJDACD_00225	CDS	972	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
EGDJDACD_00226	CDS	648	ytjB		COG3726	putative inner membrane protein Smp
EGDJDACD_00227	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
EGDJDACD_00228	CDS	720	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
EGDJDACD_00229	CDS	1224	deoB	5.4.2.7	COG1015	Phosphopentomutase
EGDJDACD_00230	CDS	1323	deoA	2.4.2.4		Thymidine phosphorylase
EGDJDACD_00231	CDS	780	deoC_1	4.1.2.4		Deoxyribose-phosphate aldolase
EGDJDACD_00232	CDS	1278	nupX		COG1972	Putative nucleoside permease NupX
EGDJDACD_00233	CDS	795	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
EGDJDACD_00234	CDS	1074				hypothetical protein
EGDJDACD_00235	CDS	225				hypothetical protein
EGDJDACD_00236	CDS	621	osmY		COG2823	Osmotically-inducible protein Y
EGDJDACD_00237	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
EGDJDACD_00238	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
EGDJDACD_00239	CDS	447	rimI_1	2.3.1.266	COG0456	[Ribosomal protein bS18]-alanine N-acetyltransferase
EGDJDACD_00240	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
EGDJDACD_00241	CDS	1029	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
EGDJDACD_00242	tRNA	87				tRNA-Leu(cag)
EGDJDACD_00243	tRNA	87				tRNA-Leu(cag)
EGDJDACD_00244	tRNA	87				tRNA-Leu(cag)
EGDJDACD_00245	CDS	354				hypothetical protein
EGDJDACD_00246	CDS	1047				hypothetical protein
EGDJDACD_00247	CDS	789	fhuF		COG4114	Ferric siderophore reductase
EGDJDACD_00248	CDS	1344	licC_1		COG1455	Lichenan permease IIC component
EGDJDACD_00249	CDS	459	proS_2	6.1.1.15		Proline--tRNA ligase
EGDJDACD_00250	CDS	675	bglJ		COG2197	Transcriptional activator protein BglJ
EGDJDACD_00251	CDS	723	yjjQ		COG2197	Putative transcription factor YjjQ
EGDJDACD_00252	CDS	882	rhaR_1			HTH-type transcriptional activator RhaR
EGDJDACD_00253	CDS	1185	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
EGDJDACD_00254	CDS	777	yjjP		COG2966	putative succinate transporter subunit YjjP
EGDJDACD_00255	CDS	474	yjjB		COG3610	putative succinate transporter subunit YjjB
EGDJDACD_00256	CDS	540	dnaT			Replication restart protein DnaT
EGDJDACD_00257	CDS	744	dnaC	3.6.4.-	COG1484	Replicative helicase loader DnaC
EGDJDACD_00258	CDS	492				hypothetical protein
EGDJDACD_00259	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
EGDJDACD_00260	CDS	927				ISNCY family transposase ISRor2
EGDJDACD_00261	CDS	1011	frlB_1	3.5.-.-	COG2222	Fructosamine deglycase FrlB
EGDJDACD_00262	CDS	1062	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
EGDJDACD_00263	CDS	852	manZ_1		COG3716	PTS system mannose-specific EIID component
EGDJDACD_00264	CDS	780	agaC		COG3715	N-acetylgalactosamine permease IIC component 1
EGDJDACD_00265	CDS	471	sorB_1	2.7.1.206		PTS system sorbose-specific EIIB component
EGDJDACD_00266	CDS	423				hypothetical protein
EGDJDACD_00267	CDS	2766	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
EGDJDACD_00268	CDS	831	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
EGDJDACD_00269	CDS	534	rimI_3	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
EGDJDACD_00270	CDS	864	hexR_1		COG1737	HTH-type transcriptional regulator HexR
EGDJDACD_00271	CDS	600	dgoA_1	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
EGDJDACD_00272	CDS	873	dgoK_1	2.7.1.58	COG3734	2-dehydro-3-deoxygalactonokinase
EGDJDACD_00273	CDS	1485	sglT			Sodium/glucose cotransporter
EGDJDACD_00274	CDS	393	tdcF	3.5.4.-	COG0251	Putative reactive intermediate deaminase TdcF
EGDJDACD_00275	CDS	1440	dan	3.5.1.81	COG3653	D-aminoacylase
EGDJDACD_00276	CDS	1221		4.1.2.42		D-threonine aldolase
EGDJDACD_00277	CDS	1017	lhpD	1.5.1.21		Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
EGDJDACD_00278	CDS	336				hypothetical protein
EGDJDACD_00279	CDS	441	farR			HTH-type transcriptional regulator FarR
EGDJDACD_00280	CDS	633	hpcE_1			Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
EGDJDACD_00281	CDS	765	hpcE_2			Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
EGDJDACD_00282	CDS	1467	hpcC	1.2.1.60	COG1012	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase
EGDJDACD_00283	CDS	858	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
EGDJDACD_00284	CDS	381	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
EGDJDACD_00285	CDS	804	hpcG	4.2.1.163	COG3971	2-oxo-hept-4-ene-1,7-dioate hydratase
EGDJDACD_00286	CDS	798	hpcH	4.1.2.52		4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
EGDJDACD_00287	CDS	1359	ttuB_1			Putative tartrate transporter
EGDJDACD_00288	CDS	891	rhaR_2			HTH-type transcriptional activator RhaR
EGDJDACD_00289	CDS	1563	hpaB	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
EGDJDACD_00290	CDS	513	hpaC	1.5.1.36	COG1853	4-hydroxyphenylacetate 3-monooxygenase reductase component
EGDJDACD_00291	CDS	822				hypothetical protein
EGDJDACD_00292	CDS	624				hypothetical protein
EGDJDACD_00293	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
EGDJDACD_00294	CDS	204				hypothetical protein
EGDJDACD_00295	CDS	957	yjiA	3.6.5.-	COG0523	Zinc chaperone YjiA
EGDJDACD_00296	CDS	546				hypothetical protein
EGDJDACD_00297	CDS	1371	sad_1	1.2.1.16	COG1012	Succinate semialdehyde dehydrogenase [NAD(P)+] Sad
EGDJDACD_00298	CDS	657				ISNCY family transposase ISRor2
EGDJDACD_00299	CDS	285				hypothetical protein
EGDJDACD_00300	CDS	816	rhaS_1			HTH-type transcriptional activator RhaS
EGDJDACD_00301	CDS	663	rhtC_1		COG1280	Threonine efflux protein
EGDJDACD_00302	CDS	1131				hypothetical protein
EGDJDACD_00303	CDS	141				hypothetical protein
EGDJDACD_00304	CDS	1242	mdtM_1		COG2814	Multidrug resistance protein MdtM
EGDJDACD_00305	CDS	240				hypothetical protein
EGDJDACD_00306	CDS	1152	fldC	4.2.1.175		(R)-phenyllactyl-CoA dehydratase beta subunit
EGDJDACD_00307	CDS	768	hadI	3.-.-.-		2-hydroxyisocaproyl-CoA dehydratase activator
EGDJDACD_00308	CDS	255				hypothetical protein
