locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCONFGL_00149	CDS	1863	dxs	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DOCONFGL_00150	CDS	975	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
DOCONFGL_00151	CDS	504	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
DOCONFGL_00152	CDS	972	thiL_1	2.7.4.16		Thiamine-monophosphate kinase
DOCONFGL_00153	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
DOCONFGL_00154	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
DOCONFGL_00155	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
DOCONFGL_00156	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
DOCONFGL_00157	CDS	540	yajI		COG4238	putative lipoprotein YajI
DOCONFGL_00158	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
DOCONFGL_00159	CDS	696	siwR		COG2378	Stress-involved WYL domain-containing regulator
DOCONFGL_00160	CDS	366				hypothetical protein
DOCONFGL_00161	CDS	972	secF		COG0341	Protein translocase subunit SecF
DOCONFGL_00162	CDS	1815	secD		COG0342	Protein translocase subunit SecD
DOCONFGL_00163	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
DOCONFGL_00164	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
DOCONFGL_00165	CDS	1065	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
DOCONFGL_00166	CDS	489	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
DOCONFGL_00167	CDS	603	ahpC_1	1.11.1.26	COG0450	Alkyl hydroperoxide reductase C
DOCONFGL_00168	CDS	444				hypothetical protein
DOCONFGL_00169	CDS	288				hypothetical protein
DOCONFGL_00170	CDS	1392	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
DOCONFGL_00171	CDS	963	yihV	2.7.1.184	COG0524	Sulfofructose kinase
DOCONFGL_00172	CDS	861	fba	4.1.2.13		Fructose-bisphosphate aldolase
DOCONFGL_00173	CDS	1869	nfdA_1	3.5.1.91		N-substituted formamide deformylase
DOCONFGL_00174	CDS	546				hypothetical protein
DOCONFGL_00175	CDS	642				hypothetical protein
DOCONFGL_00176	CDS	153				hypothetical protein
DOCONFGL_00177	CDS	903	yhaJ_1		COG0583	HTH-type transcriptional regulator YhaJ
DOCONFGL_00178	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
DOCONFGL_00179	CDS	1374	proY		COG1113	Proline-specific permease ProY
DOCONFGL_00180	CDS	1404	brnQ		COG1114	Branched-chain amino acid permease BrnQ
DOCONFGL_00181	CDS	1296	phoR	2.7.13.3	COG5002	Phosphate regulon sensor protein PhoR
DOCONFGL_00182	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
DOCONFGL_00183	CDS	1206	sbcD		COG0420	Nuclease SbcCD subunit D
DOCONFGL_00184	CDS	3138	sbcC		COG0419	Nuclease SbcCD subunit C
DOCONFGL_00185	CDS	915	mak_1	2.7.1.4	COG1940	Fructokinase
DOCONFGL_00186	CDS	912	rdgC_1		COG2974	Recombination-associated protein RdgC
DOCONFGL_00187	CDS	285	ppnP	2.4.2.1		Pyrimidine/purine nucleoside phosphorylase
DOCONFGL_00188	CDS	666				hypothetical protein
DOCONFGL_00189	CDS	192	yaiA			putative protein YaiA
DOCONFGL_00190	CDS	534	aroL	2.7.1.71	COG0703	Shikimate kinase 2
DOCONFGL_00191	CDS	711				hypothetical protein
DOCONFGL_00192	CDS	459				hypothetical protein
DOCONFGL_00193	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DOCONFGL_00194	CDS	318	psiF			Phosphate starvation-inducible protein PsiF
DOCONFGL_00195	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
DOCONFGL_00196	CDS	261	iraP			Anti-adapter protein IraP
DOCONFGL_00197	CDS	1200	sbnD_1		COG2814	Staphyloferrin B transporter
DOCONFGL_00198	CDS	684				hypothetical protein
DOCONFGL_00199	CDS	1098	ddlA	6.3.2.4		D-alanine--D-alanine ligase A
DOCONFGL_00200	CDS	204				hypothetical protein
DOCONFGL_00201	CDS	303	yaiY			Inner membrane protein YaiY
DOCONFGL_00202	CDS	1107				hypothetical protein
DOCONFGL_00203	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
DOCONFGL_00204	CDS	534	rutB_1	3.5.1.110		Ureidoacrylate amidohydrolase RutB
DOCONFGL_00205	CDS	1161	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
DOCONFGL_00206	CDS	975	hemB_1	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
DOCONFGL_00207	CDS	1719				hypothetical protein
DOCONFGL_00208	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
DOCONFGL_00209	CDS	828	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DOCONFGL_00210	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
DOCONFGL_00211	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
DOCONFGL_00212	CDS	933	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
DOCONFGL_00213	CDS	1410	rocC		COG0833	Amino-acid permease RocC
DOCONFGL_00214	CDS	1380	hutT_1		COG1113	L-histidine transporter HutT
DOCONFGL_00215	CDS	1389	eutB_1	4.3.1.7		Ethanolamine ammonia-lyase large subunit
DOCONFGL_00216	CDS	777	eutC_1	4.3.1.7	COG4302	Ethanolamine ammonia-lyase small subunit
DOCONFGL_00217	CDS	1137				hypothetical protein
DOCONFGL_00218	CDS	900	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOCONFGL_00219	CDS	1050				hypothetical protein
DOCONFGL_00220	CDS	783	lptB_1	7.5.2.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DOCONFGL_00221	CDS	696	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DOCONFGL_00222	CDS	171				hypothetical protein
DOCONFGL_00223	CDS	810	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
DOCONFGL_00224	CDS	819	glnQ_1	7.4.2.-	COG1126	Glutamine transport ATP-binding protein GlnQ
DOCONFGL_00225	CDS	753	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
DOCONFGL_00226	CDS	690	glnP_1		COG0765	putative glutamine ABC transporter permease protein GlnP
DOCONFGL_00227	CDS	711	ecpE_1			putative fimbrial chaperone EcpE
DOCONFGL_00228	CDS	1644	ecpD_1			Fimbria adhesin EcpD
DOCONFGL_00229	CDS	2526	ecpC_1			putative outer membrane usher protein EcpC
DOCONFGL_00230	CDS	669	ecpB_1		COG3121	putative fimbrial chaperone EcpB
DOCONFGL_00231	CDS	588	ecpA_1			Common pilus major fimbrillin subunit EcpA
DOCONFGL_00232	CDS	543	ecpR		COG2771	HTH-type transcriptional regulator EcpR
DOCONFGL_00233	CDS	843	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
DOCONFGL_00234	CDS	939				hypothetical protein
DOCONFGL_00235	CDS	873				hypothetical protein
DOCONFGL_00236	CDS	885				hypothetical protein
DOCONFGL_00237	CDS	792				hypothetical protein
DOCONFGL_00238	CDS	666		3.1.3.15		Histidinol-phosphatase
DOCONFGL_00239	CDS	870				hypothetical protein
DOCONFGL_00240	CDS	462				hypothetical protein
DOCONFGL_00241	CDS	1053	phoE			Outer membrane porin PhoE
DOCONFGL_00242	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
DOCONFGL_00243	CDS	1254	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
DOCONFGL_00244	tRNA	76				tRNA-Thr(cgt)
DOCONFGL_00245	CDS	1191	intS_1		COG0582	Prophage integrase IntS
DOCONFGL_00246	CDS	951	soj	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
DOCONFGL_00247	CDS	426				hypothetical protein
DOCONFGL_00248	CDS	567				hypothetical protein
DOCONFGL_00249	CDS	246				hypothetical protein
DOCONFGL_00250	CDS	738				hypothetical protein
DOCONFGL_00251	CDS	267				hypothetical protein
DOCONFGL_00252	CDS	195				hypothetical protein
DOCONFGL_00253	CDS	228				hypothetical protein
DOCONFGL_00254	CDS	321				hypothetical protein
DOCONFGL_00255	CDS	2334				hypothetical protein
DOCONFGL_00256	CDS	660				hypothetical protein
DOCONFGL_00257	CDS	2766	pknK	2.7.11.1	COG0515	Serine/threonine-protein kinase PknK
DOCONFGL_00258	CDS	960	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
DOCONFGL_00259	CDS	1020	acoB	1.1.1.-	COG0022	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta
DOCONFGL_00260	CDS	1536	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DOCONFGL_00261	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
DOCONFGL_00262	CDS	252				hypothetical protein
DOCONFGL_00263	CDS	792	lsrF_1	2.3.1.245	COG1830	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase
DOCONFGL_00264	CDS	552	glpP		COG1954	Glycerol uptake operon antiterminator regulatory protein
DOCONFGL_00265	CDS	1539	lyx_1	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
DOCONFGL_00266	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DOCONFGL_00267	CDS	996		1.17.1.9		Formate dehydrogenase, mitochondrial
DOCONFGL_00268	CDS	1263	gatC_1		COG3775	PTS system galactitol-specific EIIC component
DOCONFGL_00269	CDS	639	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
DOCONFGL_00270	CDS	750	yjhP		COG2519	putative protein YjhP
DOCONFGL_00271	CDS	258				hypothetical protein
DOCONFGL_00272	CDS	978	glaH	1.14.11.64		Glutarate 2-hydroxylase
DOCONFGL_00273	CDS	1269	lhgD	1.1.5.13	COG0579	L-2-hydroxyglutarate dehydrogenase
DOCONFGL_00274	CDS	1449	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
DOCONFGL_00275	CDS	1284	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
DOCONFGL_00276	CDS	1401	gabP		COG1113	Gamma-aminobutyric acid permease
DOCONFGL_00277	CDS	693	glaR		COG1802	HTH-type transcriptional repressor GlaR
DOCONFGL_00278	CDS	399	crl			Sigma factor-binding protein Crl
DOCONFGL_00279	CDS	1245	frsA	3.1.1.1	COG1073	Esterase FrsA
DOCONFGL_00280	CDS	459	gpt	2.4.2.-	COG2236	Xanthine-guanine phosphoribosyltransferase
DOCONFGL_00281	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
DOCONFGL_00282	CDS	453	yafP_1	2.3.1.-	COG0454	putative N-acetyltransferase YafP
DOCONFGL_00283	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
DOCONFGL_00284	CDS	861			COG0584	putative protein
DOCONFGL_00285	CDS	216				hypothetical protein
DOCONFGL_00286	CDS	1224	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
DOCONFGL_00287	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
DOCONFGL_00288	CDS	639	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
DOCONFGL_00289	CDS	795	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
DOCONFGL_00290	CDS	1239	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
DOCONFGL_00291	CDS	1344	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
DOCONFGL_00292	CDS	741	yafK	2.-.-.-	COG3034	Putative L,D-transpeptidase YafK
DOCONFGL_00293	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
DOCONFGL_00294	CDS	582	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
DOCONFGL_00295	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
DOCONFGL_00296	CDS	771	yafV	3.5.1.3	COG0388	Omega-amidase YafV
DOCONFGL_00297	CDS	591	eamB		COG1280	Cysteine/O-acetylserine efflux protein
DOCONFGL_00298	CDS	882	cmpR		COG0583	HTH-type transcriptional activator CmpR
DOCONFGL_00299	tRNA	77				tRNA-Asp(gtc)
DOCONFGL_00300	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
DOCONFGL_00301	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
DOCONFGL_00302	CDS	723				hypothetical protein
DOCONFGL_00303	CDS	756	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
DOCONFGL_00304	CDS	1155	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
DOCONFGL_00305	CDS	771	ycgJ	2.1.1.-	COG2226	putative methyltransferase YcgJ
DOCONFGL_00306	CDS	807				hypothetical protein
DOCONFGL_00307	CDS	1191	ydhP_1		COG2814	Inner membrane transport protein YdhP
DOCONFGL_00308	CDS	906	crgA_1			HTH-type transcriptional regulator CrgA
DOCONFGL_00309	CDS	804	dkgB	1.1.1.-	COG0656	Methylglyoxal reductase DkgB
DOCONFGL_00310	tRNA	77				tRNA-Asp(gtc)
DOCONFGL_00311	rRNA	116				5S ribosomal RNA
DOCONFGL_00312	rRNA	2902				23S ribosomal RNA
DOCONFGL_00313	tRNA	76				tRNA-Ala(tgc)
DOCONFGL_00314	tRNA	77				tRNA-Ile(gat)
DOCONFGL_00315	rRNA	1540				16S ribosomal RNA
DOCONFGL_00316	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
DOCONFGL_00317	CDS	1032	metN_1	7.4.2.11	COG1135	Methionine import ATP-binding protein MetN
DOCONFGL_00318	CDS	654	metI_1		COG2011	D-methionine transport system permease protein MetI
DOCONFGL_00319	CDS	816	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
DOCONFGL_00320	CDS	408	rcsF			Outer membrane lipoprotein RcsF
DOCONFGL_00321	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
DOCONFGL_00322	CDS	1719	proS_1	6.1.1.15	COG0442	Proline--tRNA ligase
DOCONFGL_00323	CDS	843				hypothetical protein
DOCONFGL_00324	CDS	699	nlpE		COG3015	Lipoprotein NlpE
DOCONFGL_00325	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
DOCONFGL_00326	CDS	546	yaeQ		COG4681	putative protein YaeQ
DOCONFGL_00327	CDS	201				hypothetical protein
